sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.6625]
A10ZJQC7W1QHIO,,[0.65605096]
A13324WUZPFTSU,,[0.61006289]
A1342JQPZWA0IZ,,[0.6375]
A13I77DAQDOP0O,,[0.57324841]
A156I0UDVISMNE,,[0.69426752]
A157EF77UKOOXO,,[0.59375]
A159IA6F6H52HQ,,[0.55483871]
A15J42M6EC7Y1K,,[0.62893082]
A171WYHYRYMYQZ,,[0.66875]
A18QKM5Z69TLS,,[0.65625]
A19WXHQSBB6P6O,,[0.58125]
A1A8MBDIAQT43U,,[0.70253165]
A1AINTCOQ7NXLX,,[0.6625]
A1AZLJ3R5FQ9B7,,[0.52229299]
A1B4PKGXKL7UOH,,[0.62411348]
A1B7GQTH9YG04X,,[0.71875]
A1BG47GSHQ9WSU,,[0.79375]
A1BQRDDC1NZCST,,[0.6]
A1CDDS7NQPDMTO,,[0.54375]
A1CIEZNXXDSO6V,,[0.60625]
A1COS8FJCDM53I,,[0.48734177]
A1G9571XKHWHG3,,[0.52201258]
A1GSEK9J872N9R,,[0.69620253]
A1HFPDHBLO6KZW,,[0.53125]
A1HJV1Z4FCM0N6,,[0.4625]
A1HP506HGINWSV,,[0.625]
A1I90G6VKLPULO,,[0.5875]
A1IN6VRNJ1GRRB,,[0.69811321]
A1JM5XNB4NCZR6,,[0.67924528]
A1K21SF4UU9I89,,[0.61688312]
A1KIL2V6SMJBGX,,[0.68987342]
A1KUHOL3DB3ON,,[0.5125]
A1L69N4ECWU93U,,[0.65]
A1L7B0F8PVW1D0,,[0.5875]
A1LCCAV2FSJTR0,,[0.4556962]
A1LQOCAT553X7G,,[0.70625]
A1MJVTR0PCKBWW,,[0.73584906]
A1OLW2WXCHKX37,,[0.62658228]
A1OZ1S22HC1MAC,,[0.575]
A1PDF57SAMGMF0,,[0.575]
A1PMK4HE9UYJ1J,,[0.63291139]
A1PQTHY6IUEFFF,,[0.65625]
A1QAWECOJYKVO4,,[0.5443038]
A1QZKSYF6GG1LK,,[0.69375]
A1RS4KNXAF23WF,,[0.675]
A1T0S48O0CMXBC,,[0.55128205]
A1T429RLLFTG35,,[0.54375]
A1T4HSFG9NPJ23,,[0.6125]
A1UGB52LY7DEGO,,[0.60377358]
A1UKZRDH1T231M,,[0.80625]
A1V0HSH4Q63V5W,,[0.64375]
A1V339VY5CNWLS,,[0.60759494]
A1VRBTDT3VJSIA,,[0.62893082]
A1W4IS5NDEFNFL,,[0.5375]
A1WGEJVGY3DI13,,[0.69811321]
A1X0H6VAK3AQE9,,[0.6]
A1Y9D4RKC3BZQ3,,[0.51265823]
A1YCGICA8XCNBH,,[0.59119497]
A1YR0204H9JTNK,,[0.52229299]
A1Z2QEEPKEK1X1,,[0.7125]
A1ZKIH8L6648NG,,[0.61875]
A20KWU6IJJX5AT,,[0.675]
A20M7MAG6N0C4D,,[0.57534247]
A2179410P3XBIQ,,[0.6]
A2196WCNDZULFS,,[0.6]
A21D9YDJU8K2QI,,[0.65408805]
A21HUPW67XA7UJ,,[0.675]
A21ZK49H9LSSRY,,[0.55]
A21ZNPDJNBKCWG,,[0.5375]
A22WWSTT8TU7G1,,[0.64375]
A22ZB2132UJB6Y,,[0.64375]
A24CG5BTB8KQ39,,[0.63522013]
A25ZOL1H79DW0P,,[0.56493506]
A261ZPN1DBO1GT,,[0.63225806]
A26YJJHOW9HXUY,,[0.64375]
A27NU7HHB8ONQN,,[0.56962025]
A27PP69MUCWV0J,,[0.53797468]
A27U34JQKVDTA3,,[0.60759494]
A27VDYB5VONES2,,[0.57861635]
A27ZW1CY6TMKT8,,[0.70625]
A29PKMLH38N148,,[0.79333333]
A2AG8QSD4IWEC9,,[0.68987342]
A2APR9RN3LEJE8,,[0.53125]
A2BLQ1GVEHJR8T,,[0.69375]
A2CVQU44JRXCKU,,[0.66666667]
A2CY1TSQ3KKP5Q,,[0.62658228]
A2DBMKJCUX09Q5,,[0.575]
A2E0X56TAIMWDQ,,[0.63291139]
A2E72ZI1VESTMR,,[0.59119497]
A2E7S35ZI3WBET,,[0.57961783]
A2ELH7YDLFNJUZ,,[0.675]
A2GU5RTKQWJXNA,,[0.55483871]
A2GVON0W6E874S,,[0.70625]
A2H0A9JR2ZDR24,,[0.70253165]
A2H557RQ3T3LPX,,[0.66242038]
A2HU1HGGYUO3X6,,[0.7125]
A2I3X8R5TE3REY,,[0.70625]
A2I43BDUPAM00C,,[0.63125]
A2IAI2N9IKLCTT,,[0.6918239]
A2INUUEUK5K065,,[0.6125]
A2JBNDG0U9IA6I,,[0.6125]
A2JD1QZEPKPD6L,,[0.61538462]
A2JJAEQ8LHRWNV,,[0.49375]
A2JOUZDN5UTBNK,,[0.45283019]
A2K6QV9HRJ4V7B,,[0.60625]
A2KW17G25L25R8,,[0.5408805]
A2LJTCHPRZLGS7,,[0.575]
A2MAME12503Y05,,[0.71875]
A2MF0OZ7Q0J4UP,,[0.73125]
A2O4TQTT57L48Q,,[0.61875]
A2P8V5SKYLL5I4,,[0.58490566]
A2SEO53WD09OZP,,[0.6125]
A2V2PDSCDL2E8N,,[0.5875]
A2VFBBFRHFTYOW,,[0.6375]
A2VPCWI6X1QCDF,,[0.65625]
A2VSUCEXMNSUF5,,[0.70063694]
A2WKY5KL3JXJEF,,[0.58125]
A2WNCSL3W1GK4M,,[0.52531646]
A2WTN1428D16MR,,[0.52564103]
A2WTNZHRALOHX8,,[0.59375]
A2XU1TSQD45EB4,,[0.71875]
A2Y9O62M75TPM6,,[0.77707006]
A2YCDNVHMPVFG6,,[0.51875]
A2YZVS6MBFQQPQ,,[0.6375]
A2Z75NJBZ46RE9,,[0.60759494]
A2ZDJLY20J6678,,[0.60625]
A2ZL0F4X30YNMV,,[0.52830189]
A2ZZ7GUR0MNWDC,,[0.725]
A302KOFOYLD89A,,[0.65625]
A30H28F41UBJGK,,[0.55]
A30VLIFQPJZ17P,,[0.66037736]
A30ZF45ASY02Z6,,[0.43396226]
A31545Y7L2F07S,,[0.63125]
A31PXEBRLT9LW,,[0.58227848]
A32EDXXUOTLBPP,,[0.65]
A32LHQYJY0ELFS,,[0.73584906]
A342YLIMT6THWO,,[0.61875]
A34CQE6RGU49L7,,[0.6875]
A34DYM8J0X5VK,,[0.63125]
A352HXBR7NLX96,,[0.6625]
A35QZFRG4FKK3Z,,[0.66875]
A362RXUHDXF7EA,,[0.54716981]
A36EDYMS6VYHW1,,[0.525]
A36PRTZFECB76C,,[0.57861635]
A36UNYMDBED99W,,[0.55974843]
A371H3PQPR2Z8J,,[0.64556962]
A377LTGWJKY2IW,,[0.6625]
A3793XPPZARPS3,,[0.50666667]
A3B2YRXL26RPVH,,[0.66666667]
A3B9QNYDDXGL9I,,[0.66875]
A3BBR5O4W6XHBV,,[0.64150943]
A3BLT959N9AEEK,,[0.4875]
A3C2DKCZLI304P,,[0.56692913]
A3C8JI69WPTKWH,,[0.66875]
A3CWEN6Y21V7TL,,[0.60126582]
A3DDYGSM8CLJW,,[0.64556962]
A3E65HYKUDT1D5,,[0.47435897]
A3FJ3XMXO8UAJ0,,[0.66037736]
A3FOXS9UVYWKDP,,[0.59375]
A3G73IWKEPXRUW,,[0.5408805]
A3GHYD28ZZ3IEN,,[0.5]
A3GMRPF5MCQVGV,,[0.66875]
A3GP8FXH7J96UK,,[0.56603774]
A3GRGGYSMH5PNI,,[0.58125]
A3HSONMX6LNZR4,,[0.71069182]
A3I2PT6W0FP7BR,,[0.58860759]
A3IIA92PUAI331,,[0.59375]
A3IU2E7QCWYEZI,,[0.63125]
A3JAU7FJ0JJ1IU,,[0.73125]
A3JCWV0B4T0LW9,,[0.625]
A3JDCVM1OXXOFG,,[0.70886076]
A3JPWEQUCQNQDB,,[0.55063291]
A3K5YBCBVBM3RY,,[0.6]
A3KTXAY9ZXOGWH,,[0.60625]
A3KWYUV3VSNIZA,,[0.71069182]
A3L8LSM7V7KX3T,,[0.6875]
A3LI98SL8OEDC0,,[0.40645161]
A3MTNLK7KQ89WE,,[0.61875]
A3OHYXTHW11HS7,,[0.70625]
A3OX9C8S39U9HJ,,[0.4379085]
A3PFU4042GIQLE,,[0.61935484]
A3PTOOTI7ESD5W,,[0.54375]
A3QIG18VHBXBSZ,,[0.64150943]
A3QQ2JW1N0Z49X,,[0.7375]
A3R1X7QCXV61JJ,,[0.53548387]
A3R5P4URN7QKU8,,[0.45625]
A3R7L5UI9IEWGD,,[0.525]
A3RK6823JUAI1C,,[0.56875]
A3SOJ9C6L2U7AQ,,[0.64150943]
A3V5O8N34LPUSG,,[0.7]
A3VO1VCYS30YGW,,[0.62025316]
A5BCSSPC180AG,,[0.65625]
A5E2P5F1AXYZ1,,[0.625]
A5GMIA9XD9KKZ,,[0.50657895]
A5VBXI0L63405,,[0.5408805]
A5ZNFLOZ9UVUO,,[0.675]
A5ZZAWZSH0AMK,,[0.50632911]
A6AU0NC2XUGW,,[0.60377358]
A827A0PSD3R10,,[0.55625]
A8E99XNOTT390,,[0.6625]
A8X1YI90JPSGP,,[0.7375]
AA3ARQT2KLA04,,[0.65]
AB3L4DBGHX7PG,,[0.61392405]
ABF5ENVB19SC4,,[0.66666667]
ACSS93E03ZUGX,,[0.63057325]
AD1ILDUXZHASF,,[0.6462585]
ADEI2XDEX4B7Q,,[0.6625]
ADL6HFLKUSQOZ,,[0.55194805]
AF24RKK9OSJNX,,[0.63522013]
AFERIASET17LW,,[0.575]
AFNP1C7IWHEPZ,,[0.63815789]
AFSI4GMXWKC2U,,[0.64779874]
AGVDS502HYA33,,[0.49375]
AH4GIBPZ4N1VO,,[0.56962025]
