sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.675]
A10ZJQC7W1QHIO,,[0.64968153]
A13324WUZPFTSU,,[0.55974843]
A1342JQPZWA0IZ,,[0.6125]
A13I77DAQDOP0O,,[0.55414013]
A156I0UDVISMNE,,[0.68152866]
A157EF77UKOOXO,,[0.54375]
A159IA6F6H52HQ,,[0.52903226]
A15J42M6EC7Y1K,,[0.61006289]
A171WYHYRYMYQZ,,[0.675]
A18QKM5Z69TLS,,[0.6125]
A19WXHQSBB6P6O,,[0.575]
A1A8MBDIAQT43U,,[0.67088608]
A1AINTCOQ7NXLX,,[0.66875]
A1AZLJ3R5FQ9B7,,[0.43312102]
A1B4PKGXKL7UOH,,[0.58865248]
A1B7GQTH9YG04X,,[0.64375]
A1BG47GSHQ9WSU,,[0.6625]
A1BQRDDC1NZCST,,[0.625]
A1CDDS7NQPDMTO,,[0.5125]
A1CIEZNXXDSO6V,,[0.63125]
A1COS8FJCDM53I,,[0.43670886]
A1G9571XKHWHG3,,[0.47169811]
A1GSEK9J872N9R,,[0.66455696]
A1HFPDHBLO6KZW,,[0.5125]
A1HJV1Z4FCM0N6,,[0.475]
A1HP506HGINWSV,,[0.64375]
A1I90G6VKLPULO,,[0.575]
A1IN6VRNJ1GRRB,,[0.68553459]
A1JM5XNB4NCZR6,,[0.62893082]
A1K21SF4UU9I89,,[0.61038961]
A1KIL2V6SMJBGX,,[0.60759494]
A1KUHOL3DB3ON,,[0.525]
A1L69N4ECWU93U,,[0.6125]
A1L7B0F8PVW1D0,,[0.49375]
A1LCCAV2FSJTR0,,[0.5]
A1LQOCAT553X7G,,[0.64375]
A1MJVTR0PCKBWW,,[0.68553459]
A1OLW2WXCHKX37,,[0.62025316]
A1OZ1S22HC1MAC,,[0.59375]
A1PDF57SAMGMF0,,[0.55625]
A1PMK4HE9UYJ1J,,[0.5443038]
A1PQTHY6IUEFFF,,[0.6125]
A1QAWECOJYKVO4,,[0.50632911]
A1QZKSYF6GG1LK,,[0.68125]
A1RS4KNXAF23WF,,[0.61875]
A1T0S48O0CMXBC,,[0.5]
A1T429RLLFTG35,,[0.6125]
A1T4HSFG9NPJ23,,[0.5]
A1UGB52LY7DEGO,,[0.59748428]
A1UKZRDH1T231M,,[0.775]
A1V0HSH4Q63V5W,,[0.60625]
A1V339VY5CNWLS,,[0.55063291]
A1VRBTDT3VJSIA,,[0.67295597]
A1W4IS5NDEFNFL,,[0.51875]
A1WGEJVGY3DI13,,[0.49056604]
A1X0H6VAK3AQE9,,[0.55625]
A1Y9D4RKC3BZQ3,,[0.44936709]
A1YCGICA8XCNBH,,[0.5408805]
A1YR0204H9JTNK,,[0.45859873]
A1Z2QEEPKEK1X1,,[0.6625]
A1ZKIH8L6648NG,,[0.58125]
A20KWU6IJJX5AT,,[0.6375]
A20M7MAG6N0C4D,,[0.38356164]
A2179410P3XBIQ,,[0.5625]
A2196WCNDZULFS,,[0.5875]
A21D9YDJU8K2QI,,[0.57861635]
A21HUPW67XA7UJ,,[0.65]
A21ZK49H9LSSRY,,[0.55625]
A21ZNPDJNBKCWG,,[0.5375]
A22WWSTT8TU7G1,,[0.60625]
A22ZB2132UJB6Y,,[0.5875]
A24CG5BTB8KQ39,,[0.57232704]
A25ZOL1H79DW0P,,[0.51298701]
A261ZPN1DBO1GT,,[0.57419355]
A26YJJHOW9HXUY,,[0.64375]
A27NU7HHB8ONQN,,[0.46835443]
A27PP69MUCWV0J,,[0.52531646]
A27U34JQKVDTA3,,[0.61392405]
