A10FTGEV1WR18H,0.5,0.5
A10FTGEV1WR18H,0.716194678909712,0.283805321090288
A10FTGEV1WR18H,0.856448746794153,0.143551253205847
A10FTGEV1WR18H,0.689509984868327,0.310490015131673
A10FTGEV1WR18H,0.882426403685238,0.117573596314762
A10FTGEV1WR18H,0.176303860179184,0.823696139820816
A10FTGEV1WR18H,0.380848780093668,0.619151219906332
A10FTGEV1WR18H,0.121449789929948,0.878550210070052
A10FTGEV1WR18H,0.908859196128367,0.091140803871633
A10FTGEV1WR18H,0.804047296371312,0.195952703628688
A10FTGEV1WR18H,0.234125457116804,0.765874542883196
A10FTGEV1WR18H,0.380957651392103,0.619042348607897
A10FTGEV1WR18H,0.608515507875549,0.391484492124451
A10FTGEV1WR18H,0.324908988136584,0.675091011863416
A10FTGEV1WR18H,0.800969432441736,0.199030567558264
A10FTGEV1WR18H,0.24428884132586,0.75571115867414
A10FTGEV1WR18H,0.5,0.5
A10FTGEV1WR18H,0.283805321090288,0.716194678909712
A10FTGEV1WR18H,0.516300393769607,0.483699606230393
A10FTGEV1WR18H,0.268585365643143,0.731414634356857
A10FTGEV1WR18H,0.818053024765911,0.181946975234089
A10FTGEV1WR18H,0.317324495852484,0.682675504147516
A10FTGEV1WR18H,0.762337076665962,0.237662923334038
A10FTGEV1WR18H,0.155263331869372,0.844736668130628
A10FTGEV1WR18H,0.121750328805483,0.878249671194517
A10FTGEV1WR18H,0.897226848889186,0.102773151110814
A10FTGEV1WR18H,0.908687334397403,0.0913126656025971
A10FTGEV1WR18H,0.719829779026122,0.280170220973878
A10FTGEV1WR18H,0.488018273462755,0.511981726537245
A10FTGEV1WR18H,0.727854305223724,0.272145694776276
A10FTGEV1WR18H,0.5,0.5
A10FTGEV1WR18H,0.716194678909712,0.283805321090288
A10FTGEV1WR18H,0.205522897983044,0.794477102016956
A10FTGEV1WR18H,0.39755315904617,0.60244684095383
A10FTGEV1WR18H,0.453102149406876,0.546897850593124
A10FTGEV1WR18H,0.424086756869153,0.575913243130847
A10FTGEV1WR18H,0.66095682102245,0.33904317897755
A10FTGEV1WR18H,0.542207532663858,0.457792467336142
A10FTGEV1WR18H,0.681705817499085,0.318294182500915
A10FTGEV1WR18H,0.539572574379974,0.460427425620026
A10FTGEV1WR18H,0.367838664204721,0.632161335795279
A10FTGEV1WR18H,0.289340046073314,0.710659953926686
A10FTGEV1WR18H,0.743295525796237,0.256704474203763
A10FTGEV1WR18H,0.5,0.5
A10FTGEV1WR18H,0.283805321090288,0.716194678909712
A10FTGEV1WR18H,0.516300393769607,0.483699606230393
A10FTGEV1WR18H,0.731414634356857,0.268585365643143
A10FTGEV1WR18H,0.181946975234089,0.818053024765911
A10FTGEV1WR18H,0.682675504147516,0.317324495852484
A10FTGEV1WR18H,0.559553889654027,0.440446110345973
A10FTGEV1WR18H,0.610800748506168,0.389199251493832
A10FTGEV1WR18H,0.52177372829304,0.47822627170696
A10FTGEV1WR18H,0.594779095277851,0.405220904722149
A10FTGEV1WR18H,0.305688779970934,0.694311220029066
A10FTGEV1WR18H,0.152601888773424,0.847398111226576
