sid,pre accu,post accu
A10FTGEV1WR18H,,[0.4875]
A1171IQSWQS0K8,,[0.47798742]
A12GURH9VA1DSL,,[0.59119497]
A131ASOEYX40WQ,,[0.51886792]
A13FTIHWW9GE8X,,[0.62893082]
A13WYZ8AXD6ODX,,[0.08176101]
A14S8YR2HRXVNX,,[0.55974843]
A14Y8ML89H3XFL,,[0.58125]
A17FGZ1I5P9RZA,,[0.50943396]
A17UGPL6SP30TI,,[0.45512821]
A185UIGZSN2Z0K,,[0.4875]
A18R0AUVIN6WX,,[0.475]
A18S266M02RWZU,,[0.45625]
A19AVIOBMJJFR,,[0.50625]
A19DVHPN5TEYL7,,[0.475]
A19TD2J8506A4Y,,[0.54615385]
A1AZGIX6JKKXLJ,,[0.53125]
A1B3GZ82DXB3FC,,[0.47770701]
A1B58D405N5JMG,,[0.50326797]
A1C2T79XTDHE39,,[0.5]
A1CQ0A0GDCNWQM,,[0.44375]
A1CWIZ7489ITS9,,[0.52]
A1DAMLBQ646F3K,,[0.52201258]
A1DHGKBQOKC8CC,,[0.42767296]
A1DQQ0CHG7WW3E,,[0.70253165]
A1E6CS5JV5MNGI,,[0.49375]
A1EMZIYF5ZO6JB,,[0.65]
A1F8TOJICOEVLL,,[0.46875]
A1FDT9TI1EUTUT,,[0.45945946]
A1FXGW5C0H4L3T,,[0.48125]
A1G1K9Y2EXBWCC,,[0.55696203]
A1HKYY6XI2OHO1,,[0.46357616]
A1HPHTOU79BT9H,,[0.52475248]
A1HYX9RFPAO63W,,[0.66875]
A1J1PWS99LFVPL,,[0.55]
A1J7N95EW8EGCX,,[0.43125]
A1JX9ROLDPIVTX,,[0.45]
A1K93WBH35CIAZ,,[0.41085271]
A1LKKR0ZJ9L1IP,,[0.51875]
A1MBOVL1252O51,,[0.56875]
A1MJ82C7YG7W89,,[0.50943396]
A1MLWVH0IE3HJ1,,[0.46496815]
A1MYJP0JHMTTHV,,[0.48979592]
A1N1N35Z156GTY,,[0.46875]
A1O57XVTTB1PNZ,,[0.44375]
A1PUIGT83JOHH6,,[0.50625]
A1Q2Y5NFN4VVGT,,[0.2625]
A1Q8LP6TE293F4,,[0.44375]
A1QA71PIMNZWYD,,[0.52866242]
A1QCXSZJ3ZLCNY,,[0.475]
A1QONOC90I9YMI,,[0.48125]
A1QVRDWVOPLMTS,,[0.41139241]
A1RMC2LZQUM9L6,,[0.5125]
A1SX3P1H4IWKFQ,,[0.35862069]
A1TKDVMKM4VWQ8,,[0.53459119]
A1UJ2M1AKWMNLC,,[0.70253165]
A1UY31PXAQRQ5G,,[0.4375]
A1VCX33RL5OFNY,,[0.22929936]
A1VFRCYMWGWWCZ,,[0.51315789]
A1W1QA5KGVZBLC,,[0.46875]
A1XIVB0HPSFJHG,,[0.4625]
A1XUZFDVKP95VC,,[0.48125]
A1XWKA72Z23TGA,,[0.47169811]
A1YK7OG66BQXVX,,[0.57462687]
A201524B1GJWBO,,[0.40268456]
A203M04929HFP4,,[0.47468354]
A20CEJD8OX82EO,,[0.71698113]
A20VAAO3DYW5GL,,[0.59119497]
A2259HGMTESQVX,,[0.4625]
A23A5GN4EU95BU,,[0.37086093]
A24KZEEOBETVFU,,[0.5125]
A24Y2BHD6TDX4Z,,[0.45625]
A2531UD0IGT731,,[0.4125]
A2545UHAWSKDVH,,[0.52413793]
A25EK5Q3R4ZHE8,,[0.525]
A25LHXY3SAOVBV,,[0.46875]
A27EAZSYEVYSLO,,[0.59872611]
A27KDTUI0H1KJV,,[0.45]
A286W816CMIZL9,,[0.55625]
A288RSAGJBLY9,,[0.45]
A2916ZYJKILPU9,,[0.46875]
A2A0UH228PYMNX,,[0.49019608]
A2AE610UE18R8G,,[0.47169811]
A2AJA3UXBCKD9X,,[0.63291139]
A2ATG240M7SGN7,,[0.38125]
A2B3Z92VTSGCD4,,[0.49056604]
A2BY3NK0YQO891,,[0.60377358]
A2C3NX6FY216V5,,[0.33557047]
A2C54JB2A8I1YO,,[0.43870968]
A2C9NR5DY668JU,,[0.53205128]
A2CAMPAA7650H2,,[0.47169811]
A2CFWSOCEXD81T,,[0.5443038]
A2E3O3O0PPX3IQ,,[0.45625]
A2EN2JB0M007A6,,[0.46202532]
A2FAJQUVSEXZRN,,[0.4875]
A2FN1RVZKLEV0U,,[0.48101266]
A2FS1WANWKDNDR,,[0.44585987]
A2GALIYUWAIPNV,,[0.50318471]
A2GCBL4AZI88Y4,,[0.55345912]
A2GXLM74C7BDI8,,[0.53846154]
A2HJDLSU95MH8Q,,[0.4875]
A2HRAAY4QRTM7S,,[0.5375]
A2JBI6GEDB1856,,[0.45283019]
A2K6Z7C7Z6VTBF,,[0.51181102]
A2KQFLUT7652DA,,[0.525]
A2L26DMSVUEDP6,,[0.5]
A2LO8K013TX9FA,,[0.45]
A2LOLCBOJZ80DD,,[0.48026316]
A2MYP4G1RB2X2P,,[0.47096774]
A2P22X4GQWQ8Z1,,[0.52830189]
A2PE83MK76CRMI,,[0.525]
A2QAJ9ZTN8YY89,,[0.41875]
A2QCJ7Y5ONXD91,,[0.96202532]
A2QPMJ4GADLUW2,,[0.50314465]
A2R1011DR8EXHQ,,[0.48026316]
A2R1LWOGQJTGRL,,[0.41139241]
A2R1YTFK72WMET,,[0.48701299]
A2REKFNIBY9O9K,,[0.575]
A2RG00DYDHIS6Q,,[0.92405063]
A2S6QOCFC3EAYH,,[0.44303797]
A2SIHWBR1S6TGF,,[0.58860759]
A2SNAXBDSA5P06,,[0.5]
A2TV18A7NQF6I5,,[0.54375]
A2TXUNEHPTW3Z3,,[0.50625]
A2V7UNVBF8SQAK,,[0.7]
A2VN59CZEQ7P0R,,[0.42138365]
A2VNE375MVLU8J,,[0.46496815]
A2W02ACKYETLOA,,[0.53125]
A2WH1XDJ91OSFA,,[0.54716981]
A2YNLDUCO22THM,,[0.55]
A2YUEEOJT5NQXV,,[0.4875]
A2ZEE0T533JG2X,,[0.43396226]
A2ZOHYAWFY5TQI,,[0.48125]
A30J4IZCMCR31F,,[0.49681529]
A31IIDT1S31E25,,[0.39622642]
A31PQA4EYWSQI4,,[0.41447368]
A32156CGIMNLBM,,[0.5625]
A33UTM8NL7S0D6,,[0.57615894]
A345TDMHP3DQ3G,,[0.51875]
A34CPKFZXBX1PO,,[0.51875]
A34XR21XZ4ZPMB,,[0.50943396]
A3503625JEYO1I,,[0.55625]
A363NKR14886XG,,[0.50625]
A3654R5IHKA52J,,[0.50657895]
A36MQHIULG0E6C,,[0.48407643]
A36RRKY24M6NL8,,[0.50318471]
A36YITYE70JBQQ,,[0.5375]
A37025YQUW9ACI,,[0.7]
A373LECBA7JXKD,,[0.52229299]
A376IFMV0UCZP2,,[0.52903226]
A37PNAIK1TKLVS,,[0.45]
A37XA1JSSYORAZ,,[0.53125]
A397NXIY82FXXD,,[0.30967742]
A399A8PB6ITVAG,,[0.53125]
A39Y2UOHEAD0DT,,[0.4625]
A3ACSVUU6YI92U,,[0.51875]
A3APMO8WXVH1V0,,[0.45625]
A3CDWPBKYDDASL,,[0.52201258]
A3DR9RNUCUM0HF,,[0.52201258]
A3DUAHX5VT0ZMY,,[0.45]
A3GEXZD5FXGMHD,,[0.42038217]
A3HHY0ZZ6PC2YW,,[0.2721519]
A3HP7L563UF5DW,,[0.51572327]
A3I4Q8EW2ZLXSU,,[0.73125]
A3IOPUZ29U29SA,,[0.53164557]
A3J2DV36CJYSXQ,,[0.3]
A3KKY9HXZRRAIV,,[0.44375]
A3L1E2BDYZGGY5,,[0.50967742]
A3L2VS3998R77L,,[0.53164557]
A3LMVIJG7ND5UN,,[0.5]
A3LT1TCMEGY73D,,[0.45283019]
A3M6YNC0RI36QY,,[0.63125]
A3MA5BJ4I2JAO2,,[0.48427673]
A3MF22SGH75VO3,,[0.52531646]
A3MKQ62CNO0MM8,,[0.4591195]
A3MLNAZCS0Y2QP,,[0.44025157]
A3N62A1YVDMKS5,,[0.5704698]
A3NAEEY1J3T56D,,[0.61146497]
A3NI2W5HH47HP6,,[0.525]
A3NM4Y7V4UEMM3,,[0.4375]
A3NQUEB4PGNKZ7,,[0.50632911]
A3NQXTG2PLSHSV,,[0.52201258]
A3O9J3V0K06IP2,,[0.41290323]
A3P1BYNYNVNMNA,,[0.50632911]
A3PWRZ67TPKZPU,,[0.4375]
A3R4ZSD6YI7B7P,,[0.525]
A3R6Z6HDL5JGM6,,[0.42]
A3RQ6SG91VBOF8,,[0.62893082]
A3RZAUNCBSSMK4,,[0.87012987]
A3S51CYI47OM6K,,[0.52201258]
A3S5XPHDMQ2ESR,,[0.50684932]
A3STW7EL76T5YN,,[0.3566879]
A3TRNNPY5KJEUR,,[0.53846154]
A3UJAEUA1BAK8O,,[0.44375]
A3UYF2OT5REMG0,,[0.45859873]
A3V06PKJGI7OY,,[0.35]
A3VFQR2OR8L4CU,,[0.63291139]
A3VK7AHISCDGAM,,[0.56875]
A3VPD34C23PQTQ,,[0.5704698]
A3XU8C72O6LCD,,[0.46496815]
A47UGZ5QR0VV9,,[0.43157895]
A5LBQCECTTYXZ,,[0.39873418]
A5M58F7N23SEE,,[0.66875]
A5NRU6MXE2ZCC,,[0.25324675]
A5XXFZT973KSF,,[0.45859873]
A7G6TFAYTV2FC,,[0.4591195]
A7O6BHXX3BW97,,[0.48125]
A8EPYZKX470Z2,,[0.51875]
A8JKAE3S49ZB,,[0.38853503]
A9EQ4FWCUQVBL,,[0.49685535]
A9XRCLB9YQA31,,[0.84076433]
AA1Y56MOQY6X3,,[0.31847134]
AAADOFXQJAVKR,,[0.56666667]
AALXX2P1V0A41,,[0.55974843]
AAP4Q6KBJ2NRO,,[0.6]
AAVXVUCG3TY5E,,[0.31012658]
AAW3ZDECLGIMV,,[0.43396226]
AB8PO6YYQK3YH,,[0.49685535]
AB9UVOKF0TQXB,,[0.38125]
ACBZKZ1EUIO13,,[0.47096774]
ADU7XJYUJLGNA,,[0.44585987]
AET7NEH3VZ0V9,,[0.51898734]
AEUTD1DUJTF2I,,[0.54545455]
AF1R0RDMKDNJX,,[0.44025157]
AFE1GH96UN330,,[0.95597484]
AH4KZU52G2WCN,,[0.47798742]
AHEV3HZNQPO5S,,[0.49056604]
AHIEURVG73I4V,,[0.56875]
AIS4X2NYY3V1T,,[0.45]
AJ5P0SBP4GFY1,,[0.46875]
