sid,post accu,
A10FTGEV1WR18H,[0.575],0.575
A1171IQSWQS0K8,[0.53459119],0.53459119
A12GURH9VA1DSL,[0.42138365],0.42138365
A131ASOEYX40WQ,[0.50943396],0.50943396
A13FTIHWW9GE8X,[0.68553459],0.68553459
A13WYZ8AXD6ODX,[0.68553459],0.68553459
A14S8YR2HRXVNX,[0.68553459],0.68553459
A14Y8ML89H3XFL,[0.525],0.525
A17FGZ1I5P9RZA,[0.51572327],0.51572327
A17UGPL6SP30TI,[0.47435897],0.47435897
A185UIGZSN2Z0K,[0.5875],0.5875
A18R0AUVIN6WX,[0.55625],0.55625
A18S266M02RWZU,[0.525],0.525
A19AVIOBMJJFR,[0.5375],0.5375
A19DVHPN5TEYL7,[0.54375],0.54375
A19TD2J8506A4Y,[0.54615385],0.54615385
A1AZGIX6JKKXLJ,[0.5875],0.5875
A1B3GZ82DXB3FC,[0.58598726],0.58598726
A1B58D405N5JMG,[0.52941176],0.52941176
A1C2T79XTDHE39,[0.525],0.525
A1CQ0A0GDCNWQM,[0.48125],0.48125
A1CWIZ7489ITS9,[0.48666667],0.48666667
A1DAMLBQ646F3K,[0.49685535],0.49685535
A1DHGKBQOKC8CC,[0.61006289],0.61006289
A1DQQ0CHG7WW3E,[0.86075949],0.86075949
A1E6CS5JV5MNGI,[0.45625],0.45625
A1EMZIYF5ZO6JB,[0.55625],0.55625
A1F8TOJICOEVLL,[0.5625],0.5625
A1FDT9TI1EUTUT,[0.51351351],0.51351351
A1FXGW5C0H4L3T,[0.51875],0.51875
A1G1K9Y2EXBWCC,[0.58227848],0.58227848
A1HKYY6XI2OHO1,[0.56953642],0.56953642
A1HPHTOU79BT9H,[0.44554455],0.44554455
A1HYX9RFPAO63W,[0.5875],0.5875
A1J1PWS99LFVPL,[0.58125],0.58125
A1J7N95EW8EGCX,[0.55],0.55
A1JX9ROLDPIVTX,[0.5],0.5
A1K93WBH35CIAZ,[0.56589147],0.56589147
A1LKKR0ZJ9L1IP,[0.48125],0.48125
A1MBOVL1252O51,[0.54375],0.54375
A1MJ82C7YG7W89,[0.53459119],0.53459119
A1MLWVH0IE3HJ1,[0.48407643],0.48407643
A1MYJP0JHMTTHV,[0.55102041],0.55102041
A1N1N35Z156GTY,[0.4875],0.4875
A1O57XVTTB1PNZ,[0.51875],0.51875
A1PUIGT83JOHH6,[0.63125],0.63125
A1Q2Y5NFN4VVGT,[0.34375],0.34375
A1Q8LP6TE293F4,[0.40625],0.40625
A1QA71PIMNZWYD,[0.49681529],0.49681529
A1QCXSZJ3ZLCNY,[0.575],0.575
A1QONOC90I9YMI,[0.53125],0.53125
A1QVRDWVOPLMTS,[0.44303797],0.44303797
A1RMC2LZQUM9L6,[0.49375],0.49375
A1SX3P1H4IWKFQ,[0.62758621],0.62758621
A1TKDVMKM4VWQ8,[0.47798742],0.47798742
A1UJ2M1AKWMNLC,[0.62658228],0.62658228
A1UY31PXAQRQ5G,[0.40625],0.40625
A1VCX33RL5OFNY,[0.67515924],0.67515924
A1VFRCYMWGWWCZ,[0.55921053],0.55921053
A1W1QA5KGVZBLC,[0.525],0.525
A1XIVB0HPSFJHG,[0.49375],0.49375
A1XUZFDVKP95VC,[0.54375],0.54375
A1XWKA72Z23TGA,[0.55974843],0.55974843
A1YK7OG66BQXVX,[0.55970149],0.55970149
A201524B1GJWBO,[0.40939597],0.40939597
A203M04929HFP4,[0.56329114],0.56329114
A20CEJD8OX82EO,[0.62264151],0.62264151
A20VAAO3DYW5GL,[0.48427673],0.48427673
A2259HGMTESQVX,[0.5375],0.5375
A23A5GN4EU95BU,[0.58278146],0.58278146
A24KZEEOBETVFU,[0.5125],0.5125
A24Y2BHD6TDX4Z,[0.4875],0.4875
A2531UD0IGT731,[0.64375],0.64375
A2545UHAWSKDVH,[0.54482759],0.54482759
A25EK5Q3R4ZHE8,[0.5625],0.5625
A25LHXY3SAOVBV,[0.54375],0.54375
A27EAZSYEVYSLO,[0.54140127],0.54140127
A27KDTUI0H1KJV,[0.5875],0.5875
A286W816CMIZL9,[0.59375],0.59375
A288RSAGJBLY9,[0.5625],0.5625
A2916ZYJKILPU9,[0.4921875],0.4921875
A2A0UH228PYMNX,[0.54248366],0.54248366
A2AE610UE18R8G,[0.52201258],0.52201258
A2AJA3UXBCKD9X,[0.61392405],0.61392405
A2ATG240M7SGN7,[0.575],0.575
A2B3Z92VTSGCD4,[0.50314465],0.50314465
A2BY3NK0YQO891,[0.74213836],0.74213836
A2C3NX6FY216V5,[0.58389262],0.58389262
A2C54JB2A8I1YO,[0.50967742],0.50967742
A2C9NR5DY668JU,[0.53846154],0.53846154
A2CAMPAA7650H2,[0.54716981],0.54716981
A2CFWSOCEXD81T,[0.62658228],0.62658228
A2E3O3O0PPX3IQ,[0.54375],0.54375
A2EN2JB0M007A6,[0.46202532],0.46202532
A2FAJQUVSEXZRN,[0.55625],0.55625
A2FN1RVZKLEV0U,[0.59493671],0.59493671
A2FS1WANWKDNDR,[0.50318471],0.50318471
A2GALIYUWAIPNV,[0.51592357],0.51592357
A2GCBL4AZI88Y4,[0.53459119],0.53459119
A2GXLM74C7BDI8,[0.47435897],0.47435897
A2HJDLSU95MH8Q,[0.5125],0.5125
A2HRAAY4QRTM7S,[0.4875],0.4875
A2JBI6GEDB1856,[0.44654088],0.44654088
A2K6Z7C7Z6VTBF,[0.51968504],0.51968504
A2KQFLUT7652DA,[0.55625],0.55625
A2L26DMSVUEDP6,[0.51875],0.51875
A2LO8K013TX9FA,[0.5375],0.5375
A2LOLCBOJZ80DD,[0.56578947],0.56578947
A2MYP4G1RB2X2P,[0.47741935],0.47741935
A2P22X4GQWQ8Z1,[0.49685535],0.49685535
A2PE83MK76CRMI,[0.45],0.45
A2QAJ9ZTN8YY89,[0.6125],0.6125
A2QCJ7Y5ONXD91,[0.74683544],0.74683544
A2QPMJ4GADLUW2,[0.61006289],0.61006289
A2R1011DR8EXHQ,[0.56578947],0.56578947
A2R1LWOGQJTGRL,[0.53164557],0.53164557
A2R1YTFK72WMET,[0.55194805],0.55194805
A2REKFNIBY9O9K,[0.58125],0.58125
A2RG00DYDHIS6Q,[0.7278481],0.7278481
A2S6QOCFC3EAYH,[0.5],0.5
A2SIHWBR1S6TGF,[0.52531646],0.52531646
A2SNAXBDSA5P06,[0.47435897],0.47435897
A2TV18A7NQF6I5,[0.45625],0.45625
A2TXUNEHPTW3Z3,[0.56875],0.56875
A2V7UNVBF8SQAK,[0.86875],0.86875
A2VN59CZEQ7P0R,[0.58490566],0.58490566
A2VNE375MVLU8J,[0.5477707],0.5477707
A2W02ACKYETLOA,[0.55625],0.55625
A2WH1XDJ91OSFA,[0.54716981],0.54716981
