sid,pre accu,post accu,,
,,,,
S100,,[0.83333333],,0.83333333
,,,,
S91,,[0.88541667],,0.88541667
,,,,
S92,,[0.95833333],,0.95833333
,,,,
S93,,[0.92708333],,0.92708333
,,,,
S94,,[0.98958333],,0.98958333
,,,,
S95,,[1.],,1
,,,,
S96,,[1.],,1
,,,,
S97,,[0.90625],,0.90625
,,,,
S98,,[1.],,1
,,,,
S99,,[0.93229167],,0.93229167
,,,,
,,,,0.943229166
