sid,pre accu,post accu
S100,,[0.84375]
S91,,[0.88541667]
S92,,[0.91666667]
S93,,[0.88541667]
S94,,[0.95833333]
S95,,[0.98958333]
S96,,[0.97916667]
S97,,[0.890625]
S98,,[0.98958333]
S99,,[0.90625]
