sid,pre accu,post accu
S100,,[0.64583333 0.33333333 0.6875     0.47916667]
S91,,[0.41666667 0.52083333 0.52083333 0.4375    ]
S92,,[0.875      0.04166667 0.75       0.02083333]
S93,,[0.60416667 0.5        0.625      0.47916667]
S94,,[0.41666667 0.4375     0.52083333 0.66666667]
S95,,[0.79166667 0.04166667 0.66666667 0.02083333]
S96,,[0.60416667 0.60416667 0.72916667 0.72916667]
S97,,[0.4375     0.5625     0.41666667 0.47916667]
S98,,[0.66666667 0.875      0.75       0.9375    ]
S99,,[0.39583333 0.375      0.375      0.375     ]
