sid,pre accu,post accu
S100,,[0.72916667 0.58333333 0.58333333 0.35416667]
S91,,[0.5        0.45833333 0.54166667 0.5625    ]
S92,,[0.8125     1.         0.97916667 0.97916667]
S93,,[0.66666667 0.75       0.5625     0.6875    ]
S94,,[0.5625     0.58333333 0.45833333 0.3125    ]
S95,,[1. 1. 1. 1.]
S96,,[0.72916667 0.66666667 0.8125     0.75      ]
S97,,[0.41666667 0.5        0.45833333 0.52083333]
S98,,[0.9375     0.83333333 0.9375     0.85416667]
S99,,[0.47916667 0.58333333 0.64583333 0.5625    ]
