,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,id,block
0,0.11618854,0.46909982,0.61951286,0.4540542,0.33692473,0.38795513,0.90734553,0.2700953,0.11154396,0.056996867,-0.5036957,0.6455541,-0.04167194,-0.072581515,-0.20110285,-0.30793154,0.12647697,0.7187652,-0.56505555,0.40673268,0.043049328,0.22206256,0.20229143,0.09165331,0.21597266,0.2834035,0.43454632,0.0804525,0.04221996,0.025830198,-0.13717662,0.39906588,-0.021525634,-0.034249663,-0.12816566,-0.14338475,0.042428907,0.2677964,-0.2016286,0.10988341,A10FTGEV1WR18H,0
1,0.09566107,0.70222306,0.71930146,0.41626322,0.401165,0.6462851,1.1302898,0.38570106,-0.2521041,0.056900874,-0.6035414,0.77521795,-0.0693391,-0.056346323,-0.1741055,-0.35965216,0.1398325,1.0517932,-0.8369031,0.43138918,0.03326186,0.29783484,0.2262132,0.0990271,0.2481834,0.4338773,0.51300156,0.09469014,-0.08991358,0.03328313,-0.13476613,0.3858681,-0.039211795,-0.026515616,-0.093679406,-0.16023046,0.034420602,0.340393,-0.28746775,0.09842798,A10FTGEV1WR18H,0
2,0.1281144,0.9149785,0.75747466,0.3915759,0.5741801,0.8650022,1.2158014,0.49623027,-0.50826573,0.09790098,-0.6857523,0.74474347,-0.02700436,-0.121451005,-0.092044264,-0.39853793,0.09164789,1.337219,-0.9346162,0.47772604,0.04342189,0.32349706,0.26329026,0.085892126,0.3276691,0.5640775,0.54291964,0.11399053,-0.14841373,0.05718799,-0.12021863,0.3720237,-0.014500526,-0.059167393,-0.04828628,-0.17457926,0.021546312,0.39415962,-0.3432156,0.09608783,A10FTGEV1WR18H,0
3,0.12190689,1.0968993,0.8372176,0.429493,0.58148766,0.99456924,1.2826426,0.57016647,-0.60006845,0.087921314,-0.7332903,0.7813872,-0.04384932,-0.011802107,-0.08196799,-0.44544655,0.12758003,1.5494133,-0.9634153,0.46107265,0.04401053,0.39060423,0.25639015,0.10889206,0.33811584,0.59918714,0.5444662,0.13765742,-0.19186483,0.050495233,-0.14548667,0.38639775,-0.024971697,-0.005500732,-0.04517321,-0.18740663,0.029749494,0.41886327,-0.3215492,0.10785204,A10FTGEV1WR18H,0
4,0.225512,1.172843,0.7142899,0.34234405,0.77456844,1.104121,1.2603831,0.68534195,-0.7624519,0.17604822,-0.82650197,0.6297747,0.051350966,-0.19011705,0.11472836,-0.42570883,-0.038661703,1.7267971,-0.927498,0.5265422,0.08223021,0.32586607,0.30875722,0.083103456,0.36960775,0.6612182,0.5407707,0.16109261,-0.16877669,0.10103221,-0.11639908,0.30196825,0.02539428,-0.096330635,0.053741325,-0.18544468,-0.009820706,0.478976,-0.39792162,0.10321108,A10FTGEV1WR18H,0
5,0.45598584,1.1239052,0.7321649,0.5269345,0.7793323,1.0369718,1.2169425,0.77140564,-0.5311269,0.28716514,-0.96525186,0.49487257,0.11843225,-0.21046352,0.23222548,-0.45469013,-0.05026277,1.8887204,-0.78345835,0.67091656,0.16977715,0.34397656,0.30858642,0.108008064,0.37860206,0.65296793,0.49973395,0.20600757,-0.13170217,0.12211974,-0.14555836,0.30602717,0.053123914,-0.10548081,0.13236588,-0.19842702,-0.016796509,0.50671536,-0.3482709,0.15801507,A10FTGEV1WR18H,0
6,0.64726967,0.9545449,0.6463163,0.56961143,0.74135065,0.968737,1.1851629,0.8680924,-0.4169729,0.4138208,-1.0949574,0.3930471,0.18695511,-0.25534356,0.38614255,-0.43012846,-0.11308239,1.9747993,-0.7080108,0.753634,0.25146496,0.310361,0.30292657,0.13426761,0.3372938,0.61275744,0.46487752,0.24335662,-0.10347396,0.16816252,-0.16535094,0.23494671,0.08013563,-0.12845653,0.19937201,-0.19030614,-0.041683618,0.5497026,-0.34457847,0.189018,A10FTGEV1WR18H,0
7,0.61931604,0.9749893,0.7317027,0.5918095,0.6145244,1.0110837,1.2907528,0.8988132,-0.3165643,0.3577538,-1.1200982,0.48114562,0.1451942,-0.10770947,0.3964215,-0.4329416,0.025661372,2.008256,-0.7556752,0.6845151,0.26774272,0.3807149,0.25065202,0.1540867,0.34490505,0.605916,0.52369493,0.206433,-0.10182859,0.15438552,-0.22944106,0.2798488,0.079948254,-0.05163651,0.21337801,-0.16590905,0.00866757,0.51037514,-0.25871298,0.18131717,A10FTGEV1WR18H,0
8,0.63644665,0.9488024,0.6972414,0.5634427,0.5813528,0.98552895,1.2364811,0.8812196,-0.43658972,0.36457863,-1.0743651,0.6273639,0.080695026,-0.14602314,0.24678643,-0.45380044,0.07698376,2.037958,-0.75270224,0.5967819,0.21181953,0.3757956,0.23476882,0.14535177,0.3036766,0.5737455,0.45193878,0.22926794,-0.15603453,0.18926115,-0.18437721,0.32562482,0.040036928,-0.06562953,0.13803108,-0.21384136,0.020215686,0.495053,-0.3390202,0.1713601,A10FTGEV1WR18H,0
9,0.71881485,0.8990931,0.608711,0.45211306,0.68294364,1.0531919,1.2977519,0.9670625,-0.45283312,0.43355516,-1.1613333,0.42801073,0.1693021,-0.22770046,0.41599214,-0.3793342,-0.033795126,2.0945776,-0.79632103,0.6820925,0.3011642,0.29071388,0.28949168,0.11729581,0.32725215,0.64364773,0.52664816,0.22284421,-0.10159438,0.18876024,-0.1801802,0.23275672,0.08046335,-0.11923662,0.19057266,-0.15527405,-0.012471561,0.54769075,-0.33843488,0.15419431,A10FTGEV1WR18H,0
