sid,pre accu,post accu
A10FTGEV1WR18H,,[0.7125]
A1171IQSWQS0K8,,[0.69811321]
A19317A3X87NVM,,[0.6163522]
A1CQ0A0GDCNWQM,,[0.65]
A1NUO93OHZREC3,,[0.53642384]
A1VFRCYMWGWWCZ,,[0.49342105]
A23A5GN4EU95BU,,[0.64900662]
A27KDTUI0H1KJV,,[0.7125]
A2AJA3UXBCKD9X,,[0.58860759]
A2B8JGCVGBDTL5,,[0.62893082]
A2CAMPAA7650H2,,[0.76100629]
A2GXLM74C7BDI8,,[0.6025641]
A2HJDLSU95MH8Q,,[0.73125]
A2OLSZ6DD9I239,,[0.67088608]
A2S6QOCFC3EAYH,,[0.65822785]
A2WQPFE3ZGE5N8,,[0.75]
A2WSVHUR3V9TTJ,,[0.59375]
A2WZ71TT9AJPV,,[0.53503185]
A34CPKFZXBX1PO,,[0.625]
A36YITYE70JBQQ,,[0.6]
A376DD71XY793G,,[0.66875]
A3CDWPBKYDDASL,,[0.50314465]
A3DUAHX5VT0ZMY,,[0.60625]
A3KKY9HXZRRAIV,,[0.725]
A3MLNAZCS0Y2QP,,[0.59119497]
A3N62A1YVDMKS5,,[0.58389262]
A3NI2W5HH47HP6,,[0.7]
A3O9J3V0K06IP2,,[0.55483871]
A3VPD34C23PQTQ,,[0.51006711]
A3XU8C72O6LCD,,[0.70700637]
A7G6TFAYTV2FC,,[0.71698113]
ADU7XJYUJLGNA,,[0.67515924]
AEUTD1DUJTF2I,,[0.44155844]
AH4KZU52G2WCN,,[0.64779874]
AKMQH2MGTUWO9,,[0.61006289]
AQ9CUPOYWCR7F,,[0.625]
AV8GCOTWEB6MP,,[0.43870968]
AZHXFE6BIUJNV,,[0.60509554]
