sid,pre accu,post accu
A10FTGEV1WR18H,,[0.5]
A1171IQSWQS0K8,,[0.50943396]
A12GURH9VA1DSL,,[0.40880503]
A131ASOEYX40WQ,,[0.50943396]
A13FTIHWW9GE8X,,[0.32075472]
A13WYZ8AXD6ODX,,[0.90566038]
A14S8YR2HRXVNX,,[0.20754717]
A14Y8ML89H3XFL,,[0.34375]
A17FGZ1I5P9RZA,,[0.44654088]
A17UGPL6SP30TI,,[0.56410256]
A185UIGZSN2Z0K,,[0.49375]
A18R0AUVIN6WX,,[0.50625]
A18S266M02RWZU,,[0.51875]
A19AVIOBMJJFR,,[0.475]
A19DVHPN5TEYL7,,[0.5125]
A19TD2J8506A4Y,,[0.46153846]
A1AZGIX6JKKXLJ,,[0.375]
A1B3GZ82DXB3FC,,[0.49044586]
A1B58D405N5JMG,,[0.48366013]
A1C2T79XTDHE39,,[0.46875]
A1CQ0A0GDCNWQM,,[0.5375]
A1CWIZ7489ITS9,,[0.49333333]
A1DAMLBQ646F3K,,[0.47798742]
A1DHGKBQOKC8CC,,[0.64150943]
A1DQQ0CHG7WW3E,,[0.]
A1E6CS5JV5MNGI,,[0.525]
A1EMZIYF5ZO6JB,,[0.35]
A1F8TOJICOEVLL,,[0.5]
A1FDT9TI1EUTUT,,[0.70945946]
A1FXGW5C0H4L3T,,[0.5125]
A1G1K9Y2EXBWCC,,[0.43037975]
A1HKYY6XI2OHO1,,[0.55629139]
A1HPHTOU79BT9H,,[0.44554455]
A1HYX9RFPAO63W,,[0.34375]
A1J1PWS99LFVPL,,[0.45]
A1J7N95EW8EGCX,,[0.5375]
A1JX9ROLDPIVTX,,[0.53125]
A1K93WBH35CIAZ,,[0.59689922]
A1LKKR0ZJ9L1IP,,[0.4375]
A1MBOVL1252O51,,[0.4125]
A1MJ82C7YG7W89,,[0.54716981]
A1MLWVH0IE3HJ1,,[0.56687898]
A1MYJP0JHMTTHV,,[0.51020408]
A1N1N35Z156GTY,,[0.5375]
A1O57XVTTB1PNZ,,[0.54375]
A1PUIGT83JOHH6,,[0.5125]
A1Q2Y5NFN4VVGT,,[0.74375]
A1Q8LP6TE293F4,,[0.55]
A1QA71PIMNZWYD,,[0.46496815]
A1QCXSZJ3ZLCNY,,[0.50625]
A1QONOC90I9YMI,,[0.575]
A1QVRDWVOPLMTS,,[0.59493671]
A1RMC2LZQUM9L6,,[0.41875]
A1SX3P1H4IWKFQ,,[0.83448276]
A1TKDVMKM4VWQ8,,[0.45283019]
A1UJ2M1AKWMNLC,,[0.30379747]
A1UY31PXAQRQ5G,,[0.5625]
A1VCX33RL5OFNY,,[0.79617834]
A1VFRCYMWGWWCZ,,[0.49342105]
A1W1QA5KGVZBLC,,[0.5625]
A1XIVB0HPSFJHG,,[0.54375]
A1XUZFDVKP95VC,,[0.46875]
A1XWKA72Z23TGA,,[0.50943396]
A1YK7OG66BQXVX,,[0.46268657]
A201524B1GJWBO,,[0.57718121]
A203M04929HFP4,,[0.46202532]
A20CEJD8OX82EO,,[0.28301887]
A20VAAO3DYW5GL,,[0.40251572]
A2259HGMTESQVX,,[0.5125]
A23A5GN4EU95BU,,[0.62913907]
A24KZEEOBETVFU,,[0.475]
A24Y2BHD6TDX4Z,,[0.50625]
A2531UD0IGT731,,[0.45]
A2545UHAWSKDVH,,[0.44827586]
A25EK5Q3R4ZHE8,,[0.48125]
A25LHXY3SAOVBV,,[0.54375]
A27EAZSYEVYSLO,,[0.33757962]
A27KDTUI0H1KJV,,[0.4625]
A286W816CMIZL9,,[0.43125]
A288RSAGJBLY9,,[0.55625]
A2916ZYJKILPU9,,[0.53125]
A2A0UH228PYMNX,,[0.55555556]
A2AE610UE18R8G,,[0.52201258]
A2AJA3UXBCKD9X,,[0.28481013]
A2ATG240M7SGN7,,[0.61875]
A2B3Z92VTSGCD4,,[0.51572327]
A2BY3NK0YQO891,,[0.13836478]
A2C3NX6FY216V5,,[0.65771812]
A2C54JB2A8I1YO,,[0.49032258]
A2C9NR5DY668JU,,[0.43589744]
A2CAMPAA7650H2,,[0.49685535]
A2CFWSOCEXD81T,,[0.29113924]
A2E3O3O0PPX3IQ,,[0.55625]
A2EN2JB0M007A6,,[0.53797468]
A2FAJQUVSEXZRN,,[0.56875]
A2FN1RVZKLEV0U,,[0.39873418]
A2FS1WANWKDNDR,,[0.58598726]
A2GALIYUWAIPNV,,[0.54140127]
A2GCBL4AZI88Y4,,[0.43396226]
A2GXLM74C7BDI8,,[0.47435897]
A2HJDLSU95MH8Q,,[0.53125]
A2HRAAY4QRTM7S,,[0.44375]
A2JBI6GEDB1856,,[0.55345912]
A2K6Z7C7Z6VTBF,,[0.30708661]
A2KQFLUT7652DA,,[0.44375]
A2L26DMSVUEDP6,,[0.475]
A2LO8K013TX9FA,,[0.4875]
A2LOLCBOJZ80DD,,[0.50657895]
A2MYP4G1RB2X2P,,[0.51612903]
A2P22X4GQWQ8Z1,,[0.47798742]
A2PE83MK76CRMI,,[0.4375]
A2QAJ9ZTN8YY89,,[0.49375]
A2QCJ7Y5ONXD91,,[0.00632911]
A2QPMJ4GADLUW2,,[0.46540881]
A2R1011DR8EXHQ,,[0.53947368]
A2R1LWOGQJTGRL,,[0.65189873]
A2R1YTFK72WMET,,[0.51298701]
A2REKFNIBY9O9K,,[0.41875]
