sid,pre accu,post accu
A10FTGEV1WR18H,,[0.70625]
A1171IQSWQS0K8,,[0.59119497]
A12GURH9VA1DSL,,[0.61006289]
A131ASOEYX40WQ,,[0.51886792]
A13FTIHWW9GE8X,,[0.61006289]
A13WYZ8AXD6ODX,,[0.88679245]
A14S8YR2HRXVNX,,[0.65408805]
A14Y8ML89H3XFL,,[0.6125]
A17FGZ1I5P9RZA,,[0.61006289]
A17UGPL6SP30TI,,[0.56410256]
A185UIGZSN2Z0K,,[0.55625]
A18R0AUVIN6WX,,[0.75625]
A18S266M02RWZU,,[0.5625]
A19AVIOBMJJFR,,[0.4625]
A19DVHPN5TEYL7,,[0.46875]
A19TD2J8506A4Y,,[0.47692308]
A1AZGIX6JKKXLJ,,[0.5625]
A1B3GZ82DXB3FC,,[0.62420382]
A1B58D405N5JMG,,[0.50980392]
A1C2T79XTDHE39,,[0.64375]
A1CQ0A0GDCNWQM,,[0.58125]
A1CWIZ7489ITS9,,[0.62]
A1DAMLBQ646F3K,,[0.49056604]
A1DHGKBQOKC8CC,,[0.68553459]
A1DQQ0CHG7WW3E,,[0.87974684]
A1E6CS5JV5MNGI,,[0.525]
A1EMZIYF5ZO6JB,,[0.625]
A1F8TOJICOEVLL,,[0.55]
A1FDT9TI1EUTUT,,[0.41891892]
A1FXGW5C0H4L3T,,[0.54375]
A1G1K9Y2EXBWCC,,[0.63924051]
A1HKYY6XI2OHO1,,[0.54304636]
A1HPHTOU79BT9H,,[0.51485149]
A1HYX9RFPAO63W,,[0.59375]
A1J1PWS99LFVPL,,[0.475]
A1J7N95EW8EGCX,,[0.56875]
A1JX9ROLDPIVTX,,[0.6]
A1K93WBH35CIAZ,,[0.58914729]
A1LKKR0ZJ9L1IP,,[0.475]
A1MBOVL1252O51,,[0.45625]
A1MJ82C7YG7W89,,[0.5408805]
A1MLWVH0IE3HJ1,,[0.56687898]
A1MYJP0JHMTTHV,,[0.5170068]
A1N1N35Z156GTY,,[0.525]
A1O57XVTTB1PNZ,,[0.61875]
A1PUIGT83JOHH6,,[0.6875]
A1Q2Y5NFN4VVGT,,[0.71875]
A1Q8LP6TE293F4,,[0.54375]
A1QA71PIMNZWYD,,[0.45859873]
A1QCXSZJ3ZLCNY,,[0.63125]
A1QONOC90I9YMI,,[0.6625]
A1QVRDWVOPLMTS,,[0.57594937]
A1RMC2LZQUM9L6,,[0.54375]
A1SX3P1H4IWKFQ,,[0.79310345]
A1TKDVMKM4VWQ8,,[0.59119497]
A1UJ2M1AKWMNLC,,[0.65822785]
