sid,pre accu,post accu
A10FTGEV1WR18H,,[0.6875]
A1171IQSWQS0K8,,[0.60377358]
A12GURH9VA1DSL,,[0.62893082]
A131ASOEYX40WQ,,[0.52830189]
A13FTIHWW9GE8X,,[0.67924528]
A13WYZ8AXD6ODX,,[0.83647799]
A14S8YR2HRXVNX,,[0.78616352]
A14Y8ML89H3XFL,,[0.4625]
A17FGZ1I5P9RZA,,[0.62264151]
A17UGPL6SP30TI,,[0.55769231]
A185UIGZSN2Z0K,,[0.61875]
A18R0AUVIN6WX,,[0.73125]
A18S266M02RWZU,,[0.55]
A19AVIOBMJJFR,,[0.525]
A19DVHPN5TEYL7,,[0.45625]
A19TD2J8506A4Y,,[0.52307692]
A1AZGIX6JKKXLJ,,[0.54375]
A1B3GZ82DXB3FC,,[0.68152866]
A1B58D405N5JMG,,[0.51633987]
A1C2T79XTDHE39,,[0.7]
A1CQ0A0GDCNWQM,,[0.6]
A1CWIZ7489ITS9,,[0.57333333]
A1DAMLBQ646F3K,,[0.48427673]
A1DHGKBQOKC8CC,,[0.65408805]
A1DQQ0CHG7WW3E,,[0.99367089]
A1E6CS5JV5MNGI,,[0.5625]
A1EMZIYF5ZO6JB,,[0.6375]
A1F8TOJICOEVLL,,[0.55625]
A1FDT9TI1EUTUT,,[0.58108108]
A1FXGW5C0H4L3T,,[0.5625]
A1G1K9Y2EXBWCC,,[0.66455696]
A1HKYY6XI2OHO1,,[0.56291391]
A1HPHTOU79BT9H,,[0.55445545]
A1HYX9RFPAO63W,,[0.4625]
A1J1PWS99LFVPL,,[0.5125]
A1J7N95EW8EGCX,,[0.60625]
A1JX9ROLDPIVTX,,[0.63125]
A1K93WBH35CIAZ,,[0.58914729]
A1LKKR0ZJ9L1IP,,[0.48125]
A1MBOVL1252O51,,[0.43125]
A1MJ82C7YG7W89,,[0.52830189]
A1MLWVH0IE3HJ1,,[0.56687898]
A1MYJP0JHMTTHV,,[0.53061224]
A1N1N35Z156GTY,,[0.575]
A1O57XVTTB1PNZ,,[0.6125]
A1PUIGT83JOHH6,,[0.74375]
A1Q2Y5NFN4VVGT,,[0.70625]
A1Q8LP6TE293F4,,[0.55]
A1QA71PIMNZWYD,,[0.51592357]
A1QCXSZJ3ZLCNY,,[0.66875]
A1QONOC90I9YMI,,[0.65]
A1QVRDWVOPLMTS,,[0.58860759]
A1RMC2LZQUM9L6,,[0.61875]
A1SX3P1H4IWKFQ,,[0.77931034]
A1TKDVMKM4VWQ8,,[0.5408805]
A1UJ2M1AKWMNLC,,[0.67721519]
A1UY31PXAQRQ5G,,[0.475]
A1VCX33RL5OFNY,,[0.77707006]
A1VFRCYMWGWWCZ,,[0.51973684]
A1W1QA5KGVZBLC,,[0.6125]
A1XIVB0HPSFJHG,,[0.56875]
A1XUZFDVKP95VC,,[0.58125]
A1XWKA72Z23TGA,,[0.55345912]
A1YK7OG66BQXVX,,[0.53731343]
A201524B1GJWBO,,[0.53691275]
A203M04929HFP4,,[0.57594937]
A20CEJD8OX82EO,,[0.72955975]
A20VAAO3DYW5GL,,[0.4591195]
A2259HGMTESQVX,,[0.54375]
A23A5GN4EU95BU,,[0.62913907]
A24KZEEOBETVFU,,[0.64375]
A24Y2BHD6TDX4Z,,[0.5]
A2531UD0IGT731,,[0.6]
A2545UHAWSKDVH,,[0.55862069]
A25EK5Q3R4ZHE8,,[0.5375]
A25LHXY3SAOVBV,,[0.51875]
A27EAZSYEVYSLO,,[0.67515924]
A27KDTUI0H1KJV,,[0.54375]
A286W816CMIZL9,,[0.5]
A288RSAGJBLY9,,[0.65625]
A2916ZYJKILPU9,,[0.4921875]
A2A0UH228PYMNX,,[0.65359477]
A2AE610UE18R8G,,[0.55974843]
A2AJA3UXBCKD9X,,[0.65822785]
A2ATG240M7SGN7,,[0.55625]
A2B3Z92VTSGCD4,,[0.57232704]
A2BY3NK0YQO891,,[0.86792453]
A2C3NX6FY216V5,,[0.61744966]
A2C54JB2A8I1YO,,[0.49677419]
A2C9NR5DY668JU,,[0.53846154]
A2CAMPAA7650H2,,[0.71698113]
A2CFWSOCEXD81T,,[0.68987342]
A2E3O3O0PPX3IQ,,[0.6375]
A2EN2JB0M007A6,,[0.56329114]
A2FAJQUVSEXZRN,,[0.61875]
A2FN1RVZKLEV0U,,[0.65189873]
A2FS1WANWKDNDR,,[0.56687898]
A2GALIYUWAIPNV,,[0.61783439]
A2GCBL4AZI88Y4,,[0.50943396]
A2GXLM74C7BDI8,,[0.57051282]
A2HJDLSU95MH8Q,,[0.6125]
A2HRAAY4QRTM7S,,[0.5625]
A2JBI6GEDB1856,,[0.59748428]
A2K6Z7C7Z6VTBF,,[0.65354331]
A2KQFLUT7652DA,,[0.49375]
A2L26DMSVUEDP6,,[0.625]
A2LO8K013TX9FA,,[0.61875]
A2LOLCBOJZ80DD,,[0.55921053]
A2MYP4G1RB2X2P,,[0.61935484]
A2P22X4GQWQ8Z1,,[0.58490566]
A2PE83MK76CRMI,,[0.50625]
A2QAJ9ZTN8YY89,,[0.64375]
A2QCJ7Y5ONXD91,,[0.98734177]
A2QPMJ4GADLUW2,,[0.57232704]
A2R1011DR8EXHQ,,[0.65131579]
A2R1LWOGQJTGRL,,[0.63291139]
A2R1YTFK72WMET,,[0.47402597]
A2REKFNIBY9O9K,,[0.49375]
A2RG00DYDHIS6Q,,[1.]
A2S6QOCFC3EAYH,,[0.56329114]
A2SIHWBR1S6TGF,,[0.51265823]
A2SNAXBDSA5P06,,[0.52564103]
A2TV18A7NQF6I5,,[0.63125]
A2TXUNEHPTW3Z3,,[0.68125]
A2V7UNVBF8SQAK,,[0.99375]
A2VN59CZEQ7P0R,,[0.68553459]
A2VNE375MVLU8J,,[0.65605096]
A2W02ACKYETLOA,,[0.475]
A2WH1XDJ91OSFA,,[0.5408805]
A2YNLDUCO22THM,,[0.51875]
A2YUEEOJT5NQXV,,[0.65625]
A2ZEE0T533JG2X,,[0.48427673]
A2ZOHYAWFY5TQI,,[0.5375]
A30J4IZCMCR31F,,[0.52229299]
A31IIDT1S31E25,,[0.52830189]
A31PQA4EYWSQI4,,[0.55263158]
A32156CGIMNLBM,,[0.525]
A33UTM8NL7S0D6,,[0.60927152]
A345TDMHP3DQ3G,,[0.6625]
A34CPKFZXBX1PO,,[0.5375]
A34XR21XZ4ZPMB,,[0.55345912]
A3503625JEYO1I,,[0.725]
A363NKR14886XG,,[0.65625]
A3654R5IHKA52J,,[0.47368421]
A36MQHIULG0E6C,,[0.60509554]
A36RRKY24M6NL8,,[0.49681529]
A36YITYE70JBQQ,,[0.5625]
A37025YQUW9ACI,,[0.99375]
A373LECBA7JXKD,,[0.5477707]
A376IFMV0UCZP2,,[0.44516129]
A37PNAIK1TKLVS,,[0.75]
A37XA1JSSYORAZ,,[0.7]
A397NXIY82FXXD,,[0.6]
A399A8PB6ITVAG,,[0.5]
A39Y2UOHEAD0DT,,[0.675]
A3ACSVUU6YI92U,,[0.7]
A3APMO8WXVH1V0,,[0.5875]
A3CDWPBKYDDASL,,[0.51572327]
A3DR9RNUCUM0HF,,[0.60377358]
A3DUAHX5VT0ZMY,,[0.6375]
A3GEXZD5FXGMHD,,[0.63694268]
A3HHY0ZZ6PC2YW,,[0.65189873]
A3HP7L563UF5DW,,[0.61006289]
A3I4Q8EW2ZLXSU,,[0.43125]
A3IOPUZ29U29SA,,[0.5]
A3J2DV36CJYSXQ,,[0.51875]
A3KKY9HXZRRAIV,,[0.6]
A3L1E2BDYZGGY5,,[0.57419355]
A3L2VS3998R77L,,[0.46835443]
A3LMVIJG7ND5UN,,[0.575]
A3LT1TCMEGY73D,,[0.5408805]
A3M6YNC0RI36QY,,[0.4125]
A3MA5BJ4I2JAO2,,[0.62264151]
A3MF22SGH75VO3,,[0.5443038]
A3MKQ62CNO0MM8,,[0.65408805]
A3MLNAZCS0Y2QP,,[0.64779874]
A3N62A1YVDMKS5,,[0.5033557]
A3NAEEY1J3T56D,,[0.46496815]
A3NI2W5HH47HP6,,[0.71875]
A3NM4Y7V4UEMM3,,[0.55]
A3NQUEB4PGNKZ7,,[0.50632911]
A3NQXTG2PLSHSV,,[0.62893082]
A3O9J3V0K06IP2,,[0.56774194]
A3P1BYNYNVNMNA,,[0.51898734]
A3PWRZ67TPKZPU,,[0.55]
A3R4ZSD6YI7B7P,,[0.54375]
A3R6Z6HDL5JGM6,,[0.5]
A3RQ6SG91VBOF8,,[0.48427673]
A3RZAUNCBSSMK4,,[0.85714286]
A3S51CYI47OM6K,,[0.58490566]
A3S5XPHDMQ2ESR,,[0.54109589]
A3STW7EL76T5YN,,[0.56687898]
A3TRNNPY5KJEUR,,[0.53076923]
A3UJAEUA1BAK8O,,[0.575]
A3UYF2OT5REMG0,,[0.52866242]
A3V06PKJGI7OY,,[0.60625]
A3VFQR2OR8L4CU,,[0.62658228]
A3VK7AHISCDGAM,,[0.3875]
A3VPD34C23PQTQ,,[0.48322148]
A3XU8C72O6LCD,,[0.63057325]
A47UGZ5QR0VV9,,[0.61052632]
A5LBQCECTTYXZ,,[0.59493671]
A5M58F7N23SEE,,[0.7625]
A5NRU6MXE2ZCC,,[0.67532468]
A5XXFZT973KSF,,[0.66242038]
A7G6TFAYTV2FC,,[0.67924528]
A7O6BHXX3BW97,,[0.45]
A8EPYZKX470Z2,,[0.50625]
A8JKAE3S49ZB,,[0.57961783]
A9EQ4FWCUQVBL,,[0.43396226]
A9XRCLB9YQA31,,[0.99363057]
AA1Y56MOQY6X3,,[0.68152866]
AAADOFXQJAVKR,,[0.64]
AALXX2P1V0A41,,[0.61006289]
AAP4Q6KBJ2NRO,,[0.5625]
AAVXVUCG3TY5E,,[0.62658228]
AAW3ZDECLGIMV,,[0.6163522]
AB8PO6YYQK3YH,,[0.59748428]
AB9UVOKF0TQXB,,[0.5375]
ACBZKZ1EUIO13,,[0.55483871]
ADU7XJYUJLGNA,,[0.65605096]
AET7NEH3VZ0V9,,[0.70886076]
AEUTD1DUJTF2I,,[0.57142857]
AF1R0RDMKDNJX,,[0.69811321]
AFE1GH96UN330,,[1.]
AH4KZU52G2WCN,,[0.62264151]
AHEV3HZNQPO5S,,[0.64779874]
AHIEURVG73I4V,,[0.475]
AIS4X2NYY3V1T,,[0.59375]
AJ5P0SBP4GFY1,,[0.48125]
AJE5OG666CBAC,,[0.54140127]
AJTLLYV8O5FQU,,[0.56875]
AKJAMVEVMQPHS,,[0.7125]
AKKRC4KZTELS,,[0.54605263]
AKMOBFEEKW378,,[0.55974843]
AKMQH2MGTUWO9,,[0.65408805]
AKQAI78JTXXC9,,[0.675]
AL9EM0WI8GA3P,,[0.5875]
ALDQRWYZ8KQ9A,,[0.6375]
ALRRK4B0VPPQ2,,[0.6375]
AMZW35GXJEF7U,,[0.59235669]
ANO8YBLKJIO1E,,[0.51655629]
APHLO6ZGGX63T,,[0.5625]
APP89UTQL2CHZ,,[0.5477707]
APW4V8CE0TX6O,,[0.6]
AQM8U9T3H4P68,,[0.69536424]
ARDYDFF4T0YYT,,[0.9929078]
AS1KP4SMNONQC,,[0.6375]
AS56NGGEVTZIX,,[0.73248408]
AS70QWROQLXKE,,[0.58441558]
ASC6X59B0MBBD,,[0.54140127]
ATJVY9O4CY5EX,,[0.66037736]
AUFMG49X8NO0N,,[0.54375]
AUS6Y1VBX9YLO,,[0.63924051]
AV8GCOTWEB6MP,,[0.54193548]
AVASQBFN6J692,,[0.5443038]
AWP6CD7XCNSSU,,[0.55769231]
AWYJAKECMVVUX,,[0.62658228]
AXD66TU2VX36C,,[0.55]
AYEK5GQEE3STW,,[0.6]
AZ9VGP5R8E9QB,,[0.51875]
AZHXFE6BIUJNV,,[0.58598726]
