sid,pre accu,post accu
S100,,[0.46875]
S91,,[0.50520833]
S92,,[0.47395833]
S93,,[0.40104167]
S94,,[0.53125]
S95,,[0.54166667]
S96,,[0.59375]
S97,,[0.46354167]
S98,,[0.53645833]
S99,,[0.40625]
