id, varRNN, varRL
A002160837SWJFPIAI7L7, -107.99753634502952, -73.55634270947343
A19WXHQSBB6P6O, -110.34047319920515, -116.52908975191873
A1GSEK9J872N9R, -86.89008865665654, -71.84684485676198
A1L7B0F8PVW1D0, -110.79998814956181, -112.98355180864797
A1MJVTR0PCKBWW, -92.98793565031946, -87.21491137759917
A1PQTHY6IUEFFF, -126.5096959666498, -113.93302988321899
A1VRBTDT3VJSIA, -116.24442580198827, -141.31563814836844
A1Y9D4RKC3BZQ3, -122.7549732711176, -127.17961243684087
A1YCGICA8XCNBH, -105.01207701308594, -82.57740981450304
A2196WCNDZULFS, -87.07521251765101, -64.67081115021628
A21ZK49H9LSSRY, -97.49296446109021, -79.73714996379246
A26YJJHOW9HXUY, -96.44458398356502, -73.39630897004727
A27VDYB5VONES2, -126.34198619620184, -128.14886754240342
A2CY1TSQ3KKP5Q, -91.86008670394456, -82.63171349120906
A2DBMKJCUX09Q5, -90.81755897333652, -103.50478234461448
A2H0A9JR2ZDR24, -81.33046079388073, -70.79368306053054
A2I3X8R5TE3REY, -85.87645516269853, -73.04635005198601
A2I43BDUPAM00C, -102.06442273757958, -79.84466062370309
A2KW17G25L25R8, -135.0785324604654, -115.28981498173927
A2O4TQTT57L48Q, -95.58667795593684, -81.34378586396234
A2VFBBFRHFTYOW, -100.75554899821338, -78.07258070627603
A2VSUCEXMNSUF5, -92.63106329715549, -136.07444288290836
A2Y9O62M75TPM6, -82.53272434220796, -73.33953826061729
A2Z75NJBZ46RE9, -84.53212912776165, -68.59144065782243
A30H28F41UBJGK, -102.19032521638047, -116.81430671285815
A31PXEBRLT9LW, -107.87749114492858, -90.7953083392228
A34CQE6RGU49L7, -78.67765538026767, -72.65008788344979
A36PRTZFECB76C, -105.95850845364035, -84.62855780792954
A3B9QNYDDXGL9I, -79.61438961206959, -59.48265426758941
A3IIA92PUAI331, -102.73383023847575, -104.03812742499491
A3IU2E7QCWYEZI, -105.56016487662164, -72.13136673788354
A3K5YBCBVBM3RY, -92.01503756825089, -72.42571513648626
A5ZZAWZSH0AMK, -129.69059416828208, -129.5929304408832
AB3L4DBGHX7PG, -99.6598116487159, -78.25641991512504
ADEI2XDEX4B7Q, -87.5523825550128, -73.95330567849827
ADL6HFLKUSQOZ, -111.92252702454914, -113.4987508368001
AWKUOA7M4P8YI, -111.48130158936371, -110.10344327170489
