id, varRNN, varRL
A10FTGEV1WR18H, -89.98405233440377, -80.00437201402222
A1171IQSWQS0K8, -91.09287169558107, -78.27877939126935
A19317A3X87NVM, -101.08149055325904, -65.57364639030483
A1CQ0A0GDCNWQM, -101.81364909029706, -90.8693528460275
A1NUO93OHZREC3, -102.25117423745492, -113.79355778659679
A1VFRCYMWGWWCZ, -116.77468054206275, -134.29444548878323
A23A5GN4EU95BU, -92.06531168887776, -93.39099364159866
A27KDTUI0H1KJV, -84.31777291972715, -68.53180802714648
A2AJA3UXBCKD9X, -122.3916144691295, -118.66997195335003
A2B8JGCVGBDTL5, -98.68111974393412, -71.79328191202585
A2CAMPAA7650H2, -78.52472064225171, -65.2509584455766
A2GXLM74C7BDI8, -108.2621260005129, -80.43683071878122
A2HJDLSU95MH8Q, -85.07482159741281, -70.99178280787798
A2OLSZ6DD9I239, -85.85594837562927, -70.97501339579418
A2S6QOCFC3EAYH, -102.83766660000762, -76.64388868773739
A2WQPFE3ZGE5N8, -95.97897361415579, -65.2538351365943
A2WSVHUR3V9TTJ, -99.58516296135015, -74.531301463215
A2WZ71TT9AJPV, -104.9981856085683, -103.570428214288
A34CPKFZXBX1PO, -99.08812155971022, -71.00037871389092
A36YITYE70JBQQ, -112.25291271738377, -84.61886905679464
A376DD71XY793G, -101.8418954620483, -75.5431962518393
A3CDWPBKYDDASL, -122.44982310307226, -126.49059084849519
A3DUAHX5VT0ZMY, -105.89913448708236, -92.29842228739527
A3KKY9HXZRRAIV, -88.8093369654028, -72.35436661443545
A3MLNAZCS0Y2QP, -95.8196912459173, -63.802949406313545
A3N62A1YVDMKS5, -107.38590599265972, -111.7410524278033
A3NI2W5HH47HP6, -88.06297191424905, -69.96265948584592
A3O9J3V0K06IP2, -122.83040679927309, -120.40116031503445
A3VPD34C23PQTQ, -115.16495467882888, -134.22584679880018
A3XU8C72O6LCD, -92.3866969587957, -68.48174311753075
A7G6TFAYTV2FC, -89.17962314957569, -83.66751035866415
ADU7XJYUJLGNA, -95.0079355875513, -75.24889716587064
AEUTD1DUJTF2I, -138.11315032895283, -128.75057171514413
AH4KZU52G2WCN, -98.26735397353526, -74.35158650164385
AKMQH2MGTUWO9, -105.46435138146899, -113.44541853406113
AQ9CUPOYWCR7F, -99.60190774615715, -80.24012190292058
AV8GCOTWEB6MP, -132.51060931687826, -131.40739851594006
