sid,pre accu,post accu,,
,,,,
S100,,[0.59895833],,0.59895833
,,,,
S91,,[0.765625],,0.765625
,,,,
S92,,[0.921875],,0.921875
,,,,
S93,,[0.78645833],,0.78645833
,,,,
S94,,[0.95833333],,0.95833333
,,,,
S95,,[0.984375],,0.984375
,,,,
S96,,[1.],,1
,,,,
S97,,[0.828125],,0.828125
,,,,
S98,,[0.984375],,0.984375
,,,,
S99,,[0.8125],,0.8125
,,,,
,,,,0.864062499
