sid,pre accu,post accu
S100,,[0.53125]
S91,,[0.72395833]
S92,,[0.90625]
S93,,[0.78125]
S94,,[0.890625]
S95,,[0.91666667]
S96,,[1.]
S97,,[0.828125]
S98,,[0.91666667]
S99,,[0.81770833]
