sid,pre accu,post accu
S100,,[0.52083333 0.45833333 0.54166667 0.625     ]
S91,,[0.5        0.5        0.375      0.47916667]
S92,,[0.4375     0.58333333 0.52083333 0.58333333]
S93,,[0.52083333 0.45833333 0.5625     0.47916667]
S94,,[0.375      0.625      0.375      0.52083333]
S95,,[0.54166667 0.52083333 0.4375     0.47916667]
S96,,[0.64583333 0.625      0.72916667 0.75      ]
S97,,[0.45833333 0.54166667 0.47916667 0.39583333]
S98,,[0.66666667 0.52083333 0.72916667 0.66666667]
S99,,[0.29166667 0.3125     0.41666667 0.33333333]
