sid,pre accu,post accu
A104V8NZIQFN2F,,[0.81761006]
A10ZJQC7W1QHIO,,[0.77070064]
A116ZI03NFKZP2,,[0.58974359]
A1171IQSWQS0K8,,[0.71069182]
A11BMO1JWTJHSH,,[0.69375]
A11LSO6D7BMY99,,[0.71698113]
A120PN22KW0VPY,,[0.64779874]
A12H4QENEVBRSB,,[0.62893082]
A12MZ6U9W9REX8,,[0.57594937]
A12SGLXX6B9DKR,,[0.7625]
A12YRP4B70IFU3,,[0.61392405]
A132MSWBBVTOES,,[0.7375]
A13324WUZPFTSU,,[0.60377358]
A1342JQPZWA0IZ,,[0.61875]
A136KE82OT60BI,,[0.6835443]
A142WDKXKIGZ2J,,[0.6918239]
A1505QWX68GHPU,,[0.70625]
A153HLAVH5FILS,,[0.64375]
A156I0UDVISMNE,,[0.62420382]
A15NB4T70DJF4A,,[0.55345912]
A15YUDP435G6GR,,[0.57961783]
A16644NV37L66P,,[0.65625]
A16MVQ4ZEI5T60,,[0.69375]
A177426A2F8DUY,,[0.65605096]
A17FGZ1I5P9RZA,,[0.75471698]
A182IHVF66SX19,,[0.59375]
A18QKM5Z69TLS,,[0.75]
A18R0AUVIN6WX,,[0.7625]
A19317A3X87NVM,,[0.65408805]
A197LCCJ6SC5RU,,[0.76100629]
A1983JLO9O8O3C,,[0.50632911]
A19AVIOBMJJFR,,[0.5]
A19IQ1X74EMI8R,,[0.6125]
A19TD2J8506A4Y,,[0.47692308]
A19WXHQSBB6P6O,,[0.53125]
A19YM9K2W233IM,,[0.7375]
A1B14CS9DW7008,,[0.76582278]
A1B3GZ82DXB3FC,,[0.7133758]
A1B7GQTH9YG04X,,[0.76875]
A1BQRDDC1NZCST,,[0.71875]
A1BZ1VD8V8VJML,,[0.69230769]
A1C2T79XTDHE39,,[0.71875]
A1C5F4UVUBL1E6,,[0.6875]
A1CDDS7NQPDMTO,,[0.6375]
A1COS8FJCDM53I,,[0.57594937]
A1CQ0A0GDCNWQM,,[0.6125]
A1CR7O77ZW0QQU,,[0.74375]
A1D81EKB5SHTMR,,[0.7278481]
A1DP4BJKMEF6LS,,[0.7672956]
A1E6CS5JV5MNGI,,[0.58125]
A1E7IRBPHID9JC,,[0.69375]
A1F4TB5AD4LKLO,,[0.43949045]
A1G399CGVV8MYK,,[0.57861635]
A1GCLJLWQMWL0G,,[0.525]
A1GSEK9J872N9R,,[0.64556962]
A1HA5WALONI2FD,,[0.76875]
A1HFPDHBLO6KZW,,[0.53125]
A1HKYY6XI2OHO1,,[0.50993377]
A1HP506HGINWSV,,[0.68125]
A1HYU54H5V004N,,[0.75]
A1I90G6VKLPULO,,[0.575]
A1J7N95EW8EGCX,,[0.75625]
A1JM5XNB4NCZR6,,[0.83018868]
A1JSVBR3BE3FJP,,[0.60784314]
A1JVA6HGVN1D5N,,[0.72955975]
A1JX9ROLDPIVTX,,[0.7125]
A1K581IY10MNC0,,[0.69620253]
A1KFV732TWXROL,,[0.64375]
A1KIL2V6SMJBGX,,[0.60126582]
A1L69N4ECWU93U,,[0.74375]
A1L7B0F8PVW1D0,,[0.53125]
A1LCCAV2FSJTR0,,[0.56962025]
A1LF01EM2Q2GHY,,[0.70967742]
A1LM1DDPWK7FFA,,[0.7625]
A1LQOCAT553X7G,,[0.7875]
A1LSFPPDGORPB0,,[0.6]
A1M1E62KXCDNL0,,[0.60897436]
A1MJVTR0PCKBWW,,[0.62264151]
A1MT52IO9GBZ1M,,[0.5125]
A1NUO93OHZREC3,,[0.63576159]
