sid,pre accu,post accu
A104V8NZIQFN2F,,[0.7672956]
A10ZJQC7W1QHIO,,[0.69426752]
A116ZI03NFKZP2,,[0.51282051]
A1171IQSWQS0K8,,[0.65408805]
A11BMO1JWTJHSH,,[0.68125]
A11LSO6D7BMY99,,[0.71069182]
A120PN22KW0VPY,,[0.59748428]
A12H4QENEVBRSB,,[0.58490566]
A12MZ6U9W9REX8,,[0.56962025]
A12SGLXX6B9DKR,,[0.69375]
A12YRP4B70IFU3,,[0.60126582]
A132MSWBBVTOES,,[0.675]
A13324WUZPFTSU,,[0.60377358]
A1342JQPZWA0IZ,,[0.61875]
A136KE82OT60BI,,[0.67721519]
A142WDKXKIGZ2J,,[0.63522013]
A1505QWX68GHPU,,[0.66875]
A153HLAVH5FILS,,[0.625]
A156I0UDVISMNE,,[0.60509554]
A15NB4T70DJF4A,,[0.59119497]
A15YUDP435G6GR,,[0.58598726]
A16644NV37L66P,,[0.63125]
A16MVQ4ZEI5T60,,[0.69375]
A177426A2F8DUY,,[0.59872611]
A17FGZ1I5P9RZA,,[0.72327044]
A182IHVF66SX19,,[0.5875]
A18QKM5Z69TLS,,[0.7125]
A18R0AUVIN6WX,,[0.7625]
A19317A3X87NVM,,[0.62264151]
A197LCCJ6SC5RU,,[0.75471698]
A1983JLO9O8O3C,,[0.49367089]
A19AVIOBMJJFR,,[0.43125]
A19IQ1X74EMI8R,,[0.5875]
A19TD2J8506A4Y,,[0.49230769]
A19WXHQSBB6P6O,,[0.55]
A19YM9K2W233IM,,[0.725]
A1B14CS9DW7008,,[0.7278481]
A1B3GZ82DXB3FC,,[0.64968153]
A1B7GQTH9YG04X,,[0.7125]
A1BQRDDC1NZCST,,[0.73125]
A1BZ1VD8V8VJML,,[0.69230769]
A1C2T79XTDHE39,,[0.65]
A1C5F4UVUBL1E6,,[0.69375]
A1CDDS7NQPDMTO,,[0.6125]
A1COS8FJCDM53I,,[0.51265823]
A1CQ0A0GDCNWQM,,[0.5625]
A1CR7O77ZW0QQU,,[0.73125]
A1D81EKB5SHTMR,,[0.64556962]
A1DP4BJKMEF6LS,,[0.71069182]
A1E6CS5JV5MNGI,,[0.55]
A1E7IRBPHID9JC,,[0.65625]
A1F4TB5AD4LKLO,,[0.49681529]
A1G399CGVV8MYK,,[0.50314465]
A1GCLJLWQMWL0G,,[0.575]
A1GSEK9J872N9R,,[0.63924051]
A1HA5WALONI2FD,,[0.7375]
A1HFPDHBLO6KZW,,[0.5125]
A1HKYY6XI2OHO1,,[0.50331126]
A1HP506HGINWSV,,[0.70625]
A1HYU54H5V004N,,[0.69375]
A1I90G6VKLPULO,,[0.59375]
A1J7N95EW8EGCX,,[0.70625]
A1JM5XNB4NCZR6,,[0.82389937]
A1JSVBR3BE3FJP,,[0.52941176]
A1JVA6HGVN1D5N,,[0.73584906]
A1JX9ROLDPIVTX,,[0.66875]
A1K581IY10MNC0,,[0.64556962]
A1KFV732TWXROL,,[0.625]
A1KIL2V6SMJBGX,,[0.62025316]
A1L69N4ECWU93U,,[0.7375]
A1L7B0F8PVW1D0,,[0.48125]
A1LCCAV2FSJTR0,,[0.56962025]
A1LF01EM2Q2GHY,,[0.74193548]
A1LM1DDPWK7FFA,,[0.7625]
A1LQOCAT553X7G,,[0.7625]
A1LSFPPDGORPB0,,[0.6]
A1M1E62KXCDNL0,,[0.63461538]
A1MJVTR0PCKBWW,,[0.63522013]
A1MT52IO9GBZ1M,,[0.49375]
A1NUO93OHZREC3,,[0.60264901]
A1OEH7O06Z8J0M,,[0.65822785]
A1OZ1S22HC1MAC,,[0.55]
A1PDF57SAMGMF0,,[0.51875]
A1PUIGT83JOHH6,,[0.65]
A1QD1AI1FFZF35,,[0.75471698]
A1QEQ64E22TNUZ,,[0.68125]
A1QONOC90I9YMI,,[0.6625]
A1RMC2LZQUM9L6,,[0.70625]
A1RS4KNXAF23WF,,[0.7125]
A1S88VQY8G8CNC,,[0.46875]
A1T429RLLFTG35,,[0.65]
A1T4HSFG9NPJ23,,[0.575]
A1TSJY4RCQHI4O,,[0.74842767]
A1U69QDM8UIXZ5,,[0.71875]
A1UKZRDH1T231M,,[0.6875]
A1V0HSH4Q63V5W,,[0.7375]
A1V339VY5CNWLS,,[0.67721519]
A1VKHYT7FMVVYS,,[0.54375]
A1VRBTDT3VJSIA,,[0.55974843]
A1W1QA5KGVZBLC,,[0.5875]
A1X0H6VAK3AQE9,,[0.73125]
A1XBXUIT5932A1,,[0.6163522]
A1XE5G7H6AO5HH,,[0.63125]
A1XU9GFZAGFJ5B,,[0.7625]
A1Y9D4RKC3BZQ3,,[0.50632911]
A1YCGICA8XCNBH,,[0.62264151]
A1YG4MA6SPSEW,,[0.66037736]
A1YGJPSS0T3O6J,,[0.525]
A1YQ54ZCCS1G1C,,[0.59375]
A1YR0204H9JTNK,,[0.53503185]
A1YXTSIV0YB8RW,,[0.52830189]
A1YY9C43J4LJTF,,[0.64150943]
A1Z2QEEPKEK1X1,,[0.61875]
A1ZNMX8WJCDKQQ,,[0.66875]
A208A2GT4OHJOG,,[0.59375]
