sid,pre accu,post accu
A10FTGEV1WR18H,,[0.70625]
A10KUKZO8X00FX,,[0.55844156]
A10UUNGRUJH6GH,,[0.55974843]
A1171IQSWQS0K8,,[0.6918239]
A11BMO1JWTJHSH,,[0.6875]
A13RB1XEBC42IB,,[0.4516129]
A13WYZ8AXD6ODX,,[0.61006289]
A14Y8ML89H3XFL,,[0.64375]
A15NB4T70DJF4A,,[0.59119497]
A15YUDP435G6GR,,[0.55414013]
A16644NV37L66P,,[0.675]
A16MVQ4ZEI5T60,,[0.7125]
A177426A2F8DUY,,[0.67515924]
A17FGZ1I5P9RZA,,[0.72955975]
A18R0AUVIN6WX,,[0.75625]
A18R8GG33EVI6C,,[0.65822785]
A18S266M02RWZU,,[0.55]
A19AVIOBMJJFR,,[0.55625]
A19JWJ0ACBROIQ,,[0.525]
A1A8MBDIAQT43U,,[0.63291139]
A1BHS3P43IEM0C,,[0.50632911]
A1C2T79XTDHE39,,[0.7125]
A1C6FKYJT2GANX,,[0.59375]
A1CQ0A0GDCNWQM,,[0.63125]
A1CU00SW7F9TMB,,[0.52830189]
A1D9UUBPZPYKZS,,[0.6875]
A1DHGKBQOKC8CC,,[0.64150943]
A1DQQ0CHG7WW3E,,[0.98734177]
A1EMZIYF5ZO6JB,,[0.55]
A1F8TOJICOEVLL,,[0.6875]
A1HA5WALONI2FD,,[0.725]
A1HKYY6XI2OHO1,,[0.54966887]
A1HMUS6WQOT9MN,,[0.68125]
A1HYU54H5V004N,,[0.725]
A1J7N95EW8EGCX,,[0.725]
A1K93WBH35CIAZ,,[0.49612403]
A1LQQQ8MKXH4QD,,[0.70886076]
A1MBOVL1252O51,,[0.51875]
A1MH9ISP7UBIUO,,[0.61875]
A1MJ82C7YG7W89,,[0.59748428]
A1MOK8UVLG7FJK,,[0.7625]
A1O57XVTTB1PNZ,,[0.6625]
A1OZ1S22HC1MAC,,[0.53125]
A1PUIGT83JOHH6,,[0.66875]
A1QCXSZJ3ZLCNY,,[0.725]
A1QEQ64E22TNUZ,,[0.6875]
A1QONOC90I9YMI,,[0.6625]
A1S88VQY8G8CNC,,[0.46875]
A1SX3P1H4IWKFQ,,[0.57241379]
A1TKDVMKM4VWQ8,,[0.48427673]
A1TSST60BO5K52,,[0.51538462]
A1U3OIZTWRI8JD,,[0.67295597]
A1UJ2M1AKWMNLC,,[0.62025316]
A1W1QA5KGVZBLC,,[0.65625]
A1W70CZDI8R80M,,[0.71875]
A1XH5P1RMV9GPQ,,[0.52112676]
A1XIVB0HPSFJHG,,[0.55625]
A1XS15LSN54FGW,,[0.77987421]
A1XUZFDVKP95VC,,[0.65625]
A1XWKA72Z23TGA,,[0.53459119]
A203M04929HFP4,,[0.75949367]
A208A2GT4OHJOG,,[0.61875]
A20VAAO3DYW5GL,,[0.50943396]
A222R4PNCF08OF,,[0.65]
A2259HGMTESQVX,,[0.65]
A22DVMN2Y3XHWA,,[0.65625]
A22ZZCICZDCSTY,,[0.67515924]
A237TMG0AIG9PX,,[0.57232704]
A23A5GN4EU95BU,,[0.62913907]
A24KZEEOBETVFU,,[0.575]
A24Y2BHD6TDX4Z,,[0.5625]
A2545UHAWSKDVH,,[0.59310345]
A25LHXY3SAOVBV,,[0.6875]
A261ZPN1DBO1GT,,[0.58064516]
A26Z8M2VSEWUU4,,[0.76875]
A27YZB3G8P1DTE,,[0.7]
A286W816CMIZL9,,[0.55625]
A28JXDDPMW8IK0,,[0.5375]
A29UAE19L171DV,,[0.70625]
A2AJA3UXBCKD9X,,[0.67088608]
