sid,post accu,
A10FTGEV1WR18H,[0.74375],0.74375
A10KUKZO8X00FX,[0.61038961],0.61038961
A10UUNGRUJH6GH,[0.60377358],0.60377358
A1171IQSWQS0K8,[0.69811321],0.69811321
A11BMO1JWTJHSH,[0.7],0.7
A13RB1XEBC42IB,[0.49677419],0.49677419
A13WYZ8AXD6ODX,[0.57232704],0.57232704
A14Y8ML89H3XFL,[0.63125],0.63125
A15NB4T70DJF4A,[0.53459119],0.53459119
A15YUDP435G6GR,[0.58598726],0.58598726
A16644NV37L66P,[0.71875],0.71875
A16MVQ4ZEI5T60,[0.7875],0.7875
A177426A2F8DUY,[0.7133758],0.7133758
A17FGZ1I5P9RZA,[0.72327044],0.72327044
A18R0AUVIN6WX,[0.825],0.825
A18R8GG33EVI6C,[0.69620253],0.69620253
A18S266M02RWZU,[0.5875],0.5875
A19AVIOBMJJFR,[0.5625],0.5625
A19JWJ0ACBROIQ,[0.59375],0.59375
A1A8MBDIAQT43U,[0.74050633],0.74050633
A1BHS3P43IEM0C,[0.51265823],0.51265823
A1C2T79XTDHE39,[0.75],0.75
A1C6FKYJT2GANX,[0.64375],0.64375
A1CQ0A0GDCNWQM,[0.65],0.65
A1CU00SW7F9TMB,[0.5408805],0.5408805
A1D9UUBPZPYKZS,[0.73125],0.73125
A1DHGKBQOKC8CC,[0.70440252],0.70440252
A1DQQ0CHG7WW3E,[0.98734177],0.98734177
A1EMZIYF5ZO6JB,[0.5625],0.5625
A1F8TOJICOEVLL,[0.75],0.75
A1HA5WALONI2FD,[0.775],0.775
A1HKYY6XI2OHO1,[0.53642384],0.53642384
A1HMUS6WQOT9MN,[0.675],0.675
A1HYU54H5V004N,[0.75],0.75
A1J7N95EW8EGCX,[0.6875],0.6875
A1K93WBH35CIAZ,[0.51162791],0.51162791
A1LQQQ8MKXH4QD,[0.73417722],0.73417722
A1MBOVL1252O51,[0.55],0.55
A1MH9ISP7UBIUO,[0.625],0.625
A1MJ82C7YG7W89,[0.61006289],0.61006289
A1MOK8UVLG7FJK,[0.8125],0.8125
A1O57XVTTB1PNZ,[0.6625],0.6625
A1OZ1S22HC1MAC,[0.53125],0.53125
