sid,pre accu,post accu
A104V8NZIQFN2F,,[0.53459119]
A11LSO6D7BMY99,,[0.5408805]
A120PN22KW0VPY,,[0.52201258]
A12MZ6U9W9REX8,,[0.41772152]
A132MSWBBVTOES,,[0.5375]
A1342JQPZWA0IZ,,[0.575]
A153HLAVH5FILS,,[0.49375]
A157EF77UKOOXO,,[0.50625]
A15J42M6EC7Y1K,,[0.49685535]
A171WYHYRYMYQZ,,[0.4875]
A182IHVF66SX19,,[0.48125]
A18QKM5Z69TLS,,[0.475]
A197LCCJ6SC5RU,,[0.50943396]
A19IQ1X74EMI8R,,[0.4125]
A19WXHQSBB6P6O,,[0.3875]
A19YM9K2W233IM,,[0.5]
A1AZLJ3R5FQ9B7,,[0.59235669]
A1B14CS9DW7008,,[0.4556962]
A1B4PKGXKL7UOH,,[0.56737589]
A1B7GQTH9YG04X,,[0.45625]
A1BQRDDC1NZCST,,[0.51875]
A1CDDS7NQPDMTO,,[0.55625]
A1CIEZNXXDSO6V,,[0.525]
A1CR7O77ZW0QQU,,[0.45]
A1D81EKB5SHTMR,,[0.42405063]
A1DP4BJKMEF6LS,,[0.37106918]
A1F4TB5AD4LKLO,,[0.53503185]
A1G399CGVV8MYK,,[0.43396226]
A1G9571XKHWHG3,,[0.51572327]
A1GNV8C2792XF,,[0.41875]
A1GSEK9J872N9R,,[0.44936709]
A1GZCLBFBKWFEZ,,[0.45625]
A1HFPDHBLO6KZW,,[0.5]
A1HP506HGINWSV,,[0.43125]
A1I8VAUT4V90YR,,[0.50943396]
A1I90G6VKLPULO,,[0.44375]
A1IFIK8J49WBER,,[0.5]
A1IN6VRNJ1GRRB,,[0.48427673]
A1JM5XNB4NCZR6,,[0.59748428]
A1JVA6HGVN1D5N,,[0.59748428]
A1KIL2V6SMJBGX,,[0.56329114]
A1L7B0F8PVW1D0,,[0.56875]
A1LQOCAT553X7G,,[0.50625]
A1MJVTR0PCKBWW,,[0.42138365]
A1MZ1EU82NE0PQ,,[0.4625]
A1OLW2WXCHKX37,,[0.46202532]
A1PMK4HE9UYJ1J,,[0.46202532]
A1PQTHY6IUEFFF,,[0.475]
A1QAWECOJYKVO4,,[0.56329114]
A1QX1RYLCFXZJ9,,[0.56603774]
A1QX6HVNTMQA2U,,[0.48125]
A1R780RJYQ68GY,,[0.47770701]
A1S1K7134S2VUC,,[0.5375]
A1T0S48O0CMXBC,,[0.56410256]
A1T429RLLFTG35,,[0.525]
A1T4HSFG9NPJ23,,[0.55625]
A1UCT0G5KXLBMU,,[0.48101266]
A1UKZRDH1T231M,,[0.4375]
A1V9PJWP5TZ7BB,,[0.4875]
A1VRBTDT3VJSIA,,[0.35220126]
A1W47K25ZMXANJ,,[0.47770701]
A1WSCND5HZZV5N,,[0.41875]
A1XBWSV6TWJUU8,,[0.36129032]
A1YCGICA8XCNBH,,[0.53459119]
