sid,pre accu,post accu
A104V8NZIQFN2F,,[0.81132075]
A11LSO6D7BMY99,,[0.74213836]
A120PN22KW0VPY,,[0.70440252]
A12MZ6U9W9REX8,,[0.62025316]
A132MSWBBVTOES,,[0.725]
A1342JQPZWA0IZ,,[0.66875]
A153HLAVH5FILS,,[0.7375]
A157EF77UKOOXO,,[0.625]
A15J42M6EC7Y1K,,[0.72955975]
A171WYHYRYMYQZ,,[0.68125]
A182IHVF66SX19,,[0.54375]
A18QKM5Z69TLS,,[0.7625]
A197LCCJ6SC5RU,,[0.77358491]
A19IQ1X74EMI8R,,[0.5875]
A19WXHQSBB6P6O,,[0.625]
A19YM9K2W233IM,,[0.75625]
A1AZLJ3R5FQ9B7,,[0.6433121]
A1B14CS9DW7008,,[0.7278481]
A1B4PKGXKL7UOH,,[0.56028369]
A1B7GQTH9YG04X,,[0.75]
A1BQRDDC1NZCST,,[0.75]
A1CDDS7NQPDMTO,,[0.63125]
A1CIEZNXXDSO6V,,[0.74375]
A1CR7O77ZW0QQU,,[0.825]
A1D81EKB5SHTMR,,[0.71518987]
A1DP4BJKMEF6LS,,[0.82389937]
A1F4TB5AD4LKLO,,[0.55414013]
A1G399CGVV8MYK,,[0.57861635]
A1G9571XKHWHG3,,[0.57861635]
A1GNV8C2792XF,,[0.6375]
A1GSEK9J872N9R,,[0.68987342]
A1GZCLBFBKWFEZ,,[0.7125]
A1HFPDHBLO6KZW,,[0.575]
A1HP506HGINWSV,,[0.75625]
A1I8VAUT4V90YR,,[0.62264151]
A1I90G6VKLPULO,,[0.56875]
A1IFIK8J49WBER,,[0.74375]
A1IN6VRNJ1GRRB,,[0.77987421]
A1JM5XNB4NCZR6,,[0.80503145]
A1JVA6HGVN1D5N,,[0.76100629]
A1KIL2V6SMJBGX,,[0.67721519]
A1L7B0F8PVW1D0,,[0.575]
A1LQOCAT553X7G,,[0.8]
A1MJVTR0PCKBWW,,[0.64779874]
A1MZ1EU82NE0PQ,,[0.64375]
A1OLW2WXCHKX37,,[0.61392405]
A1PMK4HE9UYJ1J,,[0.63924051]
A1PQTHY6IUEFFF,,[0.58125]
A1QAWECOJYKVO4,,[0.55063291]
A1QX1RYLCFXZJ9,,[0.72327044]
A1QX6HVNTMQA2U,,[0.46875]
A1R780RJYQ68GY,,[0.54140127]
A1S1K7134S2VUC,,[0.66875]
A1T0S48O0CMXBC,,[0.61538462]
A1T429RLLFTG35,,[0.625]
A1T4HSFG9NPJ23,,[0.65625]
A1UCT0G5KXLBMU,,[0.56329114]
A1UKZRDH1T231M,,[0.68125]
A1V9PJWP5TZ7BB,,[0.65]
A1VRBTDT3VJSIA,,[0.52201258]
A1W47K25ZMXANJ,,[0.76433121]
A1WSCND5HZZV5N,,[0.7125]
A1XBWSV6TWJUU8,,[0.6516129]
A1YCGICA8XCNBH,,[0.68553459]
A1YE8ETB066AD0,,[0.67295597]
A1YY9C43J4LJTF,,[0.69811321]
A1Z2QEEPKEK1X1,,[0.65]
A20KWU6IJJX5AT,,[0.7875]
A216RMJ8VSR46Q,,[0.6]
A2179410P3XBIQ,,[0.625]
A21HUPW67XA7UJ,,[0.7125]
A21ZK49H9LSSRY,,[0.725]
A21ZNPDJNBKCWG,,[0.6625]
A22J5H2RJVHOAA,,[0.44654088]
A22WWSTT8TU7G1,,[0.7125]
A22ZB2132UJB6Y,,[0.64375]
A24CG5BTB8KQ39,,[0.57861635]
A25ZOL1H79DW0P,,[0.67532468]
A26SW58LO86W4T,,[0.59748428]
A26U302WESU9UH,,[0.67088608]
A26YJJHOW9HXUY,,[0.73125]
A27U34JQKVDTA3,,[0.63924051]
A27ZW1CY6TMKT8,,[0.75]
A28JBDTFGFJ5NR,,[0.7125]
A29PKMLH38N148,,[0.76666667]
A2AG8QSD4IWEC9,,[0.65822785]
A2APR9RN3LEJE8,,[0.725]
A2AWSN5CWONM8,,[0.69426752]
A2BLQ1GVEHJR8T,,[0.6625]
A2BXSQ5UU72FIM,,[0.76875]
A2C54JB2A8I1YO,,[0.58709677]
A2CISHIOILFDHN,,[0.775]
A2CY1TSQ3KKP5Q,,[0.6835443]
A2D3UKFHTXOX68,,[0.66875]
A2DOMBSKO75VV7,,[0.7]
A2DZV5E6PH5NC4,,[0.825]
A2E72ZI1VESTMR,,[0.71698113]
A2E7S35ZI3WBET,,[0.61146497]
A2ELH7YDLFNJUZ,,[0.73125]
A2EOMP0EJUE36Q,,[0.50955414]
A2GL2Y13IGLHLK,,[0.52830189]
A2GVON0W6E874S,,[0.80625]
A2H0A9JR2ZDR24,,[0.75316456]
A2HU1HGGYUO3X6,,[0.80625]
A2I14UHUQIH4L0,,[0.72955975]
A2I3X8R5TE3REY,,[0.76875]
A2I43BDUPAM00C,,[0.7125]
A2INUUEUK5K065,,[0.575]
A2JBNDG0U9IA6I,,[0.54375]
A2JD1QZEPKPD6L,,[0.63461538]
A2JJAEQ8LHRWNV,,[0.58125]
A2K6QV9HRJ4V7B,,[0.55625]
A2KW17G25L25R8,,[0.58490566]
A2LDVDDTFY3LQ9,,[0.59090909]
A2LJTCHPRZLGS7,,[0.73125]
A2MF0OZ7Q0J4UP,,[0.7125]
A2O4TQTT57L48Q,,[0.65625]
A2P1M5MKZ3CK1I,,[0.67741935]
A2P5UFOTXOR08T,,[0.68553459]
A2P8V5SKYLL5I4,,[0.56603774]
A2RYEP12UU4SL5,,[0.725]
A2SEO53WD09OZP,,[0.78125]
A2V3P1XE33NYC3,,[0.76875]
A2VPCWI6X1QCDF,,[0.74375]
A2WKY5KL3JXJEF,,[0.6625]
A2WSSRWT4ZBHK3,,[0.67088608]
A2WTN1428D16MR,,[0.71794872]
A2WTNZHRALOHX8,,[0.58125]
A2XU1TSQD45EB4,,[0.73125]
A2YCDNVHMPVFG6,,[0.6375]
A2YUEEOJT5NQXV,,[0.80625]
A2YZVS6MBFQQPQ,,[0.7625]
A2Z0DI2L5GV87Y,,[0.71875]
A2ZIO0ZTIXOE9J,,[0.78481013]
A2ZL0F4X30YNMV,,[0.5408805]
A2ZZ7GUR0MNWDC,,[0.725]
A302KOFOYLD89A,,[0.6875]
A30GCTXJ17JC3I,,[0.59748428]
A30H28F41UBJGK,,[0.6]
A30VLIFQPJZ17P,,[0.59119497]
A30ZF45ASY02Z6,,[0.59748428]
A31545Y7L2F07S,,[0.75]
A318574M8Q965P,,[0.51592357]
A31PXEBRLT9LW,,[0.70253165]
A321WQIFK10UV3,,[0.72327044]
A327V746DXH6ID,,[0.6125]
A32EDXXUOTLBPP,,[0.6125]
A32LHQYJY0ELFS,,[0.6918239]
A32W24TWSWXW,,[0.70625]
A33JAZ9472BD3T,,[0.70700637]
A34051YREUMGHU,,[0.64150943]
A342YLIMT6THWO,,[0.64375]
A34DYM8J0X5VK,,[0.65625]
A35QZFRG4FKK3Z,,[0.7125]
A362RXUHDXF7EA,,[0.61006289]
A36EDYMS6VYHW1,,[0.6]
A36PRTZFECB76C,,[0.62893082]
A36UNYMDBED99W,,[0.69811321]
A371H3PQPR2Z8J,,[0.71518987]
A37PNAIK1TKLVS,,[0.8]
A38RHRTIP0PYNU,,[0.5875]
A39J8MSTUDVH0D,,[0.57861635]
