sid,pre accu,post accu
A10FTGEV1WR18H,,[0.65625]
A1171IQSWQS0K8,,[0.59748428]
A19317A3X87NVM,,[0.59748428]
A1CQ0A0GDCNWQM,,[0.65]
A1NUO93OHZREC3,,[0.62251656]
A1VFRCYMWGWWCZ,,[0.55921053]
A23A5GN4EU95BU,,[0.65562914]
A27KDTUI0H1KJV,,[0.725]
A2AJA3UXBCKD9X,,[0.5443038]
A2B8JGCVGBDTL5,,[0.57861635]
A2CAMPAA7650H2,,[0.66666667]
A2GXLM74C7BDI8,,[0.58333333]
A2HJDLSU95MH8Q,,[0.675]
A2OLSZ6DD9I239,,[0.67721519]
A2S6QOCFC3EAYH,,[0.64556962]
A2WQPFE3ZGE5N8,,[0.65]
A2WSVHUR3V9TTJ,,[0.575]
A2WZ71TT9AJPV,,[0.61146497]
A34CPKFZXBX1PO,,[0.5875]
A36YITYE70JBQQ,,[0.58125]
A376DD71XY793G,,[0.6375]
A3CDWPBKYDDASL,,[0.49056604]
A3DUAHX5VT0ZMY,,[0.5875]
A3KKY9HXZRRAIV,,[0.725]
A3MLNAZCS0Y2QP,,[0.59119497]
A3N62A1YVDMKS5,,[0.54362416]
A3NI2W5HH47HP6,,[0.65]
A3O9J3V0K06IP2,,[0.5483871]
A3VPD34C23PQTQ,,[0.52348993]
A3XU8C72O6LCD,,[0.66878981]
A7G6TFAYTV2FC,,[0.69811321]
ADU7XJYUJLGNA,,[0.66878981]
AEUTD1DUJTF2I,,[0.50649351]
AH4KZU52G2WCN,,[0.63522013]
AKMQH2MGTUWO9,,[0.59748428]
AQ9CUPOYWCR7F,,[0.60625]
AV8GCOTWEB6MP,,[0.49032258]
AZT19Y8A0811M,,[0.57861635]
