,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,id,block
0,-1.3827165,-0.024699278,0.0023497916,0.10384125,-0.78065956,0.843908,0.6958273,-0.2053942,-1.867746,-0.05735983,0.28311077,-0.4610307,0.022457829,-0.07606747,-1.7247846,0.03387843,-0.42758614,0.087153904,-0.74853206,-0.96555275,-0.15557687,-0.024532227,0.0006307172,0.0037591755,-0.25783738,0.011776109,0.15410374,-0.0003765011,-0.01759315,-0.031546418,0.26730016,-0.15160939,0.0010976392,-0.018709121,-0.08132544,0.033859048,-0.3231424,0.08296374,-0.289134,-0.043479566,A10FTGEV1WR18H,0
1,-2.1201515,-0.01549425,0.0036226825,-0.49631536,-0.82489085,0.5870845,1.0886937,-0.1922883,-2.7024875,-0.6867846,0.78266585,-0.19451803,0.0038666355,-0.025884224,-2.4003158,0.24187955,0.584625,-0.060154382,-0.8549005,-0.8988543,-0.268997,-0.009920808,0.003242408,-0.452582,-0.016941547,0.18561785,0.7840681,-0.025405452,-0.98157203,-0.5014722,0.32770795,-0.08749754,0.0002670551,-0.00045770413,-0.22617164,0.21544607,0.49746984,-0.036814954,-0.014594794,-0.65485495,A10FTGEV1WR18H,0
2,-2.603907,-0.0016423109,8.978522e-05,0.2442953,-0.7590142,-0.22369236,1.8197523,-0.18482971,-3.504965,-1.4596696,1.7176311,0.6099113,0.10439699,-0.049857087,-2.4015813,0.027688483,1.4854611,-0.97673357,0.086169966,-0.6782916,-0.75419146,-0.00025691328,6.924007e-05,0.23934974,-0.57932353,-0.00030139103,0.9240485,-0.029557338,-0.0051337085,-0.69323915,0.562485,0.5439455,0.022476595,-0.00023189723,-0.9249634,0.024594678,0.89883107,-0.75162286,0.08085897,-0.5903166,A10FTGEV1WR18H,0
3,-2.915453,-0.0006957691,-0.001798362,0.53649753,-1.0838141,-1.1836166,2.0645509,-0.17652208,-4.414568,-2.373269,2.716302,0.8458785,0.8141159,-0.00041510398,-2.408691,0.0029493058,1.6024413,-1.6945636,-0.21856618,-0.6714534,-0.49439093,-1.5365422e-05,-8.9234396e-05,0.49023265,-0.7851484,-0.00016122626,0.5557745,-0.07584033,-0.9908067,-0.9206077,0.06454774,0.6885515,0.0069924714,-6.3661474e-08,-0.9834733,0.0029043795,0.9186512,-0.9346331,-0.03949438,-0.58593214,A10FTGEV1WR18H,0
4,-3.7442083,-0.0021734447,-0.0013550619,0.48058134,0.9829694,-1.9847195,1.0854774,-0.2241542,-5.350924,-1.9410799,3.7159953,1.2403266,1.6509485,-4.8424226e-06,-2.409788,0.00017104967,1.6033084,-2.0394163,0.7839235,-0.31801623,-0.8230589,-2.1809268e-07,-0.00013602574,0.44627056,0.7527303,-0.00019809959,0.48461804,-0.22041413,-0.92997015,-0.028088398,0.10878159,0.84552217,0.0014691293,-5.772617e-12,-0.9839487,0.0001667163,0.87825674,-0.9666931,0.5045691,-0.30756015,A10FTGEV1WR18H,0
5,-0.94287646,0.011717816,0.09820473,0.3066165,1.008448,-2.0751073,-0.74854,-1.2070148,-6.2023673,-1.9376998,4.7129636,0.95074767,2.2738972,-0.0046632583,-2.429186,0.0035678435,0.26469767,-2.0381598,-0.9771914,-1.0425065,-0.025934609,0.0019879064,0.00047042366,0.2886782,0.7650707,-0.18921489,-0.59225464,-0.83255213,-0.0053497422,-0.03808967,0.1570869,0.7135298,0.0015645954,-1.1177892e-05,-0.80520445,0.0035677294,0.048002798,-0.9664904,-0.7442917,-0.70252055,A10FTGEV1WR18H,0
6,-0.93692523,-0.09630638,0.27340624,0.040149268,1.0663075,0.1758995,-0.9853297,-2.017555,-6.8980494,-1.7523053,5.67881,0.5774993,0.17257015,-0.1387585,-0.036727242,0.42367607,-0.004288662,-1.7360321,-0.9705014,-1.890394,-0.675819,-0.036548037,0.00010880157,0.024269387,0.73186857,0.0010276434,-0.5591922,-0.96398306,-0.45042938,-0.008533306,0.6183701,0.007499929,0.0027585262,-0.0055409702,-0.00538168,0.3994049,-7.1850045e-06,-0.017579257,-0.25453404,-0.5401518,A10FTGEV1WR18H,0
7,0.9679027,-0.5574322,0.36083043,0.047178503,1.8803983,1.1272309,0.60816205,-0.8970204,-7.2231407,-2.7128816,6.152108,-0.29780966,0.026101325,-0.05985193,-0.0635391,1.0084754,-0.34928876,-0.261724,-0.96125895,-1.8439323,0.19997722,-0.50555676,0.061227314,0.04712293,0.24192803,0.5020163,0.5413303,-0.0011552313,-0.016374275,-0.9905837,0.6775298,-0.003001479,0.0042543216,-0.00031648332,-2.5835776e-05,0.75012183,-0.18183143,-0.014819455,-0.13072786,-0.850267,A10FTGEV1WR18H,0
8,0.17724198,-0.02112481,0.2993791,0.0043181246,-0.50692403,1.964145,0.98379785,-0.3122544,-4.4020243,-3.0582144,6.1311965,-0.4037599,0.78788275,0.48677152,-0.06398831,1.107291,-0.24312319,-0.9966147,0.98226213,-1.2374082,0.17328031,-0.009231994,0.19973879,0.0035989815,-0.4566679,0.00010710154,0.4668138,-0.100080736,-0.39260668,-0.18159294,0.6191365,-0.37965074,0.652855,0.32832038,-0.011136725,0.72012025,-0.22528224,-0.75448054,0.05010991,-0.84454185,A10FTGEV1WR18H,0
9,-0.057001896,-0.0021161092,0.21029432,0.9955588,0.5092273,0.9527368,-0.45770618,0.6993907,-5.351326,-3.657524,6.845789,-1.3646134,0.06739786,-0.0066085253,-0.110247254,0.40310705,-0.22218215,-0.16597316,-0.8891125,0.48441988,-0.01190548,-0.00197217,0.013858995,0.60314506,0.41544977,0.00018835533,-0.0055276183,0.17910555,-0.38816395,-0.011903556,0.58705074,-0.87154734,0.0067630075,-0.0032498357,-0.096627615,0.37435406,-0.10837878,-0.1639566,-0.5970577,0.0015823824,A10FTGEV1WR18H,0
