sid,pre accu,post accu
S226,,[0.69375]
S227,,[0.7375]
S228,,[0.75625]
S229,,[0.69811321]
S230,,[0.58860759]
S231,,[0.625]
S232,,[0.70625]
S233,,[0.76875]
S234,,[0.63125]
S235,,[0.61006289]
S236,,[0.74375]
S237,,[0.7125]
S238,,[0.55063291]
S239,,[0.75625]
S240,,[0.7875]
S241,,[0.73248408]
S242,,[0.68553459]
S243,,[0.63291139]
S244,,[0.66875]
S245,,[0.53125]
S246,,[0.71069182]
S247,,[0.69375]
S248,,[0.57861635]
