id, varRNN, varRL
A39J8MSTUDVH0D, -110.54620617639826, -127.52267920335554
A39K7LI5BVW4K8, -114.43820457341512, -183.45846616179642
A3APMO8WXVH1V0, -110.95538413722446, -189.0300372891373
A3B6CJ8OHWI4AU, -107.925906521115, -145.2454522097368
A3BBR5O4W6XHBV, -108.35606861912757, -115.4433778331694
A3C2DKCZLI304P, -94.18194315197084, -89.02087890758959
A3CDWPBKYDDASL, -124.194678470914, -113.16357536958766
A3CGQOJC28OVGN, -107.63124844903615, -160.72433358334342
A3CWEN6Y21V7TL, -109.45868900026753, -191.85549395276263
A3FH7YRKBEQ2LU, -115.84687040813468, -140.93271215317145
A3FJ3XMXO8UAJ0, -112.34195890220929, -224.788056905306
A3G5IPGLH1IIZN, -108.85380880364173, -157.62441574099634
A3GHYD28ZZ3IEN, -104.4082239365844, -111.15469309077992
A3GMRPF5MCQVGV, -115.858278226618, -161.1886807193687
A3GP8FXH7J96UK, -102.25571005380772, -127.32767767550541
A3GRGGYSMH5PNI, -119.81023676149967, -112.03367288330884
A3GWRDHAURRNK6, -111.29792605740899, -263.41738904724997
A3HGCI4HL815H, -123.45006931419732, -162.04441267403405
A3JAU7FJ0JJ1IU, -110.86732734175281, -161.18053452745704
A3JDCVM1OXXOFG, -110.88852024184219, -194.01538187585044
A3JPWEQUCQNQDB, -103.34436777562269, -113.72704873675289
A3KLR6YNRYKYJ3, -127.24950549101689, -195.55100522321305
A3KWYUV3VSNIZA, -120.7665070541315, -285.49160642069154
A3LI98SL8OEDC0, -105.85097722715726, -107.56238937360888
A3M1FJQLYPR8X8, -107.97561139737671, -159.08723823914704
A3MELYYGRJ61SX, -124.81080050519452, -162.6816720573639
A3MTNLK7KQ89WE, -121.74249031741769, -111.0062205835436
A3PFU4042GIQLE, -107.274290033133, -173.15741915726403
A3PJLANVHZPRVO, -128.57762304256875, -179.40721293899793
A3PQVDFT21IISU, -126.90050527353966, -147.66775237225283
A3PTOOTI7ESD5W, -105.76128106075313, -111.22096127621042
A3QIG18VHBXBSZ, -108.01795167331062, -134.43250479198556
A3R1X7QCXV61JJ, -104.97809311371458, -107.45732970758866
A3R5P4URN7QKU8, -114.90241101698545, -111.17490025816606
A3SRVRFTL8413I, -106.22267118034658, -122.48689594995172
A3SSR32EZYJ8QD, -111.35637805634991, -170.63423604729192
A3TD3PWJ8BU2H1, -104.249760487102, -140.59641522960953
A3UZW1NTOX6I15, -100.68358647144035, -190.57313553816797
A3VO1VCYS30YGW, -114.33955809445082, -111.1446860737214
A3VYUJ2USDULKC, -102.00897206914996, -114.53194225160568
A3W4MAKNDI1SXM, -109.39138043086673, -121.06841169762167
A5BCSSPC180AG, -108.69694137629054, -129.2102171709726
A6AU0NC2XUGW, -114.10863931782524, -114.44927210608738
A6QR4K322HT3T, -125.87696737875125, -177.08446734026631
A8E99XNOTT390, -115.66666235977519, -172.25344660452484
A8UNVAKQHADKT, -112.04026062881871, -125.689700152441
A8X1YI90JPSGP, -100.34942087229744, -246.94694549353525
A98E8M4QLI9RS, -108.8389361700273, -153.1841983512077
AB3L4DBGHX7PG, -109.10049768965662, -145.70914660397784
AB8BRFF4ZTZ40, -118.16454612596121, -182.4350989941042
ABF5ENVB19SC4, -111.70492172775366, -267.02340227938356
ABR849Y69MDQI, -110.40583466629278, -206.45492012383073
ACM7GDJASVO93, -116.56389545743029, -134.33105118496113
ACOUEGRDJO7B6, -113.9614704102986, -111.27574406864554
AD3TJJF3AW5SO, -116.73707939646263, -148.76860022344363
ADL6HFLKUSQOZ, -102.88393745891749, -110.08762274387452
AEXA1CPBHT85H, -125.84847922285617, -214.87710677020235
AFERIASET17LW, -109.6421321988854, -132.88898905322347
AFXQR60UTDKIY, -110.33260145324505, -177.79849091960176
AGHKGWDYPVDFE, -109.4456080983947, -149.87825599178234
AGPTT5Z7VEBW0, -109.60201140521465, -123.77477991433712
AIGUTKZMZ9LNR, -127.91493429853497, -176.0991769547469
AIS4X2NYY3V1T, -108.3528940497587, -141.56300543592442
AIZUOHKQT14OM, -104.8242159849273, -109.7506778226335
AJNQ2PBD07FKE, -117.47494377819896, -154.93945291359077
AJQGWGESKQT4Y, -110.9251792799086, -138.30536159745
AJTPDPN27UCUS, -115.32354068452187, -223.29448560907642
AK5LNLWKVISPI, -107.54753029469258, -121.27364403395048
AKJAMVEVMQPHS, -107.79876742116933, -139.72968655470686
ALQEVX2DSDWEQ, -116.28318933783109, -222.71718457307708
AM0R6CV53UZ2C, -122.51634112247763, -110.3205547482345
AM1EIZHV3K7F2, -110.82717663491256, -112.53181299583976
AMHVH9MFHO5DE, -107.06469012428768, -108.04774055359563
ANV3ZKKIO6IF6, -115.98946773113468, -117.74197799748988
AP6WTJVPDJQPK, -127.58157924110643, -197.644106479531
APW4V8CE0TX6O, -104.9763509814528, -139.94277716529064
APXFQMO4UO5XQ, -105.8551074299343, -114.36015047541756
AQ9CUPOYWCR7F, -108.69134539856563, -130.69844776518573
AQXRHIMQ7UK7O, -109.2082263165459, -175.37146392316248
AR5QVMHIITZSZ, -110.55586139955189, -195.23935831428562
ARI1EMAHUA9PO, -104.93125393122308, -140.0363461666384
ARJUW4XQOJNJR, -107.54069952035513, -115.9139532259727
AS1KP4SMNONQC, -120.27405000415027, -119.95808830412734
AS7HQZRGQ8CDO, -109.66281573250613, -204.12312471897627
ASE79VYZNLPVD, -125.04270246815473, -203.883625489148
AT8DDSZUBOC80, -121.19481249824982, -150.2660098326257
AU3AMYVBJ9DQ2, -103.08103780655529, -110.0047072326034
AU954O2L5LLGJ, -110.00317172419834, -177.4480113722329
AUYGA5NAC1IO6, -108.91258593867562, -160.26303488397562
AV7OKGJ2PJO30, -115.79938413457926, -110.28893884017874
AVIPOL2XSM41P, -109.67916730585327, -151.73250619346103
AVJ7MQZ6AQF5M, -118.91476677314027, -271.0228745684112
AVMRJOB0ZA7PB, -107.23656684105836, -134.54970523493716
AWB4J1GY0YL1J, -110.25879910941073, -145.38845867056406
AWKUOA7M4P8YI, -103.81318080864807, -114.9878801577781
AWMJZ6KVK2BBP, -125.31937116856014, -132.25136724175698
AYN0TD4NTSBI3, -110.77796968073767, -118.51687141384105
AYTH0E5PUXWX8, -109.10915483562216, -227.36441593560158
AZ330Q7B1O9R6, -114.60107580198773, -145.89079253640824
AZ8KL6F16ZS7G, -99.91760129817646, -110.35781666152675
