id, varRNN, varRL
A10FTGEV1WR18H, -117.63246374434551, -144.99186069467845
A1171IQSWQS0K8, -112.82863834030114, -150.58467548481738
A12GURH9VA1DSL, -112.77103934230898, -110.2000624459549
A131ASOEYX40WQ, -72.57628615841904, -74.2647701205667
A13FTIHWW9GE8X, -129.3033753102277, -126.02908262596571
A13WYZ8AXD6ODX, -109.88601315828548, -107.76697745795246
A14S8YR2HRXVNX, -136.37573496891508, -109.85140409323907
A14Y8ML89H3XFL, -110.10777005562899, -115.23928886481842
A17FGZ1I5P9RZA, -113.01850013474869, -200.8381646698187
A17UGPL6SP30TI, -114.82283996459508, -108.23630776099546
A185UIGZSN2Z0K, -110.23489057709973, -142.25758226337163
A18R0AUVIN6WX, -117.41119211164727, -227.893304104574
A18S266M02RWZU, -110.52010685968396, -111.44634846311918
A19AVIOBMJJFR, -118.65631487117199, -112.25325940980575
A19DVHPN5TEYL7, -115.35411180661362, -111.06198576630923
A19TD2J8506A4Y, -85.31963490737745, -89.92296021809476
A1AZGIX6JKKXLJ, -155.15967674989176, -111.60788038204558
A1B3GZ82DXB3FC, -111.92491499433606, -166.42785219926378
A1B58D405N5JMG, -109.78595046095319, -105.92702592070673
A1C2T79XTDHE39, -124.16937265564806, -154.53420546082688
A1CQ0A0GDCNWQM, -116.21790182547488, -145.25751346028508
A1CWIZ7489ITS9, -102.67446781582933, -106.99909087321507
A1DAMLBQ646F3K, -101.7592211272257, -110.25070518071851
A1DHGKBQOKC8CC, -97.99488847914644, -125.70507029097357
A1DQQ0CHG7WW3E, -133.64857406144407, -111.08545185625283
A1E6CS5JV5MNGI, -111.74156960812613, -121.3738549559887
A1EMZIYF5ZO6JB, -116.12233338569109, -111.28749952838882
A1F8TOJICOEVLL, -117.35961754976708, -153.39574761500748
A1FDT9TI1EUTUT, -101.73246866209463, -105.8766734980453
A1FXGW5C0H4L3T, -114.92854083525242, -110.80463992802764
A1G1K9Y2EXBWCC, -115.2520135986117, -116.03369530240838
A1HKYY6XI2OHO1, -103.99519315344232, -107.01940168249114
A1HPHTOU79BT9H, -72.71456009953779, -70.32535029016798
A1HYX9RFPAO63W, -111.75313331391924, -110.57909940057661
A1J1PWS99LFVPL, -119.9827723662021, -110.8755799004287
A1J7N95EW8EGCX, -113.04105486367993, -150.68893446333337
A1JX9ROLDPIVTX, -120.67285810661815, -169.38376542901327
A1K93WBH35CIAZ, -88.96423046164065, -89.48275996367491
A1LKKR0ZJ9L1IP, -112.31272241568203, -110.70778710692127
A1MBOVL1252O51, -112.64011268378913, -110.78401643107725
A1MJ82C7YG7W89, -109.52850615429277, -116.76843303709568
A1MLWVH0IE3HJ1, -108.50632188069676, -109.02885250376833
A1MYJP0JHMTTHV, -101.66140953746294, -101.86602197701893
A1N1N35Z156GTY, -115.27052309140461, -111.16304931993014
A1O57XVTTB1PNZ, -111.69390181644104, -150.5248111236599
A1PUIGT83JOHH6, -119.9138624351614, -138.41957711034
A1Q2Y5NFN4VVGT, -111.44022509947996, -112.67224802845382
A1Q8LP6TE293F4, -111.6542211085488, -113.06231139712399
A1QA71PIMNZWYD, -108.60959559564158, -110.16566267796082
A1QCXSZJ3ZLCNY, -119.65260333573488, -218.3016131239193
A1QONOC90I9YMI, -110.61108961133269, -143.27306215179377
A1QVRDWVOPLMTS, -112.15723908822595, -109.49365057223758
A1RMC2LZQUM9L6, -110.04971668332708, -163.0969331274325
A1SX3P1H4IWKFQ, -99.67336963760458, -100.79249111890316
A1TKDVMKM4VWQ8, -115.88345200640401, -110.3252897890407
A1UJ2M1AKWMNLC, -116.4101822268035, -110.64398727016713
A1UY31PXAQRQ5G, -111.91927261219391, -111.06989456001942
A1VCX33RL5OFNY, -108.56068942943537, -108.34537794946688
A1VFRCYMWGWWCZ, -105.1045556953942, -105.32398312745316
A1W1QA5KGVZBLC, -110.58106879305336, -144.85854133355798
A1XIVB0HPSFJHG, -110.54607067088497, -111.49949731009463
A1XUZFDVKP95VC, -110.09594089752531, -145.8729849021483
A1XWKA72Z23TGA, -132.7156149879871, -110.35852952970497
A1YK7OG66BQXVX, -95.25744332882107, -93.27158236095394
A201524B1GJWBO, -108.92241142900797, -103.20581581130605
A203M04929HFP4, -108.81002451904173, -165.0753381411638
A20CEJD8OX82EO, -113.94831785755551, -110.0021307598144
A20VAAO3DYW5GL, -110.03319473006871, -110.0391963295581
A2259HGMTESQVX, -110.59303419363141, -140.83412158154144
A23A5GN4EU95BU, -103.95629994567204, -110.47457543984709
A24KZEEOBETVFU, -117.89524899459518, -110.8250432629918
A24Y2BHD6TDX4Z, -115.03671941754757, -110.90261660068269
A2531UD0IGT731, -129.89759749627876, -145.58011755380156
A2545UHAWSKDVH, -135.00901649282042, -104.72018490855667
A25EK5Q3R4ZHE8, -111.4390158971041, -110.9093618317883
A25LHXY3SAOVBV, -111.96914267914217, -154.0410860091832
A27EAZSYEVYSLO, -111.79609569902318, -110.20598883518186
A27KDTUI0H1KJV, -110.08548324847165, -192.90821373815365
A286W816CMIZL9, -114.37159787715319, -110.77500080817393
A288RSAGJBLY9, -110.54401586887838, -135.64268419079104
A2916ZYJKILPU9, -91.33125167666006, -88.66428241385675
A2A0UH228PYMNX, -129.4438816511931, -113.6677405554481
A2AE610UE18R8G, -113.04906714727088, -110.09056654372708
A2AJA3UXBCKD9X, -116.52696621580833, -111.690333921526
A2ATG240M7SGN7, -110.59054130579472, -110.803115857027
A2B3Z92VTSGCD4, -114.37535978940865, -130.46363701910957
A2BY3NK0YQO891, -147.36946764690603, -110.48297482366496
A2C3NX6FY216V5, -103.04738679964078, -102.8342085202706
A2C54JB2A8I1YO, -106.85063062404271, -113.63126029583728
A2C9NR5DY668JU, -107.39100748960844, -109.2129378918538
A2CAMPAA7650H2, -112.50025411502183, -223.51843673201046
A2CFWSOCEXD81T, -139.7507978044928, -109.66730824996051
