sid,pre accu,post accu
A10KUKZO8X00FX,,[0.48051948]
A11LSO6D7BMY99,,[0.6918239]
A12GURH9VA1DSL,,[0.50943396]
A12SGLXX6B9DKR,,[0.65]
A131ASOEYX40WQ,,[0.5754717]
A13324WUZPFTSU,,[0.45283019]
A13FTIHWW9GE8X,,[0.72955975]
A13RB1XEBC42IB,,[0.48387097]
A13WYZ8AXD6ODX,,[0.89308176]
A142WDKXKIGZ2J,,[0.54716981]
A15NB4T70DJF4A,,[0.57232704]
A15YUDP435G6GR,,[0.59872611]
A17UGPL6SP30TI,,[0.55769231]
A18SI8WCQO5Y7G,,[0.55974843]
A19AVIOBMJJFR,,[0.525]
A19JWJ0ACBROIQ,,[0.40625]
A1A8MBDIAQT43U,,[0.60759494]
A1AWCWWNKROZB4,,[0.48101266]
A1AZGIX6JKKXLJ,,[0.56875]
A1B14CS9DW7008,,[0.61392405]
A1B3GZ82DXB3FC,,[0.61146497]
A1B58D405N5JMG,,[0.52941176]
A1BHS3P43IEM0C,,[0.51265823]
A1C6FKYJT2GANX,,[0.51875]
A1COS8FJCDM53I,,[0.56962025]
A1CQ0A0GDCNWQM,,[0.4875]
A1CU00SW7F9TMB,,[0.49685535]
A1CWIZ7489ITS9,,[0.56666667]
A1DAMLBQ646F3K,,[0.50943396]
A1DHGKBQOKC8CC,,[0.71069182]
A1E6CS5JV5MNGI,,[0.55625]
A1FXGW5C0H4L3T,,[0.55]
A1G1K9Y2EXBWCC,,[0.59493671]
A1G331HUXOSJAM,,[0.62893082]
A1G399CGVV8MYK,,[0.49685535]
A1GZCLBFBKWFEZ,,[0.575]
A1HPHTOU79BT9H,,[0.45544554]
A1HYU54H5V004N,,[0.6125]
A1HYX9RFPAO63W,,[0.48125]
A1IFIK8J49WBER,,[0.55625]
A1JSVBR3BE3FJP,,[0.49673203]
A1JX9ROLDPIVTX,,[0.575]
A1K21SF4UU9I89,,[0.46753247]
A1K93WBH35CIAZ,,[0.53488372]
A1KUHOL3DB3ON,,[0.54375]
A1MBOVL1252O51,,[0.475]
A1MJ82C7YG7W89,,[0.52830189]
A1MK9E61C7IV5Q,,[0.42138365]
A1MLWVH0IE3HJ1,,[0.57961783]
A1MOK8UVLG7FJK,,[0.64375]
A1MYJP0JHMTTHV,,[0.54421769]
A1N1N35Z156GTY,,[0.58125]
A1NT5BBN005ZNJ,,[0.51265823]
A1Q2Y5NFN4VVGT,,[0.64375]
A1QA71PIMNZWYD,,[0.39490446]
A1QECZB49T1H3K,,[0.60126582]
A1QVRDWVOPLMTS,,[0.49367089]
A1RZQMVQ8FSNOS,,[0.47798742]
A1S8AGMAWK2SZN,,[0.50625]
A1SX3P1H4IWKFQ,,[0.73793103]
A1TKDVMKM4VWQ8,,[0.52201258]
A1TSST60BO5K52,,[0.57692308]
A1U69QDM8UIXZ5,,[0.68125]
A1UJ2M1AKWMNLC,,[0.55063291]
A1ULX8TTW7ZFV7,,[0.46875]
A1UY31PXAQRQ5G,,[0.4875]
A1VCX33RL5OFNY,,[0.75159236]
A1VHYLBRF21ZFB,,[0.54605263]
A1W1QA5KGVZBLC,,[0.55625]
A1WBUS5PV9PAGR,,[0.72611465]
A1XWKA72Z23TGA,,[0.5408805]
A1YGJPSS0T3O6J,,[0.54375]
A1YK7OG66BQXVX,,[0.56716418]
A1YQ54ZCCS1G1C,,[0.53125]
A1ZTWWYWQWT7NJ,,[0.45625]
A201524B1GJWBO,,[0.48993289]
A20VSS4MA17WZ6,,[0.55625]
A2259HGMTESQVX,,[0.58125]
A237TMG0AIG9PX,,[0.47169811]
A24KZEEOBETVFU,,[0.60625]
A24Y2BHD6TDX4Z,,[0.5375]
A2509PSPWX47EP,,[0.6125]
A2545UHAWSKDVH,,[0.45517241]
A25EK5Q3R4ZHE8,,[0.56875]
A25Q1B6EXDAIO4,,[0.78205128]
A261ZPN1DBO1GT,,[0.48387097]
A26U302WESU9UH,,[0.56329114]
A27EAZSYEVYSLO,,[0.60509554]
A27KDTUI0H1KJV,,[0.5]
A27PP69MUCWV0J,,[0.49367089]
A27VDYB5VONES2,,[0.55345912]
A28JXDDPMW8IK0,,[0.45]
A2916ZYJKILPU9,,[0.4921875]
A29PKMLH38N148,,[0.73333333]
A2AE610UE18R8G,,[0.66666667]
A2AJA3UXBCKD9X,,[0.56329114]
A2ATG240M7SGN7,,[0.55625]
A2B3Z92VTSGCD4,,[0.49056604]
A2C3NX6FY216V5,,[0.59060403]
A2C9NR5DY668JU,,[0.46794872]
A2CVQU44JRXCKU,,[0.67924528]
A2DZV5E6PH5NC4,,[0.63125]
A2FN1RVZKLEV0U,,[0.62658228]
A2FOZBO97WR4RY,,[0.51592357]
A2FS1WANWKDNDR,,[0.57324841]
A2GCBL4AZI88Y4,,[0.47169811]
A2GXLM74C7BDI8,,[0.62820513]
A2HRAAY4QRTM7S,,[0.56875]
A2IAI2N9IKLCTT,,[0.58490566]
A2IUAIVTQ1DSCR,,[0.55625]
A2IW4MN2YG5EUQ,,[0.5625]
A2JBI6GEDB1856,,[0.59748428]
A2JZ7JQ4JN1YMJ,,[0.55696203]
A2K6Z7C7Z6VTBF,,[0.69291339]
A2KQFLUT7652DA,,[0.51875]
A2LOLCBOJZ80DD,,[0.55263158]
A2MYP4G1RB2X2P,,[0.58064516]
A2N1WFVUYXM1F8,,[0.65]
A2NCWQFEB8XW22,,[0.61006289]
A2OPVCG9M8CER1,,[0.50314465]
A2P7KN8RWT4MHY,,[0.51315789]
A2PE83MK76CRMI,,[0.54375]
A2QAJ9ZTN8YY89,,[0.625]
A2QCJ7Y5ONXD91,,[0.68987342]
A2QPMJ4GADLUW2,,[0.55345912]
A2R1YTFK72WMET,,[0.54545455]
A2REKFNIBY9O9K,,[0.53125]
A2RG00DYDHIS6Q,,[0.79746835]
A2SAIKFIAV81P5,,[0.55696203]
A2SIHWBR1S6TGF,,[0.53164557]
A2SNAXBDSA5P06,,[0.46794872]
A2TXUNEHPTW3Z3,,[0.5625]
A2TZAKMALWU021,,[0.48125]
A2TZAXWOB3JMNV,,[0.65384615]
A2V2PDSCDL2E8N,,[0.84375]
