sid,pre accu,post accu
A10KUKZO8X00FX,,[0.46103896]
A11LSO6D7BMY99,,[0.68553459]
A12GURH9VA1DSL,,[0.50314465]
A12SGLXX6B9DKR,,[0.70625]
A131ASOEYX40WQ,,[0.56603774]
A13324WUZPFTSU,,[0.50943396]
A13FTIHWW9GE8X,,[0.77358491]
A13RB1XEBC42IB,,[0.52903226]
A13WYZ8AXD6ODX,,[0.91194969]
A142WDKXKIGZ2J,,[0.50314465]
A15NB4T70DJF4A,,[0.53459119]
A15YUDP435G6GR,,[0.64968153]
A17UGPL6SP30TI,,[0.60897436]
A18SI8WCQO5Y7G,,[0.62893082]
A19AVIOBMJJFR,,[0.5]
A19JWJ0ACBROIQ,,[0.44375]
A1A8MBDIAQT43U,,[0.62025316]
A1AWCWWNKROZB4,,[0.51265823]
A1AZGIX6JKKXLJ,,[0.5625]
A1B14CS9DW7008,,[0.63924051]
A1B3GZ82DXB3FC,,[0.62420382]
A1B58D405N5JMG,,[0.60130719]
A1BHS3P43IEM0C,,[0.53164557]
A1C6FKYJT2GANX,,[0.5]
A1COS8FJCDM53I,,[0.5443038]
A1CQ0A0GDCNWQM,,[0.475]
A1CU00SW7F9TMB,,[0.6163522]
A1CWIZ7489ITS9,,[0.63333333]
A1DAMLBQ646F3K,,[0.49685535]
A1DHGKBQOKC8CC,,[0.64779874]
A1E6CS5JV5MNGI,,[0.50625]
A1FXGW5C0H4L3T,,[0.5]
A1G1K9Y2EXBWCC,,[0.64556962]
A1G331HUXOSJAM,,[0.67924528]
A1G399CGVV8MYK,,[0.5408805]
A1GZCLBFBKWFEZ,,[0.5375]
A1HPHTOU79BT9H,,[0.44554455]
A1HYU54H5V004N,,[0.6]
A1HYX9RFPAO63W,,[0.5125]
A1IFIK8J49WBER,,[0.6]
A1JSVBR3BE3FJP,,[0.52287582]
A1JX9ROLDPIVTX,,[0.575]
A1K21SF4UU9I89,,[0.55844156]
A1K93WBH35CIAZ,,[0.56589147]
A1KUHOL3DB3ON,,[0.5]
A1MBOVL1252O51,,[0.4625]
A1MJ82C7YG7W89,,[0.52830189]
A1MK9E61C7IV5Q,,[0.39622642]
A1MLWVH0IE3HJ1,,[0.60509554]
A1MOK8UVLG7FJK,,[0.6375]
A1MYJP0JHMTTHV,,[0.57142857]
A1N1N35Z156GTY,,[0.6625]
A1NT5BBN005ZNJ,,[0.58860759]
A1Q2Y5NFN4VVGT,,[0.675]
A1QA71PIMNZWYD,,[0.41401274]
A1QECZB49T1H3K,,[0.62658228]
A1QVRDWVOPLMTS,,[0.55063291]
A1RZQMVQ8FSNOS,,[0.55974843]
A1S8AGMAWK2SZN,,[0.4875]
A1SX3P1H4IWKFQ,,[0.8137931]
A1TKDVMKM4VWQ8,,[0.57232704]
A1TSST60BO5K52,,[0.55384615]
A1U69QDM8UIXZ5,,[0.68125]
A1UJ2M1AKWMNLC,,[0.58227848]
A1ULX8TTW7ZFV7,,[0.525]
A1UY31PXAQRQ5G,,[0.4875]
A1VCX33RL5OFNY,,[0.7388535]
A1VHYLBRF21ZFB,,[0.63815789]
A1W1QA5KGVZBLC,,[0.5625]
A1WBUS5PV9PAGR,,[0.82802548]
A1XWKA72Z23TGA,,[0.52830189]
A1YGJPSS0T3O6J,,[0.56875]
A1YK7OG66BQXVX,,[0.52985075]
A1YQ54ZCCS1G1C,,[0.51875]
A1ZTWWYWQWT7NJ,,[0.48125]
A201524B1GJWBO,,[0.53691275]
A20VSS4MA17WZ6,,[0.5875]
