sid,post accu,
A10FTGEV1WR18H,[0.63125],0.63125
A1171IQSWQS0K8,[0.54716981],0.54716981
A12GURH9VA1DSL,[0.59119497],0.59119497
A131ASOEYX40WQ,[0.49056604],0.49056604
A13FTIHWW9GE8X,[0.69811321],0.69811321
A13WYZ8AXD6ODX,[0.93710692],0.93710692
A14S8YR2HRXVNX,[0.96855346],0.96855346
A14Y8ML89H3XFL,[0.64375],0.64375
A17FGZ1I5P9RZA,[0.62893082],0.62893082
A17UGPL6SP30TI,[0.71794872],0.71794872
A185UIGZSN2Z0K,[0.60625],0.60625
A18R0AUVIN6WX,[0.775],0.775
A18S266M02RWZU,[0.75625],0.75625
A19AVIOBMJJFR,[0.5625],0.5625
A19DVHPN5TEYL7,[0.5125],0.5125
A19TD2J8506A4Y,[0.54615385],0.54615385
A1AZGIX6JKKXLJ,[0.6375],0.6375
A1B3GZ82DXB3FC,[0.61146497],0.61146497
A1B58D405N5JMG,[0.52941176],0.52941176
A1C2T79XTDHE39,[0.675],0.675
A1CQ0A0GDCNWQM,[0.6125],0.6125
A1CWIZ7489ITS9,[0.78],0.78
A1DAMLBQ646F3K,[0.57232704],0.57232704
A1DHGKBQOKC8CC,[0.6163522],0.6163522
A1DQQ0CHG7WW3E,[1.],1
A1E6CS5JV5MNGI,[0.5375],0.5375
A1EMZIYF5ZO6JB,[0.60625],0.60625
A1F8TOJICOEVLL,[0.5875],0.5875
A1FDT9TI1EUTUT,[0.75],0.75
A1FXGW5C0H4L3T,[0.49375],0.49375
A1G1K9Y2EXBWCC,[0.6835443],0.6835443
A1HKYY6XI2OHO1,[0.61589404],0.61589404
A1HPHTOU79BT9H,[0.5049505],0.5049505
A1HYX9RFPAO63W,[0.60625],0.60625
A1J1PWS99LFVPL,[0.50625],0.50625
A1J7N95EW8EGCX,[0.65],0.65
A1JX9ROLDPIVTX,[0.63125],0.63125
A1K93WBH35CIAZ,[0.60465116],0.60465116
A1LKKR0ZJ9L1IP,[0.50625],0.50625
A1MBOVL1252O51,[0.4875],0.4875
A1MJ82C7YG7W89,[0.58490566],0.58490566
A1MLWVH0IE3HJ1,[0.57961783],0.57961783
A1MYJP0JHMTTHV,[0.59863946],0.59863946
A1N1N35Z156GTY,[0.80625],0.80625
A1O57XVTTB1PNZ,[0.5875],0.5875
A1PUIGT83JOHH6,[0.66875],0.66875
A1Q2Y5NFN4VVGT,[0.75],0.75
A1Q8LP6TE293F4,[0.73125],0.73125
A1QA71PIMNZWYD,[0.50955414],0.50955414
A1QCXSZJ3ZLCNY,[0.70625],0.70625
A1QONOC90I9YMI,[0.675],0.675
A1QVRDWVOPLMTS,[0.5443038],0.5443038
A1RMC2LZQUM9L6,[0.63125],0.63125
A1SX3P1H4IWKFQ,[0.83448276],0.83448276
A1TKDVMKM4VWQ8,[0.64779874],0.64779874
A1UJ2M1AKWMNLC,[0.70886076],0.70886076
A1UY31PXAQRQ5G,[0.46875],0.46875
A1VCX33RL5OFNY,[0.8089172],0.8089172
A1VFRCYMWGWWCZ,[0.50657895],0.50657895
A1W1QA5KGVZBLC,[0.5875],0.5875
A1XIVB0HPSFJHG,[0.5875],0.5875
A1XUZFDVKP95VC,[0.65625],0.65625
A1XWKA72Z23TGA,[0.56603774],0.56603774
A1YK7OG66BQXVX,[0.55970149],0.55970149
A201524B1GJWBO,[0.5033557],0.5033557
A203M04929HFP4,[0.67721519],0.67721519
A20CEJD8OX82EO,[0.74842767],0.74842767
A20VAAO3DYW5GL,[0.59119497],0.59119497
A2259HGMTESQVX,[0.56875],0.56875
A23A5GN4EU95BU,[0.68874172],0.68874172
A24KZEEOBETVFU,[0.85625],0.85625
A24Y2BHD6TDX4Z,[0.4875],0.4875
A2531UD0IGT731,[0.675],0.675
A2545UHAWSKDVH,[0.55172414],0.55172414
A25EK5Q3R4ZHE8,[0.4875],0.4875
A25LHXY3SAOVBV,[0.65],0.65
A27EAZSYEVYSLO,[0.60509554],0.60509554
A27KDTUI0H1KJV,[0.7],0.7
A286W816CMIZL9,[0.65],0.65
A288RSAGJBLY9,[0.66875],0.66875
A2916ZYJKILPU9,[0.46875],0.46875
A2A0UH228PYMNX,[0.75816993],0.75816993
A2AE610UE18R8G,[0.9245283],0.9245283
A2AJA3UXBCKD9X,[0.78481013],0.78481013
A2ATG240M7SGN7,[0.6],0.6
A2B3Z92VTSGCD4,[0.59748428],0.59748428
A2BY3NK0YQO891,[0.85534591],0.85534591
A2C3NX6FY216V5,[0.61744966],0.61744966
A2C54JB2A8I1YO,[0.56129032],0.56129032
