sid,pre accu,post accu
A10FTGEV1WR18H,,[0.50625]
A1171IQSWQS0K8,,[0.48427673]
A12GURH9VA1DSL,,[0.61006289]
A131ASOEYX40WQ,,[0.49056604]
A13FTIHWW9GE8X,,[0.67924528]
A13WYZ8AXD6ODX,,[0.05031447]
A14S8YR2HRXVNX,,[0.69811321]
A14Y8ML89H3XFL,,[0.65]
A17FGZ1I5P9RZA,,[0.55345912]
A17UGPL6SP30TI,,[0.46153846]
A185UIGZSN2Z0K,,[0.49375]
A18R0AUVIN6WX,,[0.53125]
A18S266M02RWZU,,[0.4375]
A19AVIOBMJJFR,,[0.50625]
A19DVHPN5TEYL7,,[0.49375]
A19TD2J8506A4Y,,[0.53076923]
A1AZGIX6JKKXLJ,,[0.58125]
A1B3GZ82DXB3FC,,[0.49681529]
A1B58D405N5JMG,,[0.50326797]
A1C2T79XTDHE39,,[0.55625]
A1CQ0A0GDCNWQM,,[0.475]
A1CWIZ7489ITS9,,[0.52]
A1DAMLBQ646F3K,,[0.52201258]
A1DHGKBQOKC8CC,,[0.35849057]
A1DQQ0CHG7WW3E,,[0.88607595]
A1E6CS5JV5MNGI,,[0.475]
A1EMZIYF5ZO6JB,,[0.6375]
A1F8TOJICOEVLL,,[0.50625]
A1FDT9TI1EUTUT,,[0.29054054]
A1FXGW5C0H4L3T,,[0.5]
A1G1K9Y2EXBWCC,,[0.56962025]
A1HKYY6XI2OHO1,,[0.45695364]
A1HPHTOU79BT9H,,[0.55445545]
A1HYX9RFPAO63W,,[0.65625]
A1J1PWS99LFVPL,,[0.5875]
A1J7N95EW8EGCX,,[0.4875]
A1JX9ROLDPIVTX,,[0.48125]
A1K93WBH35CIAZ,,[0.40310078]
A1LKKR0ZJ9L1IP,,[0.51875]
A1MBOVL1252O51,,[0.55]
A1MJ82C7YG7W89,,[0.45283019]
A1MLWVH0IE3HJ1,,[0.43312102]
A1MYJP0JHMTTHV,,[0.48979592]
A1N1N35Z156GTY,,[0.475]
A1O57XVTTB1PNZ,,[0.45625]
A1PUIGT83JOHH6,,[0.53125]
A1Q2Y5NFN4VVGT,,[0.26875]
A1Q8LP6TE293F4,,[0.45]
A1QA71PIMNZWYD,,[0.52866242]
A1QCXSZJ3ZLCNY,,[0.525]
A1QONOC90I9YMI,,[0.4625]
A1QVRDWVOPLMTS,,[0.39873418]
A1RMC2LZQUM9L6,,[0.55625]
A1SX3P1H4IWKFQ,,[0.16551724]
A1TKDVMKM4VWQ8,,[0.54716981]
A1UJ2M1AKWMNLC,,[0.67088608]
A1UY31PXAQRQ5G,,[0.425]
A1VCX33RL5OFNY,,[0.19745223]
A1VFRCYMWGWWCZ,,[0.50657895]
A1W1QA5KGVZBLC,,[0.45625]
A1XIVB0HPSFJHG,,[0.425]
A1XUZFDVKP95VC,,[0.54375]
A1XWKA72Z23TGA,,[0.48427673]
A1YK7OG66BQXVX,,[0.56716418]
A201524B1GJWBO,,[0.40939597]
A203M04929HFP4,,[0.51898734]
A20CEJD8OX82EO,,[0.74213836]
A20VAAO3DYW5GL,,[0.62264151]
A2259HGMTESQVX,,[0.4875]
A23A5GN4EU95BU,,[0.37086093]
A24KZEEOBETVFU,,[0.54375]
A24Y2BHD6TDX4Z,,[0.5]
A2531UD0IGT731,,[0.475]
A2545UHAWSKDVH,,[0.57931034]
A25EK5Q3R4ZHE8,,[0.51875]
A25LHXY3SAOVBV,,[0.45625]
A27EAZSYEVYSLO,,[0.64968153]
A27KDTUI0H1KJV,,[0.50625]
A286W816CMIZL9,,[0.58125]
A288RSAGJBLY9,,[0.44375]
A2916ZYJKILPU9,,[0.46875]
A2A0UH228PYMNX,,[0.48366013]
A2AE610UE18R8G,,[0.49685535]
