sid,pre accu,post accu
A10KUKZO8X00FX,,[0.57142857]
A11LSO6D7BMY99,,[0.59119497]
A12GURH9VA1DSL,,[0.55345912]
A12SGLXX6B9DKR,,[0.675]
A131ASOEYX40WQ,,[0.50943396]
A13324WUZPFTSU,,[0.55974843]
A13FTIHWW9GE8X,,[0.71069182]
A13RB1XEBC42IB,,[0.52903226]
A13WYZ8AXD6ODX,,[0.94968553]
A142WDKXKIGZ2J,,[0.56603774]
A15NB4T70DJF4A,,[0.53459119]
A15YUDP435G6GR,,[0.59872611]
A17UGPL6SP30TI,,[0.68589744]
A18SI8WCQO5Y7G,,[0.5408805]
A19AVIOBMJJFR,,[0.58125]
A19JWJ0ACBROIQ,,[0.54375]
A1A8MBDIAQT43U,,[0.62658228]
A1AWCWWNKROZB4,,[0.51898734]
A1AZGIX6JKKXLJ,,[0.5875]
A1B14CS9DW7008,,[0.62025316]
A1B3GZ82DXB3FC,,[0.60509554]
A1B58D405N5JMG,,[0.52941176]
A1BHS3P43IEM0C,,[0.49367089]
A1C6FKYJT2GANX,,[0.54375]
A1COS8FJCDM53I,,[0.51898734]
A1CQ0A0GDCNWQM,,[0.53125]
A1CU00SW7F9TMB,,[0.6163522]
A1CWIZ7489ITS9,,[0.69333333]
A1DAMLBQ646F3K,,[0.49685535]
A1DHGKBQOKC8CC,,[0.59119497]
A1E6CS5JV5MNGI,,[0.50625]
A1FXGW5C0H4L3T,,[0.525]
A1G1K9Y2EXBWCC,,[0.69620253]
A1G331HUXOSJAM,,[0.74842767]
A1G399CGVV8MYK,,[0.49056604]
A1GZCLBFBKWFEZ,,[0.60625]
A1HPHTOU79BT9H,,[0.48514851]
A1HYU54H5V004N,,[0.625]
A1HYX9RFPAO63W,,[0.55]
A1IFIK8J49WBER,,[0.61875]
A1JSVBR3BE3FJP,,[0.54248366]
A1JX9ROLDPIVTX,,[0.5875]
A1K21SF4UU9I89,,[0.57142857]
A1K93WBH35CIAZ,,[0.57364341]
A1KUHOL3DB3ON,,[0.5625]
A1MBOVL1252O51,,[0.5125]
A1MJ82C7YG7W89,,[0.58490566]
A1MK9E61C7IV5Q,,[0.50943396]
A1MLWVH0IE3HJ1,,[0.60509554]
A1MOK8UVLG7FJK,,[0.625]
A1MYJP0JHMTTHV,,[0.5170068]
A1N1N35Z156GTY,,[0.74375]
A1NT5BBN005ZNJ,,[0.67088608]
A1Q2Y5NFN4VVGT,,[0.7125]
A1QA71PIMNZWYD,,[0.40764331]
A1QECZB49T1H3K,,[0.60126582]
A1QVRDWVOPLMTS,,[0.56329114]
A1RZQMVQ8FSNOS,,[0.53459119]
A1S8AGMAWK2SZN,,[0.5]
A1SX3P1H4IWKFQ,,[0.85517241]
A1TKDVMKM4VWQ8,,[0.50314465]
A1TSST60BO5K52,,[0.54615385]
A1U69QDM8UIXZ5,,[0.69375]
A1UJ2M1AKWMNLC,,[0.67088608]
A1ULX8TTW7ZFV7,,[0.56875]
A1UY31PXAQRQ5G,,[0.575]
A1VCX33RL5OFNY,,[0.78980892]
A1VHYLBRF21ZFB,,[0.60526316]
A1W1QA5KGVZBLC,,[0.54375]
A1WBUS5PV9PAGR,,[0.91719745]
A1XWKA72Z23TGA,,[0.49056604]
A1YGJPSS0T3O6J,,[0.5125]
A1YK7OG66BQXVX,,[0.53731343]
A1YQ54ZCCS1G1C,,[0.63125]
A1ZTWWYWQWT7NJ,,[0.53125]
A201524B1GJWBO,,[0.60402685]
A20VSS4MA17WZ6,,[0.63125]
A2259HGMTESQVX,,[0.46875]
A237TMG0AIG9PX,,[0.47798742]
A24KZEEOBETVFU,,[0.8625]
A24Y2BHD6TDX4Z,,[0.56875]
A2509PSPWX47EP,,[0.625]
A2545UHAWSKDVH,,[0.55172414]
A25EK5Q3R4ZHE8,,[0.5]
A25Q1B6EXDAIO4,,[0.83333333]
A261ZPN1DBO1GT,,[0.58709677]
A26U302WESU9UH,,[0.53164557]
A27EAZSYEVYSLO,,[0.52866242]
A27KDTUI0H1KJV,,[0.5625]
A27PP69MUCWV0J,,[0.49367089]
A27VDYB5VONES2,,[0.55345912]
A28JXDDPMW8IK0,,[0.54375]
A2916ZYJKILPU9,,[0.5703125]
A29PKMLH38N148,,[0.72666667]
A2AE610UE18R8G,,[0.88679245]
A2AJA3UXBCKD9X,,[0.7721519]
