sid,pre accu,post accu
A10KUKZO8X00FX,,[0.51948052]
A11LSO6D7BMY99,,[0.58490566]
A12GURH9VA1DSL,,[0.55974843]
A12SGLXX6B9DKR,,[0.71875]
A131ASOEYX40WQ,,[0.56603774]
A13324WUZPFTSU,,[0.61006289]
A13FTIHWW9GE8X,,[0.68553459]
A13RB1XEBC42IB,,[0.47741935]
A13WYZ8AXD6ODX,,[0.93081761]
A142WDKXKIGZ2J,,[0.55345912]
A15NB4T70DJF4A,,[0.59748428]
A15YUDP435G6GR,,[0.61146497]
A17UGPL6SP30TI,,[0.61538462]
A18SI8WCQO5Y7G,,[0.54716981]
A19AVIOBMJJFR,,[0.58125]
A19JWJ0ACBROIQ,,[0.53125]
A1A8MBDIAQT43U,,[0.5]
A1AWCWWNKROZB4,,[0.53164557]
A1AZGIX6JKKXLJ,,[0.5875]
A1B14CS9DW7008,,[0.60759494]
A1B3GZ82DXB3FC,,[0.57324841]
A1B58D405N5JMG,,[0.5620915]
A1BHS3P43IEM0C,,[0.46835443]
A1C6FKYJT2GANX,,[0.5625]
A1COS8FJCDM53I,,[0.58860759]
A1CQ0A0GDCNWQM,,[0.5375]
A1CU00SW7F9TMB,,[0.64779874]
A1CWIZ7489ITS9,,[0.72]
A1DAMLBQ646F3K,,[0.43396226]
A1DHGKBQOKC8CC,,[0.57232704]
A1E6CS5JV5MNGI,,[0.53125]
A1FXGW5C0H4L3T,,[0.53125]
A1G1K9Y2EXBWCC,,[0.67088608]
A1G331HUXOSJAM,,[0.69811321]
A1G399CGVV8MYK,,[0.49685535]
A1GZCLBFBKWFEZ,,[0.55625]
A1HPHTOU79BT9H,,[0.4950495]
A1HYU54H5V004N,,[0.58125]
A1HYX9RFPAO63W,,[0.5625]
A1IFIK8J49WBER,,[0.575]
A1JSVBR3BE3FJP,,[0.56862745]
A1JX9ROLDPIVTX,,[0.55625]
A1K21SF4UU9I89,,[0.58441558]
A1K93WBH35CIAZ,,[0.5503876]
A1KUHOL3DB3ON,,[0.54375]
A1MBOVL1252O51,,[0.5125]
A1MJ82C7YG7W89,,[0.54716981]
A1MK9E61C7IV5Q,,[0.49685535]
A1MLWVH0IE3HJ1,,[0.58598726]
A1MOK8UVLG7FJK,,[0.63125]
A1MYJP0JHMTTHV,,[0.5170068]
A1N1N35Z156GTY,,[0.75625]
A1NT5BBN005ZNJ,,[0.64556962]
A1Q2Y5NFN4VVGT,,[0.7125]
A1QA71PIMNZWYD,,[0.42675159]
A1QECZB49T1H3K,,[0.63924051]
A1QVRDWVOPLMTS,,[0.55696203]
A1RZQMVQ8FSNOS,,[0.57861635]
A1S8AGMAWK2SZN,,[0.475]
A1SX3P1H4IWKFQ,,[0.84137931]
A1TKDVMKM4VWQ8,,[0.56603774]
A1TSST60BO5K52,,[0.48461538]
A1U69QDM8UIXZ5,,[0.675]
A1UJ2M1AKWMNLC,,[0.70253165]
A1ULX8TTW7ZFV7,,[0.5625]
A1UY31PXAQRQ5G,,[0.6]
A1VCX33RL5OFNY,,[0.80254777]
A1VHYLBRF21ZFB,,[0.53947368]
A1W1QA5KGVZBLC,,[0.54375]
A1WBUS5PV9PAGR,,[0.8089172]
A1XWKA72Z23TGA,,[0.57232704]
A1YGJPSS0T3O6J,,[0.5125]
A1YK7OG66BQXVX,,[0.52985075]
A1YQ54ZCCS1G1C,,[0.65625]
A1ZTWWYWQWT7NJ,,[0.5625]
A201524B1GJWBO,,[0.60402685]
A20VSS4MA17WZ6,,[0.5625]
A2259HGMTESQVX,,[0.48125]
A237TMG0AIG9PX,,[0.53459119]
A24KZEEOBETVFU,,[0.83125]
A24Y2BHD6TDX4Z,,[0.50625]
A2509PSPWX47EP,,[0.61875]
A2545UHAWSKDVH,,[0.54482759]
A25EK5Q3R4ZHE8,,[0.5]
A25Q1B6EXDAIO4,,[0.83974359]
A261ZPN1DBO1GT,,[0.56129032]
A26U302WESU9UH,,[0.56962025]
A27EAZSYEVYSLO,,[0.5477707]
A27KDTUI0H1KJV,,[0.5375]
A27PP69MUCWV0J,,[0.51898734]
A27VDYB5VONES2,,[0.51572327]
A28JXDDPMW8IK0,,[0.54375]
A2916ZYJKILPU9,,[0.5234375]
A29PKMLH38N148,,[0.63333333]
A2AE610UE18R8G,,[0.90566038]
A2AJA3UXBCKD9X,,[0.77848101]
A2ATG240M7SGN7,,[0.58125]
A2B3Z92VTSGCD4,,[0.49056604]
A2C3NX6FY216V5,,[0.61073826]
A2C9NR5DY668JU,,[0.59615385]
A2CVQU44JRXCKU,,[0.79245283]
A2DZV5E6PH5NC4,,[0.6375]
A2FN1RVZKLEV0U,,[0.67088608]
A2FOZBO97WR4RY,,[0.60509554]
A2FS1WANWKDNDR,,[0.5477707]
A2GCBL4AZI88Y4,,[0.50314465]
A2GXLM74C7BDI8,,[0.52564103]
A2HRAAY4QRTM7S,,[0.6125]
A2IAI2N9IKLCTT,,[0.71069182]
A2IUAIVTQ1DSCR,,[0.58125]
A2IW4MN2YG5EUQ,,[0.60625]
A2JBI6GEDB1856,,[0.79245283]
A2JZ7JQ4JN1YMJ,,[0.81012658]
A2K6Z7C7Z6VTBF,,[0.75590551]
A2KQFLUT7652DA,,[0.53125]
A2LOLCBOJZ80DD,,[0.57894737]
A2MYP4G1RB2X2P,,[0.69032258]
A2N1WFVUYXM1F8,,[0.63125]
A2NCWQFEB8XW22,,[0.71698113]
A2OPVCG9M8CER1,,[0.57232704]
