sid,pre accu,post accu
S100,,[0.50520833]
S91,,[0.47395833]
S92,,[0.55208333]
S93,,[0.44791667]
S94,,[0.49479167]
S95,,[0.46354167]
S96,,[0.53125]
S97,,[0.51041667]
S98,,[0.46354167]
S99,,[0.49479167]
