sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.46875]
A10ZJQC7W1QHIO,,[0.48407643]
A13324WUZPFTSU,,[0.41509434]
A1342JQPZWA0IZ,,[0.54375]
A13I77DAQDOP0O,,[0.52229299]
A156I0UDVISMNE,,[0.42038217]
A157EF77UKOOXO,,[0.525]
A159IA6F6H52HQ,,[0.46451613]
A15J42M6EC7Y1K,,[0.50314465]
A171WYHYRYMYQZ,,[0.4875]
A18QKM5Z69TLS,,[0.46875]
A19WXHQSBB6P6O,,[0.4]
A1A8MBDIAQT43U,,[0.5]
A1AINTCOQ7NXLX,,[0.53125]
A1AZLJ3R5FQ9B7,,[0.53503185]
A1B4PKGXKL7UOH,,[0.56737589]
A1B7GQTH9YG04X,,[0.4625]
A1BG47GSHQ9WSU,,[0.4625]
A1BQRDDC1NZCST,,[0.49375]
A1CDDS7NQPDMTO,,[0.55]
A1CIEZNXXDSO6V,,[0.4875]
A1COS8FJCDM53I,,[0.49367089]
A1G9571XKHWHG3,,[0.52830189]
A1GSEK9J872N9R,,[0.44303797]
A1HFPDHBLO6KZW,,[0.50625]
A1HJV1Z4FCM0N6,,[0.5375]
A1HP506HGINWSV,,[0.44375]
A1I90G6VKLPULO,,[0.4375]
A1IN6VRNJ1GRRB,,[0.50943396]
A1JM5XNB4NCZR6,,[0.56603774]
A1K21SF4UU9I89,,[0.4025974]
A1KIL2V6SMJBGX,,[0.55696203]
A1KUHOL3DB3ON,,[0.5375]
A1L69N4ECWU93U,,[0.51875]
A1L7B0F8PVW1D0,,[0.56875]
A1LCCAV2FSJTR0,,[0.49367089]
A1LQOCAT553X7G,,[0.53125]
A1MJVTR0PCKBWW,,[0.40251572]
A1OLW2WXCHKX37,,[0.47468354]
A1OZ1S22HC1MAC,,[0.425]
A1PDF57SAMGMF0,,[0.51875]
A1PMK4HE9UYJ1J,,[0.47468354]
A1PQTHY6IUEFFF,,[0.4625]
A1QAWECOJYKVO4,,[0.59493671]
A1QZKSYF6GG1LK,,[0.425]
A1RS4KNXAF23WF,,[0.525]
A1T0S48O0CMXBC,,[0.54487179]
A1T429RLLFTG35,,[0.525]
A1T4HSFG9NPJ23,,[0.5375]
A1UGB52LY7DEGO,,[0.62264151]
A1UKZRDH1T231M,,[0.425]
A1V0HSH4Q63V5W,,[0.475]
A1V339VY5CNWLS,,[0.48734177]
A1VRBTDT3VJSIA,,[0.37735849]
