sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.58125]
A10ZJQC7W1QHIO,,[0.66242038]
A13324WUZPFTSU,,[0.67924528]
A1342JQPZWA0IZ,,[0.5625]
A13I77DAQDOP0O,,[0.61783439]
A156I0UDVISMNE,,[0.63057325]
A157EF77UKOOXO,,[0.5625]
A159IA6F6H52HQ,,[0.46451613]
A15J42M6EC7Y1K,,[0.64779874]
A171WYHYRYMYQZ,,[0.61875]
A18QKM5Z69TLS,,[0.675]
A19WXHQSBB6P6O,,[0.60625]
A1A8MBDIAQT43U,,[0.65822785]
A1AINTCOQ7NXLX,,[0.625]
A1AZLJ3R5FQ9B7,,[0.59235669]
A1B4PKGXKL7UOH,,[0.4893617]
A1B7GQTH9YG04X,,[0.68125]
A1BG47GSHQ9WSU,,[0.7125]
A1BQRDDC1NZCST,,[0.7]
A1CDDS7NQPDMTO,,[0.5625]
A1CIEZNXXDSO6V,,[0.6125]
A1COS8FJCDM53I,,[0.52531646]
A1G9571XKHWHG3,,[0.55345912]
A1GSEK9J872N9R,,[0.62025316]
A1HFPDHBLO6KZW,,[0.50625]
A1HJV1Z4FCM0N6,,[0.5]
A1HP506HGINWSV,,[0.70625]
A1I90G6VKLPULO,,[0.54375]
A1IN6VRNJ1GRRB,,[0.62264151]
A1JM5XNB4NCZR6,,[0.71698113]
A1K21SF4UU9I89,,[0.70779221]
A1KIL2V6SMJBGX,,[0.61392405]
A1KUHOL3DB3ON,,[0.5]
A1L69N4ECWU93U,,[0.7125]
A1L7B0F8PVW1D0,,[0.425]
A1LCCAV2FSJTR0,,[0.55063291]
A1LQOCAT553X7G,,[0.73125]
A1MJVTR0PCKBWW,,[0.65408805]
A1OLW2WXCHKX37,,[0.60126582]
A1OZ1S22HC1MAC,,[0.525]
A1PDF57SAMGMF0,,[0.5]
A1PMK4HE9UYJ1J,,[0.65822785]
A1PQTHY6IUEFFF,,[0.55]
A1QAWECOJYKVO4,,[0.48101266]
A1QZKSYF6GG1LK,,[0.675]
A1RS4KNXAF23WF,,[0.68125]
A1T0S48O0CMXBC,,[0.59615385]
A1T429RLLFTG35,,[0.58125]
A1T4HSFG9NPJ23,,[0.55]
A1UGB52LY7DEGO,,[0.75471698]
A1UKZRDH1T231M,,[0.6625]
A1V0HSH4Q63V5W,,[0.71875]
A1V339VY5CNWLS,,[0.65822785]
A1VRBTDT3VJSIA,,[0.58490566]
A1W4IS5NDEFNFL,,[0.5875]
A1WGEJVGY3DI13,,[0.60377358]
A1X0H6VAK3AQE9,,[0.61875]
A1Y9D4RKC3BZQ3,,[0.50632911]
A1YCGICA8XCNBH,,[0.6163522]
A1YR0204H9JTNK,,[0.54140127]
A1Z2QEEPKEK1X1,,[0.59375]
A1ZKIH8L6648NG,,[0.6125]
A20KWU6IJJX5AT,,[0.74375]
A20M7MAG6N0C4D,,[0.5]
A2179410P3XBIQ,,[0.575]
A2196WCNDZULFS,,[0.6]
A21D9YDJU8K2QI,,[0.53459119]
A21HUPW67XA7UJ,,[0.65]
A21ZK49H9LSSRY,,[0.71875]
A21ZNPDJNBKCWG,,[0.55]
A22WWSTT8TU7G1,,[0.66875]
A22ZB2132UJB6Y,,[0.675]
A24CG5BTB8KQ39,,[0.52830189]
A25ZOL1H79DW0P,,[0.57142857]
A261ZPN1DBO1GT,,[0.67741935]
A26YJJHOW9HXUY,,[0.6125]
A27NU7HHB8ONQN,,[0.38607595]
A27PP69MUCWV0J,,[0.48101266]
A27U34JQKVDTA3,,[0.67088608]
A27VDYB5VONES2,,[0.50943396]
A27ZW1CY6TMKT8,,[0.69375]
A29PKMLH38N148,,[0.68]
A2AG8QSD4IWEC9,,[0.65822785]
A2APR9RN3LEJE8,,[0.63125]
A2BLQ1GVEHJR8T,,[0.5875]
A2CVQU44JRXCKU,,[0.74842767]
A2CY1TSQ3KKP5Q,,[0.63924051]
A2DBMKJCUX09Q5,,[0.6125]
A2E0X56TAIMWDQ,,[0.66455696]
A2E72ZI1VESTMR,,[0.67924528]
A2E7S35ZI3WBET,,[0.63694268]
A2ELH7YDLFNJUZ,,[0.7]
A2GU5RTKQWJXNA,,[0.49032258]
A2GVON0W6E874S,,[0.70625]
A2H0A9JR2ZDR24,,[0.63924051]
A2H557RQ3T3LPX,,[0.58598726]
A2HU1HGGYUO3X6,,[0.7375]
A2I3X8R5TE3REY,,[0.7125]
A2I43BDUPAM00C,,[0.69375]
A2IAI2N9IKLCTT,,[0.73584906]
A2INUUEUK5K065,,[0.63125]
A2JBNDG0U9IA6I,,[0.58125]
A2JD1QZEPKPD6L,,[0.63461538]
A2JJAEQ8LHRWNV,,[0.58125]
A2JOUZDN5UTBNK,,[0.40251572]
A2K6QV9HRJ4V7B,,[0.63125]
A2KW17G25L25R8,,[0.52201258]
A2LJTCHPRZLGS7,,[0.5875]
A2MAME12503Y05,,[0.6875]
A2MF0OZ7Q0J4UP,,[0.59375]
A2O4TQTT57L48Q,,[0.5375]
A2P8V5SKYLL5I4,,[0.58490566]
A2SEO53WD09OZP,,[0.6625]
A2V2PDSCDL2E8N,,[0.74375]
A2VFBBFRHFTYOW,,[0.63125]
A2VPCWI6X1QCDF,,[0.65]
A2VSUCEXMNSUF5,,[0.80254777]
A2WKY5KL3JXJEF,,[0.58125]
A2WNCSL3W1GK4M,,[0.5443038]
A2WTN1428D16MR,,[0.60897436]
A2WTNZHRALOHX8,,[0.60625]
A2XU1TSQD45EB4,,[0.6625]
A2Y9O62M75TPM6,,[0.63057325]
A2YCDNVHMPVFG6,,[0.50625]
A2YZVS6MBFQQPQ,,[0.6125]
A2Z75NJBZ46RE9,,[0.68987342]
A2ZDJLY20J6678,,[0.49375]
A2ZL0F4X30YNMV,,[0.57861635]
A2ZZ7GUR0MNWDC,,[0.65625]
A302KOFOYLD89A,,[0.64375]
A30H28F41UBJGK,,[0.525]
A30VLIFQPJZ17P,,[0.59748428]
A30ZF45ASY02Z6,,[0.42138365]
A31545Y7L2F07S,,[0.6875]
A31PXEBRLT9LW,,[0.65189873]
A32EDXXUOTLBPP,,[0.675]
A32LHQYJY0ELFS,,[0.65408805]
A342YLIMT6THWO,,[0.6125]
A34CQE6RGU49L7,,[0.73125]
A34DYM8J0X5VK,,[0.5875]
A352HXBR7NLX96,,[0.5375]
A35QZFRG4FKK3Z,,[0.6625]
A362RXUHDXF7EA,,[0.52201258]
A36EDYMS6VYHW1,,[0.54375]
A36PRTZFECB76C,,[0.57232704]
A36UNYMDBED99W,,[0.65408805]
A371H3PQPR2Z8J,,[0.7278481]
A377LTGWJKY2IW,,[0.64375]
A3793XPPZARPS3,,[0.54666667]
A3B2YRXL26RPVH,,[0.64779874]
A3B9QNYDDXGL9I,,[0.68125]
A3BBR5O4W6XHBV,,[0.62264151]
A3BLT959N9AEEK,,[0.51875]
A3C2DKCZLI304P,,[0.52755906]
A3C8JI69WPTKWH,,[0.6875]
A3CWEN6Y21V7TL,,[0.74050633]
A3DDYGSM8CLJW,,[0.59493671]
A3E65HYKUDT1D5,,[0.54487179]
A3FJ3XMXO8UAJ0,,[0.66666667]
A3FOXS9UVYWKDP,,[0.61875]
A3G73IWKEPXRUW,,[0.49685535]
A3GHYD28ZZ3IEN,,[0.5]
A3GMRPF5MCQVGV,,[0.6625]
A3GP8FXH7J96UK,,[0.56603774]
A3GRGGYSMH5PNI,,[0.525]
A3HSONMX6LNZR4,,[0.66666667]
A3I2PT6W0FP7BR,,[0.65189873]
A3IIA92PUAI331,,[0.6]
A3IU2E7QCWYEZI,,[0.66875]
A3JAU7FJ0JJ1IU,,[0.61875]
A3JCWV0B4T0LW9,,[0.65625]
A3JDCVM1OXXOFG,,[0.76582278]
A3JPWEQUCQNQDB,,[0.59493671]
A3K5YBCBVBM3RY,,[0.62580645]
A3KTXAY9ZXOGWH,,[0.56875]
A3KWYUV3VSNIZA,,[0.62893082]
A3L8LSM7V7KX3T,,[0.6875]
A3LI98SL8OEDC0,,[0.46451613]
A3MTNLK7KQ89WE,,[0.55625]
A3OHYXTHW11HS7,,[0.61875]
A3OX9C8S39U9HJ,,[0.53594771]
A3PFU4042GIQLE,,[0.65806452]
A3PTOOTI7ESD5W,,[0.55625]
A3QIG18VHBXBSZ,,[0.59748428]
A3QQ2JW1N0Z49X,,[0.6625]
A3R1X7QCXV61JJ,,[0.63225806]
A3R5P4URN7QKU8,,[0.4375]
A3R7L5UI9IEWGD,,[0.56875]
A3RK6823JUAI1C,,[0.575]
A3SOJ9C6L2U7AQ,,[0.64779874]
A3V5O8N34LPUSG,,[0.7125]
A3VO1VCYS30YGW,,[0.57594937]
A5BCSSPC180AG,,[0.65]
A5E2P5F1AXYZ1,,[0.58125]
A5GMIA9XD9KKZ,,[0.53947368]
A5VBXI0L63405,,[0.56603774]
A5ZNFLOZ9UVUO,,[0.63125]
A5ZZAWZSH0AMK,,[0.56962025]
A6AU0NC2XUGW,,[0.60377358]
A827A0PSD3R10,,[0.54375]
A8E99XNOTT390,,[0.65]
A8X1YI90JPSGP,,[0.6375]
AA3ARQT2KLA04,,[0.65]
AB3L4DBGHX7PG,,[0.67088608]
ABF5ENVB19SC4,,[0.63522013]
ACSS93E03ZUGX,,[0.57961783]
AD1ILDUXZHASF,,[0.6462585]
ADEI2XDEX4B7Q,,[0.63125]
ADL6HFLKUSQOZ,,[0.5974026]
AF24RKK9OSJNX,,[0.57861635]
AFERIASET17LW,,[0.58125]
AFNP1C7IWHEPZ,,[0.64473684]
AFSI4GMXWKC2U,,[0.59119497]
AGVDS502HYA33,,[0.36875]
AH4GIBPZ4N1VO,,[0.53164557]
AHDWS7GSL9Q7C,,[0.60625]
AIZUOHKQT14OM,,[0.56603774]
AJQGWGESKQT4Y,,[0.59493671]
AJTPDPN27UCUS,,[0.66875]
AK1PBMID4RD59,,[0.675]
AK5LNLWKVISPI,,[0.53125]
ALQEVX2DSDWEQ,,[0.66875]
AM0R6CV53UZ2C,,[0.57861635]
AM1EIZHV3K7F2,,[0.63924051]
AM3HRLNKHP7QM,,[0.5]
AMHVH9MFHO5DE,,[0.7388535]
ANF1RX17L0KXB,,[0.45283019]
AQX9MBXJO0NRV,,[0.65]
AR2PFPOD88K62,,[0.49056604]
AR5QVMHIITZSZ,,[0.7]
ARI1EMAHUA9PO,,[0.62264151]
AS4NIEQJWCG3M,,[0.57861635]
ASL9DJYE4F92C,,[0.65189873]
ATB61V8F7XVW4,,[0.6625]
ATHFMB8TXGNQD,,[0.59119497]
AU3AMYVBJ9DQ2,,[0.57861635]
AU9LQW279ZBNK,,[0.6875]
AUD7TLZZGCN7W,,[0.71875]
AV7OKGJ2PJO30,,[0.62658228]
AVJ7MQZ6AQF5M,,[0.75]
AVMRJOB0ZA7PB,,[0.6433121]
AWKUOA7M4P8YI,,[0.69620253]
AXOJ3M1TZ7ZWI,,[0.73248408]
AY7WPVKHVNBLG,,[0.6918239]
AYDJVEDZ1Q3DW,,[0.57352941]
AYN0TD4NTSBI3,,[0.6125]
AYRJKBYXBBMCJ,,[0.63057325]
AYTH0E5PUXWX8,,[0.66666667]
AZ8KL6F16ZS7G,,[0.61006289]
AZDIKC4W8GZIJ,,[0.66037736]
