sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.65]
A19WXHQSBB6P6O,,[0.63125]
A1GSEK9J872N9R,,[0.69620253]
A1L7B0F8PVW1D0,,[0.59375]
A1MJVTR0PCKBWW,,[0.69811321]
A1PQTHY6IUEFFF,,[0.55]
A1VRBTDT3VJSIA,,[0.54716981]
A1Y9D4RKC3BZQ3,,[0.51265823]
A1YCGICA8XCNBH,,[0.64150943]
A2196WCNDZULFS,,[0.65]
A21ZK49H9LSSRY,,[0.66875]
A26YJJHOW9HXUY,,[0.69375]
A27VDYB5VONES2,,[0.56603774]
A2CY1TSQ3KKP5Q,,[0.56962025]
A2DBMKJCUX09Q5,,[0.68125]
A2H0A9JR2ZDR24,,[0.7278481]
A2I3X8R5TE3REY,,[0.73125]
A2I43BDUPAM00C,,[0.69375]
A2KW17G25L25R8,,[0.50314465]
A2O4TQTT57L48Q,,[0.68125]
A2VFBBFRHFTYOW,,[0.65]
A2VSUCEXMNSUF5,,[0.66878981]
A2Y9O62M75TPM6,,[0.72611465]
A2Z75NJBZ46RE9,,[0.74683544]
A30H28F41UBJGK,,[0.6125]
A31PXEBRLT9LW,,[0.62658228]
A34CQE6RGU49L7,,[0.725]
A36PRTZFECB76C,,[0.59748428]
A3B9QNYDDXGL9I,,[0.76875]
A3IIA92PUAI331,,[0.6625]
A3IU2E7QCWYEZI,,[0.63125]
A3K5YBCBVBM3RY,,[0.66451613]
A5ZZAWZSH0AMK,,[0.5443038]
AB3L4DBGHX7PG,,[0.63291139]
ADEI2XDEX4B7Q,,[0.71875]
ADL6HFLKUSQOZ,,[0.56493506]
AWKUOA7M4P8YI,,[0.62025316]
AZHXFE6BIUJNV,,[0.67515924]
