sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.55]
A19WXHQSBB6P6O,,[0.51875]
A1GSEK9J872N9R,,[0.52531646]
A1L7B0F8PVW1D0,,[0.45]
A1MJVTR0PCKBWW,,[0.44654088]
A1PQTHY6IUEFFF,,[0.5]
A1VRBTDT3VJSIA,,[0.59119497]
A1Y9D4RKC3BZQ3,,[0.47468354]
A1YCGICA8XCNBH,,[0.49056604]
A2196WCNDZULFS,,[0.4375]
A21ZK49H9LSSRY,,[0.375]
A26YJJHOW9HXUY,,[0.53125]
A27VDYB5VONES2,,[0.53459119]
A2CY1TSQ3KKP5Q,,[0.59493671]
A2DBMKJCUX09Q5,,[0.44375]
A2H0A9JR2ZDR24,,[0.5]
A2I3X8R5TE3REY,,[0.38125]
A2I43BDUPAM00C,,[0.5125]
A2KW17G25L25R8,,[0.50943396]
A2O4TQTT57L48Q,,[0.54375]
A2VFBBFRHFTYOW,,[0.50625]
A2VSUCEXMNSUF5,,[0.55414013]
A2Y9O62M75TPM6,,[0.48407643]
A2Z75NJBZ46RE9,,[0.51265823]
A30H28F41UBJGK,,[0.4625]
A31PXEBRLT9LW,,[0.52531646]
A34CQE6RGU49L7,,[0.4875]
A36PRTZFECB76C,,[0.4591195]
A3B9QNYDDXGL9I,,[0.38125]
A3IIA92PUAI331,,[0.45]
A3IU2E7QCWYEZI,,[0.425]
A3K5YBCBVBM3RY,,[0.53548387]
A5ZZAWZSH0AMK,,[0.5]
AB3L4DBGHX7PG,,[0.44936709]
ADEI2XDEX4B7Q,,[0.4625]
ADL6HFLKUSQOZ,,[0.53246753]
AWKUOA7M4P8YI,,[0.58227848]
AZHXFE6BIUJNV,,[0.4522293]
