sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.60625]
A19WXHQSBB6P6O,,[0.56875]
A1GSEK9J872N9R,,[0.65189873]
A1L7B0F8PVW1D0,,[0.5625]
A1MJVTR0PCKBWW,,[0.71069182]
A1PQTHY6IUEFFF,,[0.55]
A1VRBTDT3VJSIA,,[0.5408805]
A1Y9D4RKC3BZQ3,,[0.50632911]
A1YCGICA8XCNBH,,[0.6163522]
A2196WCNDZULFS,,[0.65625]
A21ZK49H9LSSRY,,[0.6875]
A26YJJHOW9HXUY,,[0.6875]
A27VDYB5VONES2,,[0.53459119]
A2CY1TSQ3KKP5Q,,[0.60759494]
A2DBMKJCUX09Q5,,[0.725]
A2H0A9JR2ZDR24,,[0.71518987]
A2I3X8R5TE3REY,,[0.74375]
A2I43BDUPAM00C,,[0.69375]
A2KW17G25L25R8,,[0.48427673]
A2O4TQTT57L48Q,,[0.675]
A2VFBBFRHFTYOW,,[0.64375]
A2VSUCEXMNSUF5,,[0.71974522]
A2Y9O62M75TPM6,,[0.69426752]
A2Z75NJBZ46RE9,,[0.74683544]
A30H28F41UBJGK,,[0.63125]
A31PXEBRLT9LW,,[0.60759494]
A34CQE6RGU49L7,,[0.75625]
A36PRTZFECB76C,,[0.55974843]
A3B9QNYDDXGL9I,,[0.7625]
A3IIA92PUAI331,,[0.66875]
A3IU2E7QCWYEZI,,[0.625]
A3K5YBCBVBM3RY,,[0.69677419]
A5ZZAWZSH0AMK,,[0.48101266]
AB3L4DBGHX7PG,,[0.63924051]
ADEI2XDEX4B7Q,,[0.71875]
ADL6HFLKUSQOZ,,[0.5974026]
AWKUOA7M4P8YI,,[0.62025316]
AZHXFE6BIUJNV,,[0.63694268]
