,0,1,2,id,block
0,0.00041827591,0.87115896,0.12842275,S100,0
1,0.01972208,0.00040088227,0.97987705,S100,0
2,0.06520488,0.0016420252,0.93315315,S100,0
3,0.9895816,0.0033061493,0.0071122814,S100,0
4,0.0008057827,0.65006316,0.34913108,S100,0
5,0.9304851,0.003210902,0.066304,S100,0
6,0.9737213,0.016692279,0.009586421,S100,0
7,5.9733167e-05,0.00013573993,0.99980456,S100,0
8,0.35179034,0.641012,0.0071977256,S100,0
9,0.7148608,0.26614237,0.01899683,S100,0
10,3.169421e-05,0.0013022929,0.99866605,S100,0
11,1.806643e-05,0.020002114,0.9799799,S100,0
12,0.08037596,0.00027259463,0.9193514,S100,0
13,3.1932834e-06,0.0005306661,0.9994661,S100,0
14,9.3204544e-05,0.016193232,0.9837136,S100,0
15,0.91920644,0.078528926,0.0022646626,S100,0
16,0.8959593,0.08627654,0.017764186,S100,0
17,0.17700836,1.7180386e-07,0.8229915,S100,0
18,0.99977463,0.00020575897,1.962906e-05,S100,0
19,0.96667284,0.03312473,0.00020246326,S100,0
20,0.9926442,5.611309e-06,0.00735022,S100,0
21,0.0435621,0.87723494,0.07920299,S100,0
22,0.97212327,0.004372826,0.023503955,S100,0
23,0.65056646,0.00055035955,0.34888312,S100,0
24,2.4342837e-06,0.1616332,0.8383644,S100,0
25,0.012394611,0.8101212,0.17748418,S100,0
26,0.011377331,0.0016491575,0.9869735,S100,0
27,0.0629938,0.93546873,0.0015375284,S100,0
28,0.10132082,0.00011605757,0.89856315,S100,0
29,6.244025e-05,1.6956574e-05,0.9999206,S100,0
30,0.7619883,0.20522015,0.032791536,S100,0
31,8.627738e-06,0.6262628,0.3737285,S100,0
32,0.04001347,0.9494371,0.010549466,S100,0
33,0.14756115,0.024897661,0.8275412,S100,0
34,0.0037825734,0.9956055,0.0006117784,S100,0
35,0.00018891209,0.9947642,0.005046823,S100,0
36,0.00010352923,0.9998939,2.5374425e-06,S100,0
37,0.00095524034,0.9985176,0.00052725343,S100,0
38,0.0002846405,0.9991308,0.00058459415,S100,0
39,0.5371657,0.12935409,0.33348024,S100,0
40,0.0007184009,0.9992594,2.2105049e-05,S100,0
41,1.5690204e-05,0.99998415,7.693015e-08,S100,0
42,0.9662977,0.0023883241,0.031314038,S100,0
43,0.9205608,0.027016213,0.05242308,S100,0
44,0.00018118008,0.999716,0.00010288547,S100,0
45,0.00018090328,0.9998149,4.1195326e-06,S100,0
46,0.98727345,0.012705993,2.0423377e-05,S100,0
47,0.9961492,0.0032286807,0.0006221685,S100,0
48,0.8073239,0.19263664,3.947978e-05,S100,0
49,0.016299553,0.005373139,0.97832733,S100,0
50,0.00064063113,0.0010466832,0.9983127,S100,0
51,5.65918e-06,0.04683279,0.95316154,S100,0
52,3.3864374e-06,0.15036215,0.8496345,S100,0
53,5.3293957e-06,0.33004627,0.66994846,S100,0
54,0.012392311,0.00064090866,0.9869668,S100,0
55,4.4031185e-05,0.4211868,0.57876915,S100,0
56,0.00019506473,0.7786909,0.22111405,S100,0
57,0.19642012,0.78784573,0.015734201,S100,0
58,0.96214575,0.032145243,0.0057090553,S100,0
59,0.79105675,0.0009199239,0.20802334,S100,0
60,0.9582965,0.041311204,0.000392271,S100,0
61,0.9998437,0.00015624629,2.764566e-08,S100,0
62,0.99972826,0.00020256537,6.9129186e-05,S100,0
63,0.5761129,0.00012921846,0.42375782,S100,0
64,0.992871,0.0071269423,2.095207e-06,S100,0
65,0.99468875,0.0009787814,0.0043325378,S100,0
66,0.0004459263,0.10274258,0.8968115,S100,0
67,0.0014256219,0.9985164,5.7967092e-05,S100,0
68,0.9992748,0.0007244067,7.918819e-07,S100,0
69,0.9952938,0.0045724493,0.00013375806,S100,0
70,0.94494146,0.055058304,2.4023413e-07,S100,0
71,0.17573473,0.8220709,0.0021943587,S100,0
72,0.9793569,0.00016811457,0.020474942,S100,0
73,0.99944395,1.0564604e-05,0.0005453909,S100,0
74,0.011419159,0.9829522,0.0056286673,S100,0
75,0.37124705,0.6287364,1.660611e-05,S100,0
76,0.93177694,0.0682015,2.153141e-05,S100,0
77,0.90048254,0.09951223,5.22412e-06,S100,0
78,0.073786706,0.0073948847,0.9188184,S100,0
79,0.00015270147,0.8083523,0.191495,S100,0
80,0.00022720754,0.9677156,0.03205711,S100,0
81,0.031441525,0.0018214686,0.966737,S100,0
82,5.4933633e-05,0.9869467,0.012998284,S100,0
83,0.01970041,0.97716355,0.0031360867,S100,0
84,0.080529,0.029246699,0.8902242,S100,0
85,0.0004366717,0.9968566,0.0027066749,S100,0
86,2.8865927e-05,0.54290444,0.45706666,S100,0
87,0.0012499202,0.0020042486,0.9967458,S100,0
88,7.243736e-07,0.21692067,0.7830786,S100,0
89,0.00064574275,0.97332656,0.026027745,S100,0
90,1.606173e-06,0.30366427,0.6963341,S100,0
