sid,pre accu,post accu
S226,,[0.46540881]
S227,,[0.74842767]
S228,,[0.725]
S229,,[0.63924051]
S230,,[0.775]
S231,,[0.775]
S232,,[0.55974843]
S233,,[0.56329114]
S234,,[0.68125]
S235,,[0.66875]
S236,,[0.56687898]
S237,,[0.575]
S238,,[0.81875]
S239,,[0.55625]
S240,,[0.70625]
S241,,[0.81875]
S242,,[0.65408805]
S243,,[0.63291139]
S244,,[0.7125]
S245,,[0.73125]
S246,,[0.825]
S247,,[0.56329114]
S248,,[0.76875]
S249,,[0.80625]
S250,,[0.68152866]
S251,,[0.70440252]
S252,,[0.5443038]
S253,,[0.65189873]
S254,,[0.76100629]
S255,,[0.55147059]
S256,,[0.525]
S257,,[0.65625]
