sid,pre accu,post accu
S226,,[0.49685535]
S227,,[0.76100629]
S228,,[0.71875]
S229,,[0.63924051]
S230,,[0.775]
S231,,[0.7875]
S232,,[0.56603774]
S233,,[0.53164557]
S234,,[0.66875]
S235,,[0.65625]
S236,,[0.58598726]
S237,,[0.6125]
S238,,[0.79375]
S239,,[0.525]
S240,,[0.725]
S241,,[0.81875]
S242,,[0.67295597]
S243,,[0.62025316]
S244,,[0.68125]
S245,,[0.73125]
S246,,[0.825]
S247,,[0.56962025]
S248,,[0.76875]
S249,,[0.8375]
S250,,[0.6433121]
S251,,[0.6918239]
S252,,[0.55063291]
S253,,[0.63924051]
S254,,[0.70440252]
S255,,[0.59558824]
S256,,[0.525]
S257,,[0.675]
