sid,pre accu,post accu
S226,,[0.50314465]
S227,,[0.50314465]
S228,,[0.45]
S229,,[0.46835443]
S230,,[0.5125]
S231,,[0.4875]
S232,,[0.61006289]
S233,,[0.48101266]
S234,,[0.5125]
S235,,[0.6]
S236,,[0.23566879]
S237,,[0.48125]
S238,,[0.5625]
S239,,[0.44375]
S240,,[0.51875]
S241,,[0.5375]
S242,,[0.5408805]
S243,,[0.5]
S244,,[0.54375]
S245,,[0.5]
S246,,[0.5625]
S247,,[0.43670886]
S248,,[0.51875]
S249,,[0.475]
S250,,[0.47770701]
S251,,[0.48427673]
S252,,[0.65189873]
S253,,[0.46202532]
S254,,[0.51572327]
S255,,[0.45588235]
S256,,[0.4375]
S257,,[0.575]
