sid,pre accu,post accu
S100,,[0.8125     0.75       0.875      0.89583333]
S91,,[0.89583333 0.89583333 0.79166667 0.8125    ]
S92,,[0.8125 0.8125 1.     1.    ]
S93,,[0.85416667 0.85416667 0.875      0.83333333]
S94,,[0.95833333 0.9375     0.9375     0.95833333]
S95,,[0.95833333 0.9375     0.89583333 0.89583333]
S96,,[0.95833333 0.9375     1.         1.        ]
S97,,[0.875      0.83333333 0.9375     0.91666667]
S98,,[0.95833333 0.9375     0.89583333 0.89583333]
S99,,[0.875      0.89583333 0.9375     0.91666667]
