,0,1,2,id,block
0,0.00014816801,0.0051784767,0.99467343,S100,1
1,6.0775707e-05,5.7620053e-08,0.9999392,S100,1
2,0.04379633,1.5159404e-07,0.9562035,S100,1
3,0.97748965,0.0068439594,0.015666451,S100,1
4,0.0007422904,0.03574444,0.9635133,S100,1
5,0.0063009183,4.9723003e-10,0.9936991,S100,1
6,0.8653932,0.13302968,0.0015770836,S100,1
7,2.6783264e-06,6.785556e-05,0.9999294,S100,1
8,0.83142316,0.16850005,7.6793076e-05,S100,1
9,0.98297495,0.017011924,1.30865465e-05,S100,1
10,1.8566614e-07,0.023208162,0.9767917,S100,1
11,0.0071445163,0.013204133,0.9796514,S100,1
12,0.8970123,1.75692e-09,0.10298773,S100,1
13,0.0014956906,0.08878228,0.90972203,S100,1
14,0.014875538,0.0010934417,0.9840311,S100,1
15,0.99999714,1.8785238e-08,2.871781e-06,S100,1
16,0.98830974,0.011682994,7.311232e-06,S100,1
17,0.9117554,2.1291729e-07,0.088244416,S100,1
18,0.99792445,0.0020755285,4.13735e-10,S100,1
19,0.9908634,0.0091359895,5.550584e-07,S100,1
20,0.974773,4.296531e-07,0.025226507,S100,1
21,7.994112e-06,0.15074779,0.8492442,S100,1
22,0.8912591,9.410159e-09,0.10874094,S100,1
23,0.49952736,0.011943765,0.48852888,S100,1
24,0.00049456704,0.6254788,0.37402666,S100,1
25,0.010573247,0.98942673,4.4867775e-08,S100,1
26,0.015241514,2.2622933e-06,0.9847562,S100,1
27,0.042433556,0.95717645,0.00038997244,S100,1
28,6.104499e-05,2.3959482e-08,0.99993896,S100,1
29,0.9598671,3.1299174e-07,0.040132582,S100,1
30,0.002151298,0.9978382,1.0614705e-05,S100,1
31,6.189352e-08,0.9837123,0.016287548,S100,1
32,0.0009818624,0.9990181,3.572164e-09,S100,1
33,0.6455618,0.00036701796,0.35407114,S100,1
34,7.4199546e-05,0.99992585,5.241191e-13,S100,1
35,0.0010128033,0.99568546,0.0033017236,S100,1
36,0.19376889,0.8062297,1.4830655e-06,S100,1
37,0.34830293,0.64979947,0.0018975638,S100,1
38,7.947633e-07,0.9971353,0.0028638658,S100,1
39,0.9917834,0.0005610434,0.0076555875,S100,1
40,4.9646576e-05,0.47101048,0.5289399,S100,1
41,0.00074391207,0.9990571,0.0001989805,S100,1
42,0.98950666,2.4630343e-05,0.010468739,S100,1
43,0.99767977,3.9369907e-06,0.0023163788,S100,1
44,6.496905e-06,0.9998776,0.00011588764,S100,1
45,0.001728559,0.99035066,0.00792084,S100,1
46,0.96942645,0.030572113,1.4105647e-06,S100,1
47,0.9966221,3.0073986e-07,0.0033775258,S100,1
0,0.00014816801,0.0051784767,0.99467343,S100,2
1,0.00036065435,1.9436226e-09,0.9996394,S100,2
2,0.22355202,2.3429302e-06,0.7764456,S100,2
3,0.9905358,0.00930843,0.00015575647,S100,2
4,0.057609517,0.052680496,0.88971007,S100,2
5,0.009816553,1.2906899e-10,0.9901834,S100,2
6,0.61517465,0.34995562,0.03486967,S100,2
7,1.395589e-06,1.2857144e-05,0.9999857,S100,2
8,0.7488444,0.25069612,0.0004594348,S100,2
9,0.9790606,0.020914977,2.4429894e-05,S100,2
10,1.4171812e-07,0.011210389,0.98878944,S100,2
11,0.019555608,0.8338432,0.1466012,S100,2
12,0.9841412,5.8194588e-11,0.01585878,S100,2
13,0.00036469108,0.23042212,0.76921314,S100,2
14,0.23537078,0.48328835,0.2813409,S100,2
15,0.99999917,1.926805e-09,7.8451825e-07,S100,2
16,0.98248875,0.017509075,2.1557182e-06,S100,2
17,0.9078707,1.199015e-07,0.09212916,S100,2
18,0.99502677,0.004973174,8.2804724e-10,S100,2
19,0.99357903,0.0064181946,2.7044175e-06,S100,2
20,0.99011785,2.82531e-06,0.0098793665,S100,2
21,7.192732e-06,0.075504474,0.9244883,S100,2
22,0.98730356,1.0690841e-08,0.012696424,S100,2
23,0.6210971,0.004591974,0.37431094,S100,2
24,0.00018312066,0.8050662,0.19475067,S100,2
25,0.0026546246,0.9973454,1.8339716e-08,S100,2
26,0.0019898105,5.9383833e-06,0.99800426,S100,2
27,0.0019212363,0.9980774,1.2826141e-06,S100,2
28,8.2700535e-05,1.2624474e-08,0.99991727,S100,2
29,0.99519193,6.469506e-08,0.004808011,S100,2
30,0.024101207,0.9758956,3.2507644e-06,S100,2
31,1.3402268e-07,0.98698914,0.013010711,S100,2
32,0.00052877364,0.99947125,4.1435437e-09,S100,2
33,0.50572336,0.00014645567,0.49413028,S100,2
34,4.4532782e-05,0.9999554,1.0302968e-12,S100,2
35,0.0008376932,0.9925315,0.0066308714,S100,2
36,0.15122578,0.84877044,3.7167708e-06,S100,2
37,0.23369344,0.7588252,0.0074814153,S100,2
38,4.6059063e-07,0.98602074,0.013978774,S100,2
39,0.8980663,0.0009484732,0.1009853,S100,2
40,2.0454909e-06,0.76931053,0.23068742,S100,2
41,0.00035044245,0.9903764,0.009273239,S100,2
42,0.99881303,2.6585674e-06,0.0011843265,S100,2
43,0.6215952,0.00039630296,0.3780085,S100,2
44,0.0001371427,0.98660815,0.013254781,S100,2
45,1.4025105e-05,0.99979216,0.00019380938,S100,2
46,0.94658095,0.053415254,3.8102085e-06,S100,2
47,0.98250717,2.2388804e-06,0.017490579,S100,2
0,0.9999962,1.8438491e-06,1.9769902e-06,S100,3
1,0.04003858,0.00010964777,0.95985174,S100,3
2,0.00016120874,3.7499834e-07,0.99983835,S100,3
3,4.34321e-06,0.99851555,0.0014801252,S100,3
4,0.00034874835,0.022424238,0.9772271,S100,3
5,0.00037665025,0.9062814,0.093341894,S100,3
6,0.9749527,0.008942941,0.016104342,S100,3
7,0.0026500528,0.049957145,0.9473928,S100,3
8,4.8243064e-06,0.999931,6.430747e-05,S100,3
9,0.6243625,0.37563717,3.8682936e-07,S100,3
10,0.98944527,0.010554706,2.4099708e-13,S100,3
11,0.9998462,2.906265e-07,0.00015357028,S100,3
12,0.99998474,1.5287702e-05,5.7268435e-12,S100,3
13,0.99998033,1.9496036e-05,7.805434e-08,S100,3
14,0.9989484,4.47917e-08,0.001051674,S100,3
15,0.9911547,2.0692836e-05,0.008824612,S100,3
16,0.94189876,0.05810117,4.075961e-11,S100,3
17,0.9999454,3.978987e-09,5.4570224e-05,S100,3
18,0.0013074934,0.9284419,0.07025069,S100,3
19,7.137913e-06,0.9999522,4.065953e-05,S100,3
20,0.9545,0.04549979,2.2908192e-07,S100,3
21,0.9002169,0.0069205123,0.09286263,S100,3
22,0.99719125,0.0028088186,1.7136818e-10,S100,3
23,0.0008222603,0.89097035,0.1082073,S100,3
24,0.9952062,7.2117787e-06,0.004786504,S100,3
25,0.99917835,2.1987696e-06,0.0008194679,S100,3
26,7.858531e-05,0.98493564,0.014985825,S100,3
27,0.9987859,0.0012140758,4.3015285e-09,S100,3
28,0.9966376,0.0033624442,1.0499992e-09,S100,3
29,0.9729312,0.027068801,4.347966e-12,S100,3
30,0.94403124,0.005254648,0.050714016,S100,3
31,9.156171e-05,0.303979,0.6959294,S100,3
32,6.574762e-05,0.9935371,0.006397102,S100,3
33,0.6567523,4.9376345e-06,0.34324282,S100,3
34,4.999262e-06,0.99007636,0.009918686,S100,3
35,0.00019696083,0.9998029,1.173339e-07,S100,3
36,0.040805757,0.103122205,0.85607207,S100,3
37,8.8451074e-05,0.99991155,2.0290126e-15,S100,3
38,0.003474962,0.88124424,0.11528086,S100,3
39,0.9582588,0.00013479774,0.04160643,S100,3
40,3.4455688e-06,0.44901556,0.550981,S100,3
41,0.031540312,0.9684567,3.0341357e-06,S100,3
42,1.4870555e-07,0.0031005144,0.99689937,S100,3
43,0.0023143615,1.9124305e-07,0.99768543,S100,3
44,1.6853211e-05,5.1234482e-11,0.9999832,S100,3
45,5.0517842e-06,0.01586724,0.9841277,S100,3
46,0.048783768,0.95101106,0.0002051801,S100,3
47,0.0026355404,0.99736446,1.8749071e-09,S100,3
0,0.9999962,1.8438491e-06,1.9769902e-06,S100,4
1,0.003994831,8.2682185e-05,0.99592245,S100,4
2,0.00030779812,3.3164173e-07,0.99969184,S100,4
3,3.672868e-06,0.99913836,0.00085790845,S100,4
4,0.00057313696,0.026367618,0.9730593,S100,4
5,0.0006298329,0.8666793,0.13269086,S100,4
6,0.98494995,0.005215535,0.009834519,S100,4
7,0.003341466,0.054170355,0.94248813,S100,4
8,6.522212e-06,0.9999143,7.916975e-05,S100,4
9,0.6216855,0.37831408,3.4691578e-07,S100,4
10,0.9881207,0.011879292,2.0802315e-13,S100,4
11,0.9997888,3.4840403e-07,0.0002108502,S100,4
12,0.99997497,2.505362e-05,3.899063e-12,S100,4
13,0.9999783,2.1626951e-05,6.44354e-08,S100,4
14,0.9993493,2.872971e-08,0.0006506528,S100,4
15,0.9948356,1.5535717e-05,0.0051488606,S100,4
16,0.9652366,0.034763366,2.0633372e-11,S100,4
17,0.9999597,3.2411094e-09,4.033934e-05,S100,4
18,0.0009732624,0.96451366,0.034512993,S100,4
19,9.76627e-06,0.9999573,3.2910997e-05,S100,4
20,0.9621199,0.03787989,2.556797e-07,S100,4
21,0.90468055,0.0062352237,0.08908416,S100,4
22,0.9973686,0.0026313395,1.3305937e-10,S100,4
23,0.0008126942,0.8804185,0.11876885,S100,4
24,0.99770445,3.86589e-06,0.002291597,S100,4
25,0.9992055,2.2303122e-06,0.0007922323,S100,4
26,7.0394904e-05,0.9877488,0.012180795,S100,4
27,0.99918264,0.00081731577,4.2636614e-09,S100,4
28,0.9973115,0.0026885762,1.3570709e-09,S100,4
29,0.975752,0.024247982,3.012201e-12,S100,4
30,0.96771485,0.0035664802,0.028718663,S100,4
31,0.00010568156,0.55950963,0.44038472,S100,4
32,3.9722196e-05,0.9980428,0.0019173808,S100,4
33,0.6563062,3.569137e-06,0.34369016,S100,4
34,7.0645333e-06,0.991647,0.008345891,S100,4
35,0.00026842623,0.99973136,1.8253763e-07,S100,4
36,0.04657305,0.073040925,0.88038605,S100,4
37,8.997872e-05,0.99991,2.0021299e-15,S100,4
38,0.004369377,0.8859013,0.10972934,S100,4
39,0.9683128,0.00013915406,0.031547986,S100,4
40,2.7824606e-06,0.4860544,0.5139428,S100,4
41,0.03263451,0.96735525,1.03011e-05,S100,4
42,1.5377805e-07,0.0041853264,0.9958145,S100,4
43,0.0019620345,1.9586719e-07,0.99803776,S100,4
44,7.640203e-06,3.1218982e-11,0.9999924,S100,4
45,1.0460938e-05,0.029840088,0.97014946,S100,4
46,0.010521314,0.988461,0.0010177466,S100,4
47,0.4268483,0.57314736,4.370247e-06,S100,4
0,0.05636848,0.9431239,0.00050759723,S91,1
1,0.99747723,1.17984155e-05,0.0025109502,S91,1
2,0.5635485,0.43621907,0.00023242396,S91,1
3,0.5581924,3.5356625e-05,0.44177225,S91,1
4,2.0867014e-05,1.1025293e-07,0.999979,S91,1
5,0.00022571335,2.257425e-09,0.9997743,S91,1
6,0.0001590737,0.9992005,0.0006404211,S91,1
7,3.9190343e-08,0.967819,0.032181025,S91,1
8,1.5564896e-05,0.99996305,2.1310489e-05,S91,1
9,0.00024021542,0.99860424,0.001155599,S91,1
10,3.1576053e-06,0.39108276,0.60891414,S91,1
11,7.1833156e-06,0.96568155,0.034311276,S91,1
12,3.6727102e-05,0.96253246,0.03743079,S91,1
13,1.0453074e-06,0.97865397,0.021345006,S91,1
14,0.068452395,0.0012304932,0.9303171,S91,1
15,1.2087089e-05,0.89343715,0.1065508,S91,1
16,0.09243432,0.00088909955,0.9066766,S91,1
17,1.9116603e-06,0.9987508,0.0012472419,S91,1
18,0.38643867,0.00023086487,0.6133305,S91,1
19,0.0025980945,0.99740195,3.269456e-08,S91,1
20,0.9999274,8.5627954e-07,7.1714116e-05,S91,1
21,0.28117096,0.0002024654,0.71862656,S91,1
22,0.08114404,0.9188531,2.899308e-06,S91,1
23,0.01099684,0.9888916,0.00011166085,S91,1
24,0.02214754,0.9777835,6.896369e-05,S91,1
25,0.01714869,0.9827995,5.1956802e-05,S91,1
26,0.00024540018,6.777089e-07,0.9997539,S91,1
27,8.1792155e-07,2.1960693e-09,0.99999917,S91,1
28,0.0008261712,0.9991736,2.0229653e-07,S91,1
29,1.9016096e-07,0.23358814,0.76641166,S91,1
30,0.0007256509,5.7769525e-06,0.9992686,S91,1
31,0.009052482,0.9909314,1.60942e-05,S91,1
32,0.009266083,0.99073255,1.2503147e-06,S91,1
33,0.003561397,5.1573013e-09,0.9964386,S91,1
34,6.1293754e-08,0.0003032592,0.99969673,S91,1
35,0.47897443,0.5171731,0.0038524505,S91,1
36,0.00010201968,4.442036e-11,0.99989796,S91,1
37,6.629193e-06,0.008783646,0.99120975,S91,1
38,3.2605733e-06,0.00095442345,0.99904233,S91,1
39,1.4877281e-06,1.2597734e-05,0.99998593,S91,1
40,0.0001275469,5.2261656e-10,0.99987245,S91,1
41,2.3591711e-07,0.00015771434,0.99984205,S91,1
42,0.98239374,0.014213746,0.003392524,S91,1
43,1.3249989e-05,1.0477015e-11,0.99998677,S91,1
44,5.6326503e-06,2.898952e-05,0.9999654,S91,1
45,0.00041168008,3.4740555e-09,0.9995883,S91,1
46,2.178544e-05,0.0071143284,0.9928639,S91,1
47,0.9711918,0.028807588,5.9921206e-07,S91,1
0,0.05636848,0.9431239,0.00050759723,S91,2
1,0.9999653,5.0363997e-07,3.419845e-05,S91,2
2,0.6853021,0.31403664,0.0006613075,S91,2
3,0.15756467,6.831311e-06,0.8424285,S91,2
4,3.9671555e-05,2.1011073e-07,0.99996006,S91,2
5,0.0010766991,8.861132e-09,0.99892324,S91,2
6,0.00021991426,0.998259,0.0015211161,S91,2
7,3.456552e-08,0.9769052,0.023094723,S91,2
8,4.8162983e-06,0.99999106,4.229012e-06,S91,2
9,0.00011074105,0.9993617,0.00052752934,S91,2
10,4.457562e-06,0.3900832,0.60991234,S91,2
11,8.985456e-06,0.9669973,0.032993697,S91,2
12,3.4562105e-05,0.95912796,0.040837515,S91,2
13,7.3368835e-07,0.97960734,0.02039194,S91,2
14,0.070008025,0.0015904706,0.9284015,S91,2
15,5.3876547e-06,0.9640972,0.035897378,S91,2
16,0.1606935,0.0016935227,0.837613,S91,2
17,1.1198882e-06,0.9987822,0.0012167732,S91,2
18,0.38432023,0.00086569355,0.61481404,S91,2
19,0.0023877025,0.99761236,3.5561612e-08,S91,2
20,0.99988055,1.1380126e-06,0.00011820421,S91,2
21,0.25164637,0.0004258018,0.7479279,S91,2
22,0.044055574,0.95594275,1.708104e-06,S91,2
23,0.002899135,0.99707115,2.9671795e-05,S91,2
24,0.017369429,0.98252696,0.00010354557,S91,2
25,0.014265027,0.98557705,0.00015791225,S91,2
26,0.00018328831,1.6091392e-06,0.99981517,S91,2
27,1.7548018e-05,1.38078775e-08,0.9999825,S91,2
28,0.00393503,0.9960646,3.2648595e-07,S91,2
29,2.469582e-07,0.22411409,0.77588564,S91,2
30,0.0027895418,8.016969e-06,0.9972025,S91,2
31,0.023543358,0.9764348,2.192339e-05,S91,2
32,0.039735846,0.9602599,4.28353e-06,S91,2
33,0.004081889,6.58593e-09,0.9959181,S91,2
34,4.9466735e-08,0.00032148985,0.9996785,S91,2
35,0.3983197,0.5973325,0.004347792,S91,2
36,0.00011640705,5.176587e-11,0.99988353,S91,2
37,7.832236e-06,0.013179838,0.9868123,S91,2
38,3.875076e-06,0.0009227966,0.99907327,S91,2
39,1.1467761e-06,1.3622765e-05,0.9999852,S91,2
40,7.923402e-05,5.326268e-10,0.9999207,S91,2
41,1.4509087e-07,0.00016556069,0.9998343,S91,2
42,0.9595789,0.037984822,0.0024362765,S91,2
43,9.455578e-06,6.3937054e-12,0.9999906,S91,2
44,5.1764605e-06,3.145252e-05,0.9999634,S91,2
45,0.0005971862,3.585282e-09,0.99940276,S91,2
46,1.8975907e-05,0.004987923,0.99499315,S91,2
47,0.9756654,0.024334049,5.9025524e-07,S91,2
0,0.00010836032,0.009994876,0.9898968,S91,3
1,7.4673535e-06,0.036574375,0.9634181,S91,3
2,2.693938e-05,0.0057994085,0.9941737,S91,3
3,0.19222556,0.8077744,1.1930611e-09,S91,3
4,0.9999938,3.9790907e-06,2.2097354e-06,S91,3
5,0.9976165,4.746334e-08,0.0023834808,S91,3
6,0.99996054,3.945071e-05,7.5107205e-11,S91,3
7,0.99999905,9.3153886e-07,5.8535454e-10,S91,3
8,0.00017629394,0.0030026396,0.99682105,S91,3
9,0.99557257,8.386498e-10,0.004427457,S91,3
10,2.3382065e-05,0.023929812,0.9760468,S91,3
11,0.02772267,2.9150515e-11,0.9722774,S91,3
12,0.00017961646,0.9980854,0.0017349301,S91,3
13,0.99999964,3.9269145e-07,7.1043513e-09,S91,3
14,0.892017,2.515118e-07,0.107982814,S91,3
15,0.99999964,1.4731527e-08,3.385377e-07,S91,3
16,0.99999213,7.881878e-06,1.0929964e-10,S91,3
17,0.9999596,4.0241586e-05,1.2036446e-07,S91,3
18,0.99999905,9.238358e-07,4.0485199e-10,S91,3
19,0.9942327,0.0057672365,5.0036837e-09,S91,3
20,0.9750333,5.339931e-08,0.024966735,S91,3
21,0.7868856,7.3601377e-06,0.21310705,S91,3
22,0.9778633,0.022136232,5.164849e-07,S91,3
23,0.14838026,4.177419e-08,0.85161966,S91,3
24,5.1378042e-06,0.9999187,7.616162e-05,S91,3
25,0.005816268,0.9911527,0.0030310603,S91,3
26,0.04602362,0.0054250853,0.9485513,S91,3
27,6.493581e-05,0.12789133,0.8720437,S91,3
28,0.00011043716,0.0014912529,0.99839824,S91,3
29,0.99992025,7.973275e-05,4.3319828e-10,S91,3
30,0.39162412,2.4817428e-08,0.6083758,S91,3
31,0.00037923254,0.7329693,0.26665142,S91,3
32,0.07851129,3.4937445e-11,0.92148864,S91,3
33,0.16405031,1.018268e-06,0.8359487,S91,3
34,0.00027681913,0.016797075,0.98292613,S91,3
35,1.5940924e-06,0.018339993,0.98165846,S91,3
36,0.0082585,0.99174154,1.048973e-08,S91,3
37,3.719388e-07,0.91311675,0.08688294,S91,3
38,0.0041456474,0.995852,2.381202e-06,S91,3
39,3.839721e-06,0.9999962,5.252131e-08,S91,3
40,0.0692511,0.00044850612,0.9303004,S91,3
41,6.680695e-07,0.99977154,0.00022773264,S91,3
42,0.6220581,2.8063388e-07,0.37794158,S91,3
43,0.99941516,5.3166277e-05,0.0005317776,S91,3
44,0.00034829223,0.99488467,0.0047670347,S91,3
45,0.22579454,0.7742051,3.393394e-07,S91,3
46,0.85881793,8.844232e-05,0.1410936,S91,3
47,0.05969856,0.9403015,6.1268786e-09,S91,3
0,0.00010836032,0.009994876,0.9898968,S91,4
1,1.0902461e-05,0.12899937,0.8709897,S91,4
2,5.5169607e-05,0.0031848035,0.9967601,S91,4
