sid,pre accu,post accu
S100,,[0.33333333 0.33333333 0.29166667 0.29166667]
S91,,[0.47916667 0.47916667 0.41666667 0.41666667]
S92,,[0.27083333 0.27083333 0.29166667 0.29166667]
S93,,[0.27083333 0.27083333 0.1875     0.1875    ]
S94,,[0.1875     0.1875     0.29166667 0.29166667]
S95,,[0.1875 0.1875 0.375  0.375 ]
S96,,[0.4375     0.4375     0.29166667 0.29166667]
S97,,[0.125      0.125      0.29166667 0.29166667]
S98,,[0.1875 0.1875 0.375  0.375 ]
S99,,[0.16666667 0.16666667 0.41666667 0.41666667]
