,0,1,2,id,block
0,0.33242264,0.333631,0.3339463,S100,1
1,0.33194393,0.3338693,0.33418673,S100,1
2,0.33163923,0.33388826,0.33447254,S100,1
3,0.33137712,0.33388695,0.33473596,S100,1
4,0.33109343,0.33403948,0.33486712,S100,1
5,0.33118445,0.33383507,0.33498055,S100,1
6,0.3310497,0.33376342,0.3351868,S100,1
7,0.3304533,0.33413652,0.3354102,S100,1
8,0.33073542,0.3338704,0.3353942,S100,1
9,0.33037964,0.33407313,0.33554718,S100,1
10,0.33064348,0.33396897,0.3353876,S100,1
11,0.33017808,0.3340354,0.33578652,S100,1
12,0.3299864,0.33407763,0.33593598,S100,1
13,0.33043674,0.33405334,0.33550996,S100,1
14,0.3300304,0.3340983,0.3358713,S100,1
15,0.3301288,0.3339752,0.33589602,S100,1
16,0.33018124,0.33405745,0.33576134,S100,1
17,0.3306865,0.3338937,0.3354198,S100,1
18,0.33027756,0.3339989,0.33572358,S100,1
19,0.3302051,0.33407623,0.33571866,S100,1
20,0.33073077,0.33389154,0.3353777,S100,1
21,0.33018044,0.33414322,0.33567637,S100,1
22,0.32990217,0.33413684,0.33596098,S100,1
23,0.33065876,0.33393306,0.3354082,S100,1
24,0.3305187,0.3338592,0.3356221,S100,1
25,0.33065003,0.33369625,0.33565375,S100,1
26,0.33081433,0.3338447,0.33534104,S100,1
27,0.33044004,0.3337343,0.33582562,S100,1
28,0.33088204,0.33375317,0.3353648,S100,1
29,0.3301642,0.3339277,0.33590814,S100,1
30,0.3306752,0.333826,0.3354988,S100,1
31,0.33058083,0.3339684,0.33545077,S100,1
32,0.33036423,0.33391666,0.33571917,S100,1
33,0.33012822,0.33401632,0.3358554,S100,1
34,0.33023807,0.33378708,0.3359748,S100,1
35,0.33014515,0.33404928,0.33580557,S100,1
36,0.33059672,0.33379883,0.3356044,S100,1
37,0.33068687,0.33375013,0.335563,S100,1
38,0.3306154,0.33385572,0.33552888,S100,1
39,0.33090046,0.3336941,0.3354055,S100,1
40,0.33049327,0.33378032,0.33572638,S100,1
41,0.33064255,0.33383378,0.33552366,S100,1
42,0.330287,0.333867,0.33584598,S100,1
43,0.3302155,0.33386615,0.3359183,S100,1
44,0.33056217,0.33383548,0.3356023,S100,1
45,0.33056945,0.33388636,0.3355442,S100,1
46,0.3306944,0.33375308,0.33555257,S100,1
47,0.33029908,0.33384266,0.3358582,S100,1
0,0.33242264,0.333631,0.3339463,S100,2
1,0.3321441,0.3337505,0.33410546,S100,2
2,0.33190975,0.33378413,0.3343061,S100,2
3,0.3317478,0.33377203,0.33448014,S100,2
4,0.3313816,0.33395258,0.3346659,S100,2
5,0.33146486,0.3338214,0.3347138,S100,2
6,0.331308,0.33381698,0.334875,S100,2
7,0.33071738,0.3340623,0.3352203,S100,2
8,0.3310574,0.3338095,0.3351331,S100,2
9,0.3307097,0.33393317,0.33535713,S100,2
10,0.33088347,0.33381736,0.3352992,S100,2
11,0.3304205,0.33389336,0.33568615,S100,2
12,0.330157,0.3340192,0.33582377,S100,2
