,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,id,block
0,-0.6136,0.2736724,-0.011854917,-0.9432682,0.20099062,-1.1001234,-0.92873037,0.20466158,-0.764421,-0.026711136,0.5678448,-0.5486077,-0.73857677,-0.0074572414,0.03608346,0.20121479,0.5347457,0.98604655,0.7413751,-0.2546311,-0.40656713,0.09874543,-0.0021660456,-0.53156507,0.09244204,-0.23531735,-0.21064654,0.09599763,-0.37605792,-0.004888229,0.33764356,-0.40572837,-0.23242088,-0.0013404316,0.026998172,0.056289613,0.28698736,0.4492218,0.11448017,-0.044269096,S226,0
1,-0.75711006,0.04069984,0.70491254,-0.5725922,0.7125234,-1.220568,-1.3720639,0.28653795,-0.87402093,0.77876955,0.52787596,-1.0964719,-0.42141074,0.18605289,-0.44107783,-0.5115788,0.26875302,0.9374169,0.6516936,-0.20967038,-0.26986602,0.021654364,0.080438666,-0.42366168,0.45101774,-0.21680301,-0.34787494,0.1527218,-0.17272677,0.11929901,0.23614775,-0.6627425,-0.29686996,0.04803318,-0.3430985,-0.40240505,0.20513465,0.12590457,0.32891494,-0.02487356,S226,0
2,-0.86311066,0.5647076,-0.05956012,-1.0587575,0.30491713,-1.4282091,-1.4392115,0.37269348,-1.1034204,-0.15181348,1.0299277,-0.8599424,-0.74320304,-0.023766123,0.069181174,0.21690814,0.5388022,1.0521138,0.9973813,-0.34605432,-0.5388236,0.19350827,-0.0137277935,-0.5094976,0.11383422,-0.2936432,-0.23291767,0.16255577,-0.5160028,-0.030704329,0.5064414,-0.57947135,-0.20353402,-0.0043698116,0.04666578,0.05185534,0.2947811,0.5400689,0.15472998,-0.08310748,S226,0
3,-0.87509114,1.0451906,-0.4896288,-1.3333712,0.0050541908,-1.6309481,-1.5076747,0.48380893,-1.3432654,-0.4776058,1.4171959,-0.797037,-0.94348097,-0.12309668,0.5271479,0.5931433,0.74854034,0.9323189,1.2587285,-0.42370254,-0.5174614,0.2901904,-0.09786322,-0.5123049,0.001893594,-0.29853997,-0.22443272,0.19144945,-0.54243565,-0.08607946,0.56666005,-0.56232435,-0.23028888,-0.020208417,0.3105636,0.15036805,0.41304916,0.49389297,0.18611136,-0.09856648,S226,0
4,-0.8630921,1.4849154,-0.74138,-1.5128102,-0.16627756,-1.7981644,-1.582633,0.57998747,-1.5659513,-0.53805554,1.7001404,-0.7122542,-1.1012675,-0.16761759,0.94684887,0.79683495,0.8550471,0.7925316,1.4500332,-0.47932762,-0.51119614,0.34348413,-0.13004848,-0.54155064,-0.05947943,-0.31055197,-0.23013385,0.22785525,-0.5706103,-0.094557226,0.5965507,-0.5238529,-0.2522443,-0.027484927,0.46202606,0.20008066,0.4551524,0.4448742,0.20108232,-0.11297344,S226,0
5,-0.813304,1.7302742,-0.81663597,-1.5783838,-0.15662052,-2.029667,-1.7702149,0.66066515,-1.7215301,-0.14396505,1.949052,-0.69552803,-1.1276139,-0.15106592,1.3611004,0.7362995,0.87698543,0.81526184,1.5864502,-0.55492294,-0.50125116,0.3111597,-0.10906827,-0.6137912,-0.072587416,-0.23154512,-0.25605765,0.24865268,-0.5871496,-0.028835125,0.6300893,-0.5292267,-0.23862639,-0.030805739,0.6204585,0.2152398,0.52355343,0.38649815,0.2383073,-0.082576066,S226,0
6,-0.62865853,2.0454426,-0.80044603,-1.6442103,-0.21906364,-2.0922275,-1.8888512,0.69313496,-1.8848603,-0.058626115,2.0918605,-0.31491318,-1.2125968,-0.14282577,1.7816396,0.79962075,0.91964746,0.85567117,1.7483071,-0.60097706,-0.4195941,0.2914446,-0.122942455,-0.58000296,-0.10186664,-0.22904341,-0.31802046,0.24934179,-0.63090503,-0.015618985,0.61637986,-0.25349033,-0.21655212,-0.035797358,0.64443046,0.22197245,0.47621143,0.38784325,0.22353153,-0.089663655,S226,0
7,-0.7478421,1.1301942,0.08059591,-0.60628086,0.43857595,-1.6981742,-2.068706,0.53115094,-1.6385859,0.7490229,1.7599303,-0.85531235,-0.7565754,0.10917068,0.8470493,-0.16624233,0.52525413,0.9180924,1.3354129,-0.43932772,-0.22700894,0.49654883,0.009848896,-0.4362206,0.2502907,-0.33212733,-0.34427196,0.28764266,-0.19417076,0.08963356,0.43175206,-0.585076,-0.5136572,0.018734373,0.53427804,-0.14739697,0.37452912,0.14937346,0.4651818,-0.07142726,S226,0
8,-0.89304316,0.6056719,0.7714321,-0.68282217,0.81616163,-1.5735137,-2.1811242,0.44570503,-1.4743276,1.0415983,1.6736308,-1.348191,-0.48021957,0.2283093,0.33330774,-0.5440947,0.29776213,0.94484377,1.108968,-0.47953564,-0.35193428,0.3052144,0.075892344,-0.50942904,0.45108986,-0.24490374,-0.38519284,0.22526693,-0.2597865,0.1380045,0.49113014,-0.7608447,-0.3301947,0.054368712,0.2634482,-0.4266718,0.22918577,0.15057202,0.4459478,-0.04978352,S226,0
9,-0.793223,0.37797004,0.9682663,-0.63743794,0.6945386,-0.84529257,-1.8117176,0.461666,-1.3403158,0.91782403,1.3747025,-1.2107443,-0.30277315,0.28935406,0.24387957,-0.51675236,0.094611466,0.87545276,0.90079635,-0.43547106,-0.33900294,0.20665964,0.26080567,-0.34041217,0.298894,-0.30643585,-0.41853553,0.2116052,-0.35086697,0.2754525,0.3959819,-0.5707135,-0.17892323,0.100874305,0.13769588,-0.33537242,0.04975521,0.27895117,0.38945547,-0.15338884,S226,0
