sid,pre accu,post accu
S226,,[0.54375]
S227,,[0.57142857]
S228,,[0.82389937]
S229,,[0.50625]
S230,,[0.525]
S231,,[0.3875]
S232,,[0.71698113]
S233,,[0.46540881]
S234,,[0.625]
S235,,[0.48684211]
S236,,[0.54014599]
S237,,[0.5125]
S238,,[0.575]
S239,,[0.59748428]
S240,,[0.56329114]
S241,,[0.60625]
S242,,[0.50955414]
S243,,[0.54304636]
S244,,[0.63636364]
S245,,[0.51898734]
S246,,[0.67295597]
S247,,[0.45806452]
S248,,[0.7]
S249,,[0.40251572]
S250,,[0.64900662]
S251,,[0.6875]
S252,,[0.675]
S253,,[0.65131579]
S254,,[0.95035461]
S255,,[0.53896104]
S256,,[0.56050955]
S257,,[0.54716981]
S258,,[0.54375]
S259,,[0.47096774]
S260,,[0.6875]
S261,,[0.59493671]
S262,,[0.64556962]
S263,,[0.72435897]
S264,,[0.49685535]
S265,,[0.48125]
S266,,[0.5375]
S267,,[0.56875]
S268,,[0.53459119]
S269,,[0.70440252]
