sid,pre accu,post accu
S226,,[0.46875]
S227,,[0.57792208]
S228,,[0.94339623]
S229,,[0.48125]
S230,,[0.44375]
S231,,[0.48125]
S232,,[0.64779874]
S233,,[0.52201258]
S234,,[0.53125]
S235,,[0.5]
S236,,[0.51094891]
S237,,[0.48125]
S238,,[0.55]
S239,,[0.52201258]
S240,,[0.55696203]
S241,,[0.5125]
S242,,[0.49044586]
S243,,[0.49668874]
S244,,[0.75324675]
S245,,[0.48101266]
S246,,[0.61006289]
S247,,[0.4516129]
S248,,[0.6375]
S249,,[0.39622642]
S250,,[0.58278146]
S251,,[0.59375]
S252,,[0.65]
S253,,[0.65789474]
S254,,[0.95035461]
S255,,[0.49350649]
S256,,[0.5477707]
S257,,[0.51572327]
S258,,[0.525]
S259,,[0.41935484]
S260,,[0.575]
S261,,[0.56962025]
S262,,[0.61392405]
S263,,[0.67307692]
S264,,[0.44025157]
S265,,[0.475]
S266,,[0.5375]
S267,,[0.50625]
S268,,[0.55974843]
S269,,[0.65408805]
