sid,pre accu,post accu
S226,,[0.475]
S227,,[0.59090909]
S228,,[0.79874214]
S229,,[0.5]
S230,,[0.4875]
S231,,[0.5125]
S232,,[0.64779874]
S233,,[0.52201258]
S234,,[0.6625]
S235,,[0.51973684]
S236,,[0.55474453]
S237,,[0.4875]
S238,,[0.60625]
S239,,[0.61006289]
S240,,[0.58860759]
S241,,[0.6]
S242,,[0.53503185]
S243,,[0.57615894]
S244,,[0.5974026]
S245,,[0.46835443]
S246,,[0.65408805]
S247,,[0.45806452]
S248,,[0.6625]
S249,,[0.38993711]
S250,,[0.67549669]
S251,,[0.69375]
S252,,[0.7125]
S253,,[0.65789474]
S254,,[0.92907801]
S255,,[0.51948052]
S256,,[0.56050955]
S257,,[0.5408805]
S258,,[0.5375]
S259,,[0.50967742]
S260,,[0.675]
S261,,[0.52531646]
S262,,[0.64556962]
S263,,[0.67307692]
S264,,[0.50943396]
S265,,[0.51875]
S266,,[0.56875]
S267,,[0.56875]
S268,,[0.50943396]
S269,,[0.59119497]
