sid,pre accu,post accu
A104V8NZIQFN2F,,[0.57232704]
A116ZI03NFKZP2,,[0.56410256]
A12YRP4B70IFU3,,[0.60759494]
A132MSWBBVTOES,,[0.65625]
A153HLAVH5FILS,,[0.6375]
A156I0UDVISMNE,,[0.57961783]
A171WYHYRYMYQZ,,[0.575]
A197LCCJ6SC5RU,,[0.62264151]
A19TD2J8506A4Y,,[0.41538462]
A19WXHQSBB6P6O,,[0.5375]
A19YM9K2W233IM,,[0.6625]
A1AZLJ3R5FQ9B7,,[0.56050955]
A1B4PKGXKL7UOH,,[0.46099291]
A1B7GQTH9YG04X,,[0.68125]
A1BG47GSHQ9WSU,,[0.75]
A1BS578UP5XCAR,,[0.53459119]
A1C2T79XTDHE39,,[0.56875]
A1CIEZNXXDSO6V,,[0.6125]
A1CR7O77ZW0QQU,,[0.6]
A1GNV8C2792XF,,[0.64375]
A1GSEK9J872N9R,,[0.56962025]
A1HA5WALONI2FD,,[0.65]
A1HFPDHBLO6KZW,,[0.51875]
A1HP506HGINWSV,,[0.6375]
A1I8VAUT4V90YR,,[0.58490566]
A1J7N95EW8EGCX,,[0.675]
A1J9OZZ1LDG8VN,,[0.55]
A1KFV732TWXROL,,[0.68125]
A1KIL2V6SMJBGX,,[0.42405063]
A1L7B0F8PVW1D0,,[0.50625]
A1LKKR0ZJ9L1IP,,[0.4875]
A1LSFPPDGORPB0,,[0.50625]
A1M1E62KXCDNL0,,[0.49358974]
A1MJVTR0PCKBWW,,[0.59119497]
A1MT52IO9GBZ1M,,[0.425]
A1P3HHEXWNLJMP,,[0.51875]
A1QAWECOJYKVO4,,[0.48101266]
A1QX1RYLCFXZJ9,,[0.56603774]
A1T429RLLFTG35,,[0.60625]
A1T4HSFG9NPJ23,,[0.53125]
A1UKZRDH1T231M,,[0.625]
A1V339VY5CNWLS,,[0.62658228]
A1VRBTDT3VJSIA,,[0.47798742]
A1W4IS5NDEFNFL,,[0.525]
A1WSCND5HZZV5N,,[0.55625]
A1XE5G7H6AO5HH,,[0.58125]
A1XU9GFZAGFJ5B,,[0.6375]
A1XUZFDVKP95VC,,[0.6125]
A1YCGICA8XCNBH,,[0.58490566]
A1YXTSIV0YB8RW,,[0.47169811]
A1Z2QEEPKEK1X1,,[0.6125]
A1ZNMX8WJCDKQQ,,[0.64375]
A20KWU6IJJX5AT,,[0.675]
A20VAAO3DYW5GL,,[0.44025157]
A2179410P3XBIQ,,[0.53125]
A21HUPW67XA7UJ,,[0.5]
A21WXJDPT7I70M,,[0.56875]
A21ZK49H9LSSRY,,[0.54375]
A21ZNPDJNBKCWG,,[0.5625]
A22CPS48MSR1OQ,,[0.80625]
A22DDO8NILSX6O,,[0.5625]
A22DVMN2Y3XHWA,,[0.5375]
A22WWSTT8TU7G1,,[0.56875]
A22ZB2132UJB6Y,,[0.56875]
A22ZZCICZDCSTY,,[0.59235669]
A235ULDV4XUVDM,,[0.50625]
A24CG5BTB8KQ39,,[0.57861635]
A24FB6EEAEZKA4,,[0.6625]
A2531UD0IGT731,,[0.68125]
A25LHXY3SAOVBV,,[0.54375]
A26YJJHOW9HXUY,,[0.55]
A26Z8M2VSEWUU4,,[0.68125]
A27ZW1CY6TMKT8,,[0.66875]
A288RSAGJBLY9,,[0.625]
A2AWSN5CWONM8,,[0.67515924]
A2BLQ1GVEHJR8T,,[0.525]
A2CJNNTLFULCTH,,[0.59615385]
A2CWA5VQZ6IWMQ,,[0.50625]
A2DOMBSKO75VV7,,[0.58125]
A2DU0TGJDZWUCV,,[0.7]
A2E72ZI1VESTMR,,[0.53459119]
A2E7S35ZI3WBET,,[0.57961783]
A2FN0MPGK61HW,,[0.54487179]
A2FUQER3KRIXYJ,,[0.6835443]
A2G53Y36QD1ZGV,,[0.64375]
A2GL2Y13IGLHLK,,[0.52201258]
A2GVON0W6E874S,,[0.7125]
A2H0A9JR2ZDR24,,[0.58860759]
A2H6Q22X1V1FTX,,[0.66875]
A2HJDLSU95MH8Q,,[0.6]
A2I14UHUQIH4L0,,[0.60377358]
A2I43BDUPAM00C,,[0.61875]
A2INUUEUK5K065,,[0.59375]
A2J43FWL1Z0FV1,,[0.60625]
A2JD1QZEPKPD6L,,[0.58333333]
A2JJ46H36C4R9,,[0.58125]
A2JJAEQ8LHRWNV,,[0.4875]
A2JMIAOV67CPHI,,[0.61875]
A2K6QV9HRJ4V7B,,[0.5375]
A2KW17G25L25R8,,[0.62893082]
A2LJTCHPRZLGS7,,[0.525]
A2M9JNCHRKMCC4,,[0.575]
A2MF0OZ7Q0J4UP,,[0.56875]
A2NMLTECRDWFN2,,[0.50318471]
A2OLQUU01EOJLH,,[0.57594937]
A2P22X4GQWQ8Z1,,[0.53459119]
A2P5UFOTXOR08T,,[0.66666667]
A2P8V5SKYLL5I4,,[0.51572327]
A2QIX7DNN0DZY6,,[0.58125]
A2R1011DR8EXHQ,,[0.46710526]
A2S6QOCFC3EAYH,,[0.55696203]
A2SLEMDA17XTZ1,,[0.57961783]
A2TV18A7NQF6I5,,[0.5625]
A2V3P1XE33NYC3,,[0.65]
A2VGFS03KCCR1Q,,[0.46875]
A2VO8C41JJIQY9,,[0.6625]
A2VPCWI6X1QCDF,,[0.6625]
A2WSSRWT4ZBHK3,,[0.55063291]
A2WTNZHRALOHX8,,[0.51875]
A2YCDNVHMPVFG6,,[0.5125]
A2YZVS6MBFQQPQ,,[0.53125]
A2Z75NJBZ46RE9,,[0.51265823]
A2ZDJLY20J6678,,[0.5625]
A2ZIO0ZTIXOE9J,,[0.60126582]
A2ZZ7GUR0MNWDC,,[0.6375]
A302KOFOYLD89A,,[0.625]
A30GCTXJ17JC3I,,[0.53459119]
A30H28F41UBJGK,,[0.55]
A30VLIFQPJZ17P,,[0.58490566]
A30Z3CWKO1B6R7,,[0.51875]
A318574M8Q965P,,[0.47770701]
A327V746DXH6ID,,[0.5625]
A32LHQYJY0ELFS,,[0.49685535]
A32W24TWSWXW,,[0.4875]
A34051YREUMGHU,,[0.55345912]
A342YLIMT6THWO,,[0.60625]
A348UZASXTNGWR,,[0.6375]
A34DYM8J0X5VK,,[0.5375]
A34VID9K8BKKSH,,[0.5408805]
A362RXUHDXF7EA,,[0.54716981]
A363NKR14886XG,,[0.575]
A36EDYMS6VYHW1,,[0.475]
A36PRTZFECB76C,,[0.52201258]
A371H3PQPR2Z8J,,[0.58227848]
A377LTGWJKY2IW,,[0.6375]
A37DKV7XQI7N5J,,[0.7125]
A37XA1JSSYORAZ,,[0.61875]
A38RHRTIP0PYNU,,[0.50625]
A39J8MSTUDVH0D,,[0.62264151]
A39K7LI5BVW4K8,,[0.625]
A3APMO8WXVH1V0,,[0.61875]
A3B6CJ8OHWI4AU,,[0.56875]
A3BBR5O4W6XHBV,,[0.49685535]
A3C2DKCZLI304P,,[0.48031496]
A3CDWPBKYDDASL,,[0.58490566]
A3CGQOJC28OVGN,,[0.56329114]
A3CWEN6Y21V7TL,,[0.66455696]
A3FH7YRKBEQ2LU,,[0.69375]
A3FJ3XMXO8UAJ0,,[0.5408805]
A3G5IPGLH1IIZN,,[0.575]
A3GHYD28ZZ3IEN,,[0.53125]
A3GMRPF5MCQVGV,,[0.675]
A3GP8FXH7J96UK,,[0.53459119]
A3GRGGYSMH5PNI,,[0.51875]
A3GWRDHAURRNK6,,[0.66875]
A3HGCI4HL815H,,[0.65]
A3JAU7FJ0JJ1IU,,[0.66875]
A3JDCVM1OXXOFG,,[0.7278481]
A3JPWEQUCQNQDB,,[0.59493671]
A3KLR6YNRYKYJ3,,[0.625]
A3KWYUV3VSNIZA,,[0.5408805]
A3LI98SL8OEDC0,,[0.43225806]
A3M1FJQLYPR8X8,,[0.5625]
A3MELYYGRJ61SX,,[0.65625]
A3MTNLK7KQ89WE,,[0.525]
A3PFU4042GIQLE,,[0.63225806]
A3PJLANVHZPRVO,,[0.6375]
A3PQVDFT21IISU,,[0.54375]
A3PTOOTI7ESD5W,,[0.45625]
A3QIG18VHBXBSZ,,[0.52201258]
A3R1X7QCXV61JJ,,[0.56129032]
A3R5P4URN7QKU8,,[0.48125]
A3SRVRFTL8413I,,[0.55]
A3SSR32EZYJ8QD,,[0.6625]
A3TD3PWJ8BU2H1,,[0.53472222]
A3UZW1NTOX6I15,,[0.57961783]
A3VO1VCYS30YGW,,[0.52531646]
A3VYUJ2USDULKC,,[0.65584416]
A3W4MAKNDI1SXM,,[0.6]
A5BCSSPC180AG,,[0.575]
A6AU0NC2XUGW,,[0.55974843]
