sid,pre accu,post accu
A104V8NZIQFN2F,,[0.47169811]
A116ZI03NFKZP2,,[0.60897436]
A12YRP4B70IFU3,,[0.50632911]
A132MSWBBVTOES,,[0.46875]
A153HLAVH5FILS,,[0.53125]
A156I0UDVISMNE,,[0.57961783]
A171WYHYRYMYQZ,,[0.50625]
A197LCCJ6SC5RU,,[0.49056604]
A19TD2J8506A4Y,,[0.46153846]
A19WXHQSBB6P6O,,[0.60625]
A19YM9K2W233IM,,[0.5]
A1AZLJ3R5FQ9B7,,[0.41401274]
A1B4PKGXKL7UOH,,[0.41843972]
A1B7GQTH9YG04X,,[0.53125]
A1BG47GSHQ9WSU,,[0.53125]
A1BS578UP5XCAR,,[0.5408805]
A1C2T79XTDHE39,,[0.48125]
A1CIEZNXXDSO6V,,[0.48125]
A1CR7O77ZW0QQU,,[0.54375]
A1GNV8C2792XF,,[0.5875]
A1GSEK9J872N9R,,[0.55696203]
A1HA5WALONI2FD,,[0.5125]
A1HFPDHBLO6KZW,,[0.5]
A1HP506HGINWSV,,[0.5625]
A1I8VAUT4V90YR,,[0.48427673]
A1J7N95EW8EGCX,,[0.525]
A1J9OZZ1LDG8VN,,[0.5875]
A1KFV732TWXROL,,[0.64375]
A1KIL2V6SMJBGX,,[0.43670886]
A1L7B0F8PVW1D0,,[0.43125]
A1LKKR0ZJ9L1IP,,[0.475]
A1LSFPPDGORPB0,,[0.475]
A1M1E62KXCDNL0,,[0.5]
A1MJVTR0PCKBWW,,[0.57232704]
A1MT52IO9GBZ1M,,[0.4125]
A1P3HHEXWNLJMP,,[0.39375]
A1QAWECOJYKVO4,,[0.43037975]
A1QX1RYLCFXZJ9,,[0.44025157]
A1T429RLLFTG35,,[0.4625]
A1T4HSFG9NPJ23,,[0.44375]
A1UKZRDH1T231M,,[0.55625]
A1V339VY5CNWLS,,[0.50632911]
A1VRBTDT3VJSIA,,[0.64779874]
A1W4IS5NDEFNFL,,[0.46875]
A1WSCND5HZZV5N,,[0.58125]
A1XE5G7H6AO5HH,,[0.45]
A1XU9GFZAGFJ5B,,[0.525]
A1XUZFDVKP95VC,,[0.4625]
A1YCGICA8XCNBH,,[0.4591195]
A1YXTSIV0YB8RW,,[0.44654088]
A1Z2QEEPKEK1X1,,[0.55]
A1ZNMX8WJCDKQQ,,[0.55]
A20KWU6IJJX5AT,,[0.4625]
A20VAAO3DYW5GL,,[0.3836478]
A2179410P3XBIQ,,[0.55625]
A21HUPW67XA7UJ,,[0.48125]
A21WXJDPT7I70M,,[0.5125]
A21ZK49H9LSSRY,,[0.5]
A21ZNPDJNBKCWG,,[0.49375]
A22CPS48MSR1OQ,,[0.51875]
A22DDO8NILSX6O,,[0.4875]
A22DVMN2Y3XHWA,,[0.4875]
A22WWSTT8TU7G1,,[0.5875]
A22ZB2132UJB6Y,,[0.5125]
A22ZZCICZDCSTY,,[0.54140127]
A235ULDV4XUVDM,,[0.55625]
A24CG5BTB8KQ39,,[0.52201258]
A24FB6EEAEZKA4,,[0.50625]
A2531UD0IGT731,,[0.49375]
A25LHXY3SAOVBV,,[0.54375]
A26YJJHOW9HXUY,,[0.48125]
A26Z8M2VSEWUU4,,[0.49375]
A27ZW1CY6TMKT8,,[0.525]
A288RSAGJBLY9,,[0.55]
A2AWSN5CWONM8,,[0.50318471]
A2BLQ1GVEHJR8T,,[0.48125]
A2CJNNTLFULCTH,,[0.51282051]
A2CWA5VQZ6IWMQ,,[0.5]
A2DOMBSKO75VV7,,[0.5]
A2DU0TGJDZWUCV,,[0.51875]
A2E72ZI1VESTMR,,[0.55974843]
A2E7S35ZI3WBET,,[0.52229299]
A2FN0MPGK61HW,,[0.54487179]
A2FUQER3KRIXYJ,,[0.5]
A2G53Y36QD1ZGV,,[0.49375]
A2GL2Y13IGLHLK,,[0.47798742]
A2GVON0W6E874S,,[0.4875]
A2H0A9JR2ZDR24,,[0.49367089]
A2H6Q22X1V1FTX,,[0.4875]
A2HJDLSU95MH8Q,,[0.53125]
A2I14UHUQIH4L0,,[0.54716981]
A2I43BDUPAM00C,,[0.4875]
A2INUUEUK5K065,,[0.575]
A2J43FWL1Z0FV1,,[0.49375]
A2JD1QZEPKPD6L,,[0.56410256]
A2JJ46H36C4R9,,[0.475]
A2JJAEQ8LHRWNV,,[0.44375]
A2JMIAOV67CPHI,,[0.4875]
A2K6QV9HRJ4V7B,,[0.3875]
A2KW17G25L25R8,,[0.50943396]
A2LJTCHPRZLGS7,,[0.4375]
A2M9JNCHRKMCC4,,[0.48125]
A2MF0OZ7Q0J4UP,,[0.51875]
A2NMLTECRDWFN2,,[0.47133758]
A2OLQUU01EOJLH,,[0.4556962]
A2P22X4GQWQ8Z1,,[0.47169811]
A2P5UFOTXOR08T,,[0.59748428]
A2P8V5SKYLL5I4,,[0.52201258]
A2QIX7DNN0DZY6,,[0.56875]
A2R1011DR8EXHQ,,[0.53289474]
A2S6QOCFC3EAYH,,[0.56329114]
A2SLEMDA17XTZ1,,[0.54140127]
A2TV18A7NQF6I5,,[0.44375]
A2V3P1XE33NYC3,,[0.45]
A2VGFS03KCCR1Q,,[0.5125]
A2VO8C41JJIQY9,,[0.54375]
A2VPCWI6X1QCDF,,[0.4875]
A2WSSRWT4ZBHK3,,[0.51898734]
A2WTNZHRALOHX8,,[0.53125]
A2YCDNVHMPVFG6,,[0.4875]
A2YZVS6MBFQQPQ,,[0.51875]
A2Z75NJBZ46RE9,,[0.46202532]
A2ZDJLY20J6678,,[0.5]
A2ZIO0ZTIXOE9J,,[0.49367089]
A2ZZ7GUR0MNWDC,,[0.55]
A302KOFOYLD89A,,[0.5125]
A30GCTXJ17JC3I,,[0.49056604]
A30H28F41UBJGK,,[0.375]
A30VLIFQPJZ17P,,[0.51572327]
A30Z3CWKO1B6R7,,[0.5375]
A318574M8Q965P,,[0.3566879]
A327V746DXH6ID,,[0.6]
A32LHQYJY0ELFS,,[0.64150943]
A32W24TWSWXW,,[0.59375]
A34051YREUMGHU,,[0.54716981]
A342YLIMT6THWO,,[0.55]
A348UZASXTNGWR,,[0.5375]
A34DYM8J0X5VK,,[0.44375]
A34VID9K8BKKSH,,[0.55345912]
A362RXUHDXF7EA,,[0.52830189]
A363NKR14886XG,,[0.49375]
A36EDYMS6VYHW1,,[0.45625]
A36PRTZFECB76C,,[0.47169811]
A371H3PQPR2Z8J,,[0.56962025]
A377LTGWJKY2IW,,[0.425]
A37DKV7XQI7N5J,,[0.5]
