,0,1,id,block
0,0.49853253,0.50146747,A104V8NZIQFN2F,0
1,0.508,0.49200004,A104V8NZIQFN2F,0
2,0.51136315,0.48863682,A104V8NZIQFN2F,0
3,0.59310764,0.40689233,A104V8NZIQFN2F,0
4,0.6435232,0.35647675,A104V8NZIQFN2F,0
5,0.56411123,0.43588874,A104V8NZIQFN2F,0
6,0.4861432,0.5138568,A104V8NZIQFN2F,0
7,0.48703995,0.51296014,A104V8NZIQFN2F,0
8,0.5627219,0.43727806,A104V8NZIQFN2F,0
9,0.6044702,0.39552984,A104V8NZIQFN2F,0
10,0.5434234,0.45657656,A104V8NZIQFN2F,0
11,0.50592816,0.49407178,A104V8NZIQFN2F,0
12,0.53616726,0.46383277,A104V8NZIQFN2F,0
13,0.47210762,0.5278924,A104V8NZIQFN2F,0
14,0.5666482,0.43335184,A104V8NZIQFN2F,0
15,0.415218,0.584782,A104V8NZIQFN2F,0
16,0.47217402,0.52782595,A104V8NZIQFN2F,0
17,0.48276964,0.5172304,A104V8NZIQFN2F,0
18,0.5210281,0.4789719,A104V8NZIQFN2F,0
19,0.5943861,0.4056139,A104V8NZIQFN2F,0
20,0.4743725,0.5256275,A104V8NZIQFN2F,0
21,0.5191542,0.48084578,A104V8NZIQFN2F,0
22,0.594121,0.40587902,A104V8NZIQFN2F,0
23,0.42798153,0.57201844,A104V8NZIQFN2F,0
24,0.60080343,0.39919657,A104V8NZIQFN2F,0
25,0.5916946,0.4083054,A104V8NZIQFN2F,0
26,0.56225485,0.43774512,A104V8NZIQFN2F,0
27,0.40864098,0.5913591,A104V8NZIQFN2F,0
28,0.53728175,0.46271825,A104V8NZIQFN2F,0
29,0.4832607,0.51673925,A104V8NZIQFN2F,0
30,0.5184485,0.4815516,A104V8NZIQFN2F,0
31,0.5174735,0.48252648,A104V8NZIQFN2F,0
32,0.51643133,0.48356864,A104V8NZIQFN2F,0
33,0.5203157,0.47968426,A104V8NZIQFN2F,0
34,0.5130973,0.48690274,A104V8NZIQFN2F,0
35,0.51236814,0.4876318,A104V8NZIQFN2F,0
36,0.5166232,0.48337683,A104V8NZIQFN2F,0
37,0.51283103,0.48716894,A104V8NZIQFN2F,0
38,0.5149957,0.48500437,A104V8NZIQFN2F,0
39,0.5991834,0.40081665,A104V8NZIQFN2F,0
40,0.3610193,0.6389807,A104V8NZIQFN2F,0
41,0.6592382,0.34076178,A104V8NZIQFN2F,0
42,0.5039036,0.4960963,A104V8NZIQFN2F,0
43,0.3706853,0.6293147,A104V8NZIQFN2F,0
44,0.37417462,0.6258254,A104V8NZIQFN2F,0
45,0.31047556,0.6895244,A104V8NZIQFN2F,0
46,0.3863269,0.6136731,A104V8NZIQFN2F,0
47,0.7788421,0.22115792,A104V8NZIQFN2F,0
48,0.37663293,0.6233671,A104V8NZIQFN2F,0
49,0.4995526,0.5004474,A104V8NZIQFN2F,0
50,0.5142999,0.48570004,A104V8NZIQFN2F,0
51,0.61836195,0.38163808,A104V8NZIQFN2F,0
52,0.43832126,0.56167877,A104V8NZIQFN2F,0
53,0.33186978,0.6681303,A104V8NZIQFN2F,0
54,0.74929684,0.25070322,A104V8NZIQFN2F,0
55,0.35490426,0.6450957,A104V8NZIQFN2F,0
56,0.57921225,0.4207877,A104V8NZIQFN2F,0
57,0.43605095,0.56394905,A104V8NZIQFN2F,0
58,0.37238467,0.62761533,A104V8NZIQFN2F,0
59,0.22608887,0.7739112,A104V8NZIQFN2F,0
60,0.17691451,0.82308555,A104V8NZIQFN2F,0
61,0.82975835,0.17024164,A104V8NZIQFN2F,0
62,0.121281765,0.87871826,A104V8NZIQFN2F,0
63,0.9254463,0.074553736,A104V8NZIQFN2F,0
64,0.8552639,0.1447361,A104V8NZIQFN2F,0
65,0.1737372,0.8262628,A104V8NZIQFN2F,0
66,0.5066705,0.49332952,A104V8NZIQFN2F,0
67,0.42053658,0.5794634,A104V8NZIQFN2F,0
68,0.46668652,0.53331345,A104V8NZIQFN2F,0
69,0.58807594,0.41192406,A104V8NZIQFN2F,0
70,0.52144533,0.47855464,A104V8NZIQFN2F,0
71,0.7281373,0.27186266,A104V8NZIQFN2F,0
72,0.19886032,0.8011396,A104V8NZIQFN2F,0
73,0.8599551,0.14004493,A104V8NZIQFN2F,0
74,0.83435,0.16565005,A104V8NZIQFN2F,0
75,0.26293957,0.73706037,A104V8NZIQFN2F,0
76,0.8614294,0.13857065,A104V8NZIQFN2F,0
77,0.22078508,0.7792149,A104V8NZIQFN2F,0
78,0.774148,0.22585201,A104V8NZIQFN2F,0
79,0.69185793,0.30814204,A104V8NZIQFN2F,0
80,0.63314897,0.366851,A104V8NZIQFN2F,0
81,0.4790143,0.5209857,A104V8NZIQFN2F,0
82,0.48032722,0.5196728,A104V8NZIQFN2F,0
83,0.47014502,0.5298549,A104V8NZIQFN2F,0
84,0.46121767,0.5387823,A104V8NZIQFN2F,0
85,0.31887344,0.6811266,A104V8NZIQFN2F,0
86,0.38938233,0.61061764,A104V8NZIQFN2F,0
87,0.5605631,0.4394369,A104V8NZIQFN2F,0
88,0.54970926,0.4502907,A104V8NZIQFN2F,0
89,0.41433677,0.58566326,A104V8NZIQFN2F,0
90,0.6329353,0.36706468,A104V8NZIQFN2F,0
91,0.4146366,0.58536345,A104V8NZIQFN2F,0
92,0.41744205,0.582558,A104V8NZIQFN2F,0
93,0.8221983,0.1778017,A104V8NZIQFN2F,0
94,0.6282653,0.37173468,A104V8NZIQFN2F,0
95,0.64128864,0.3587114,A104V8NZIQFN2F,0
96,0.3932583,0.60674167,A104V8NZIQFN2F,0
97,0.3793167,0.6206833,A104V8NZIQFN2F,0
98,0.4222853,0.5777147,A104V8NZIQFN2F,0
99,0.55800295,0.44199702,A104V8NZIQFN2F,0
100,0.5112435,0.48875657,A104V8NZIQFN2F,0
101,0.53681284,0.4631872,A104V8NZIQFN2F,0
102,0.55428207,0.44571793,A104V8NZIQFN2F,0
103,0.6285305,0.37146956,A104V8NZIQFN2F,0
104,0.4548768,0.54512316,A104V8NZIQFN2F,0
105,0.52792746,0.47207254,A104V8NZIQFN2F,0
106,0.63400066,0.36599934,A104V8NZIQFN2F,0
107,0.5411701,0.45882985,A104V8NZIQFN2F,0
108,0.62723315,0.37276685,A104V8NZIQFN2F,0
109,0.48079556,0.5192044,A104V8NZIQFN2F,0
110,0.5858711,0.41412893,A104V8NZIQFN2F,0
111,0.5223818,0.47761825,A104V8NZIQFN2F,0
112,0.59796256,0.40203744,A104V8NZIQFN2F,0
113,0.5904216,0.40957838,A104V8NZIQFN2F,0
114,0.5296602,0.47033978,A104V8NZIQFN2F,0
115,0.53249645,0.46750355,A104V8NZIQFN2F,0
116,0.52155286,0.4784472,A104V8NZIQFN2F,0
117,0.52190876,0.47809124,A104V8NZIQFN2F,0
118,0.5120661,0.4879339,A104V8NZIQFN2F,0
119,0.5176375,0.4823625,A104V8NZIQFN2F,0
120,0.5199134,0.48008668,A104V8NZIQFN2F,0
121,0.5150725,0.48492754,A104V8NZIQFN2F,0
122,0.51954275,0.4804573,A104V8NZIQFN2F,0
123,0.524536,0.47546393,A104V8NZIQFN2F,0
124,0.5097918,0.49020815,A104V8NZIQFN2F,0
125,0.5246643,0.47533572,A104V8NZIQFN2F,0
126,0.51792806,0.482072,A104V8NZIQFN2F,0
127,0.5147563,0.48524365,A104V8NZIQFN2F,0
128,0.52369016,0.47630987,A104V8NZIQFN2F,0
129,0.5808751,0.41912487,A104V8NZIQFN2F,0
130,0.57972497,0.42027503,A104V8NZIQFN2F,0
131,0.6352246,0.36477542,A104V8NZIQFN2F,0
132,0.49208564,0.50791436,A104V8NZIQFN2F,0
133,0.5355245,0.46447554,A104V8NZIQFN2F,0
134,0.57665044,0.42334953,A104V8NZIQFN2F,0
