sid,pre accu,post accu
A1171IQSWQS0K8,,[0.73584906]
A13324WUZPFTSU,,[0.59748428]
A14S8YR2HRXVNX,,[0.77358491]
A153HLAVH5FILS,,[0.7375]
A156I0UDVISMNE,,[0.65605096]
A157EF77UKOOXO,,[0.65]
A159IA6F6H52HQ,,[0.54193548]
A15NB4T70DJF4A,,[0.49056604]
A15YUDP435G6GR,,[0.64968153]
A171WYHYRYMYQZ,,[0.74375]
A177426A2F8DUY,,[0.7133758]
A17FGZ1I5P9RZA,,[0.71698113]
A18S266M02RWZU,,[0.55]
A1983JLO9O8O3C,,[0.52531646]
A19JWJ0ACBROIQ,,[0.56875]
A19TD2J8506A4Y,,[0.56153846]
A19YM9K2W233IM,,[0.69375]
A1B14CS9DW7008,,[0.74050633]
A1B3GZ82DXB3FC,,[0.70700637]
A1B7GQTH9YG04X,,[0.71875]
A1BHS3P43IEM0C,,[0.46202532]
A1C6FKYJT2GANX,,[0.6125]
A1CQ0A0GDCNWQM,,[0.6625]
A1D81EKB5SHTMR,,[0.64556962]
A1D9UUBPZPYKZS,,[0.65]
A1DHGKBQOKC8CC,,[0.67924528]
A1DP4BJKMEF6LS,,[0.76100629]
A1E6CS5JV5MNGI,,[0.58125]
A1G331HUXOSJAM,,[0.57861635]
A1HA5WALONI2FD,,[0.7625]
A1HFPDHBLO6KZW,,[0.6]
A1HJV1Z4FCM0N6,,[0.54375]
A1HMUS6WQOT9MN,,[0.6125]
A1IFIK8J49WBER,,[0.76875]
A1J7N95EW8EGCX,,[0.73125]
A1JX9ROLDPIVTX,,[0.76875]
A1K21SF4UU9I89,,[0.5974026]
A1KIL2V6SMJBGX,,[0.65189873]
A1KWZQMPW91O8D,,[0.61006289]
A1LF01EM2Q2GHY,,[0.72903226]
A1LSFPPDGORPB0,,[0.66875]
A1MH9ISP7UBIUO,,[0.66875]
A1MJ82C7YG7W89,,[0.67295597]
A1MLWVH0IE3HJ1,,[0.50318471]
A1MZ1EU82NE0PQ,,[0.59375]
A1O57XVTTB1PNZ,,[0.69375]
A1PLQHFKRPQ188,,[0.62893082]
A1QECZB49T1H3K,,[0.57594937]
A1QONOC90I9YMI,,[0.675]
A1QX6HVNTMQA2U,,[0.56875]
A1U3OIZTWRI8JD,,[0.69811321]
A1U69QDM8UIXZ5,,[0.7625]
A1UGB52LY7DEGO,,[0.79874214]
A1UY31PXAQRQ5G,,[0.55625]
A1V2TADVHGDHYM,,[0.75]
A1W1QA5KGVZBLC,,[0.675]
A1XBWSV6TWJUU8,,[0.65806452]
