sid,pre accu,post accu
A1171IQSWQS0K8,,[0.68553459]
A13324WUZPFTSU,,[0.59748428]
A14S8YR2HRXVNX,,[0.58490566]
A153HLAVH5FILS,,[0.66875]
A156I0UDVISMNE,,[0.64968153]
A157EF77UKOOXO,,[0.60625]
A159IA6F6H52HQ,,[0.50322581]
A15NB4T70DJF4A,,[0.47798742]
A15YUDP435G6GR,,[0.62420382]
A171WYHYRYMYQZ,,[0.63125]
A177426A2F8DUY,,[0.66242038]
A17FGZ1I5P9RZA,,[0.6918239]
A18S266M02RWZU,,[0.55]
A1983JLO9O8O3C,,[0.53797468]
A19JWJ0ACBROIQ,,[0.5875]
A19TD2J8506A4Y,,[0.45384615]
A19YM9K2W233IM,,[0.65625]
A1B14CS9DW7008,,[0.74050633]
A1B3GZ82DXB3FC,,[0.70700637]
A1B7GQTH9YG04X,,[0.69375]
A1BHS3P43IEM0C,,[0.47468354]
A1C6FKYJT2GANX,,[0.6]
A1CQ0A0GDCNWQM,,[0.60625]
A1D81EKB5SHTMR,,[0.67088608]
A1D9UUBPZPYKZS,,[0.66875]
A1DHGKBQOKC8CC,,[0.66666667]
A1DP4BJKMEF6LS,,[0.74213836]
A1E6CS5JV5MNGI,,[0.49375]
A1G331HUXOSJAM,,[0.62893082]
A1HA5WALONI2FD,,[0.775]
A1HFPDHBLO6KZW,,[0.5625]
A1HJV1Z4FCM0N6,,[0.44375]
A1HMUS6WQOT9MN,,[0.6375]
A1IFIK8J49WBER,,[0.775]
A1J7N95EW8EGCX,,[0.7125]
A1JX9ROLDPIVTX,,[0.71875]
A1K21SF4UU9I89,,[0.56493506]
A1KIL2V6SMJBGX,,[0.61392405]
A1KWZQMPW91O8D,,[0.59119497]
A1LF01EM2Q2GHY,,[0.72258065]
A1LSFPPDGORPB0,,[0.625]
A1MH9ISP7UBIUO,,[0.64375]
A1MJ82C7YG7W89,,[0.62264151]
A1MLWVH0IE3HJ1,,[0.5477707]
A1MZ1EU82NE0PQ,,[0.61875]
A1O57XVTTB1PNZ,,[0.64375]
A1PLQHFKRPQ188,,[0.62893082]
A1QECZB49T1H3K,,[0.53797468]
A1QONOC90I9YMI,,[0.64375]
A1QX6HVNTMQA2U,,[0.50625]
A1U3OIZTWRI8JD,,[0.68553459]
A1U69QDM8UIXZ5,,[0.75625]
A1UGB52LY7DEGO,,[0.67924528]
A1UY31PXAQRQ5G,,[0.50625]
A1V2TADVHGDHYM,,[0.70625]
A1W1QA5KGVZBLC,,[0.6625]
A1XBWSV6TWJUU8,,[0.61935484]
A1YGJPSS0T3O6J,,[0.5125]
A1YQ54ZCCS1G1C,,[0.61875]
A1ZTWWYWQWT7NJ,,[0.4625]
A203M04929HFP4,,[0.79746835]
A208A2GT4OHJOG,,[0.6625]
A20VAAO3DYW5GL,,[0.49685535]
A20VSS4MA17WZ6,,[0.68125]
A2196WCNDZULFS,,[0.69375]
A21WXJDPT7I70M,,[0.7]
A222R4PNCF08OF,,[0.625]
A22WWSTT8TU7G1,,[0.625]
A22ZZCICZDCSTY,,[0.64968153]
A237TMG0AIG9PX,,[0.57232704]
A24KZEEOBETVFU,,[0.54375]
A2531UD0IGT731,,[0.65625]
A26Z8M2VSEWUU4,,[0.75]
A27KDTUI0H1KJV,,[0.725]
A27NU7HHB8ONQN,,[0.44303797]
A28JBDTFGFJ5NR,,[0.65625]
A28UKEK37QVJCG,,[0.74375]
A29UAE19L171DV,,[0.7125]
A2AJA3UXBCKD9X,,[0.56329114]
A2AWSN5CWONM8,,[0.6433121]
A2BLQ1GVEHJR8T,,[0.63125]
A2BWFW7YIT6SXA,,[0.65408805]
A2C3NX6FY216V5,,[0.56375839]
A2CAMPAA7650H2,,[0.76100629]
A2CFWSOCEXD81T,,[0.53797468]
A2CVQU44JRXCKU,,[0.67924528]
A2D3UKFHTXOX68,,[0.68125]
A2DC6TG86OSCRK,,[0.70440252]
A2DZV5E6PH5NC4,,[0.7375]
A2E7S35ZI3WBET,,[0.55414013]
A2EGX50U9PI5JM,,[0.67948718]
A2EN2JB0M007A6,,[0.56329114]
A2GXLM74C7BDI8,,[0.61538462]
A2I14UHUQIH4L0,,[0.75471698]
A2IUAIVTQ1DSCR,,[0.59375]
A2J43FWL1Z0FV1,,[0.7375]
A2J66CSF8URI7W,,[0.68125]
A2JJ46H36C4R9,,[0.66875]
A2JMIAOV67CPHI,,[0.69375]
A2JOUZDN5UTBNK,,[0.42767296]
A2K6Z7C7Z6VTBF,,[0.5511811]
A2LOLCBOJZ80DD,,[0.58552632]
A2MYP4G1RB2X2P,,[0.58709677]
A2N1SLTD9SIVLR,,[0.45751634]
A2O4TQTT57L48Q,,[0.6]
A2P5UFOTXOR08T,,[0.58490566]
A2QAJ9ZTN8YY89,,[0.7375]
A2QIX7DNN0DZY6,,[0.64375]
A2R1LWOGQJTGRL,,[0.63924051]
A2SAIKFIAV81P5,,[0.51898734]
A2SIHWBR1S6TGF,,[0.53164557]
A2SLEMDA17XTZ1,,[0.57324841]
A2TV18A7NQF6I5,,[0.63125]
A2TZT2OMDQFLAE,,[0.6918239]
A2UKP9VV7OULRX,,[0.61875]
A2V2DBS6NCSIQP,,[0.68125]
A2VF6506WDNXKS,,[0.65625]
A2VN59CZEQ7P0R,,[0.7672956]
