sid,pre accu,post accu
A1171IQSWQS0K8,,[0.69811321]
A13324WUZPFTSU,,[0.59748428]
A14S8YR2HRXVNX,,[0.70440252]
A153HLAVH5FILS,,[0.75625]
A156I0UDVISMNE,,[0.66878981]
A157EF77UKOOXO,,[0.6625]
A159IA6F6H52HQ,,[0.55483871]
A15NB4T70DJF4A,,[0.52830189]
A15YUDP435G6GR,,[0.63694268]
A171WYHYRYMYQZ,,[0.69375]
A177426A2F8DUY,,[0.68789809]
A17FGZ1I5P9RZA,,[0.71698113]
A18S266M02RWZU,,[0.525]
A1983JLO9O8O3C,,[0.53797468]
A19JWJ0ACBROIQ,,[0.55625]
A19TD2J8506A4Y,,[0.50769231]
A19YM9K2W233IM,,[0.68125]
A1B14CS9DW7008,,[0.74683544]
A1B3GZ82DXB3FC,,[0.7133758]
A1B7GQTH9YG04X,,[0.70625]
A1BHS3P43IEM0C,,[0.48734177]
A1C6FKYJT2GANX,,[0.5875]
A1CQ0A0GDCNWQM,,[0.66875]
A1D81EKB5SHTMR,,[0.63924051]
A1D9UUBPZPYKZS,,[0.6625]
A1DHGKBQOKC8CC,,[0.64150943]
A1DP4BJKMEF6LS,,[0.74842767]
A1E6CS5JV5MNGI,,[0.5875]
A1G331HUXOSJAM,,[0.61006289]
A1HA5WALONI2FD,,[0.775]
A1HFPDHBLO6KZW,,[0.60625]
A1HJV1Z4FCM0N6,,[0.475]
A1HMUS6WQOT9MN,,[0.6375]
A1IFIK8J49WBER,,[0.725]
A1J7N95EW8EGCX,,[0.70625]
A1JX9ROLDPIVTX,,[0.78125]
A1K21SF4UU9I89,,[0.61688312]
A1KIL2V6SMJBGX,,[0.67088608]
A1KWZQMPW91O8D,,[0.62264151]
A1LF01EM2Q2GHY,,[0.70967742]
A1LSFPPDGORPB0,,[0.6875]
A1MH9ISP7UBIUO,,[0.65625]
A1MJ82C7YG7W89,,[0.65408805]
A1MLWVH0IE3HJ1,,[0.50955414]
A1MZ1EU82NE0PQ,,[0.58125]
A1O57XVTTB1PNZ,,[0.675]
A1PLQHFKRPQ188,,[0.63522013]
A1QECZB49T1H3K,,[0.51898734]
A1QONOC90I9YMI,,[0.64375]
A1QX6HVNTMQA2U,,[0.54375]
A1U3OIZTWRI8JD,,[0.69811321]
A1U69QDM8UIXZ5,,[0.7375]
A1UGB52LY7DEGO,,[0.78616352]
A1UY31PXAQRQ5G,,[0.55625]
A1V2TADVHGDHYM,,[0.725]
A1W1QA5KGVZBLC,,[0.65625]
A1XBWSV6TWJUU8,,[0.6516129]
A1YGJPSS0T3O6J,,[0.55625]
A1YQ54ZCCS1G1C,,[0.725]
A1ZTWWYWQWT7NJ,,[0.425]
A203M04929HFP4,,[0.80379747]
A208A2GT4OHJOG,,[0.6625]
A20VAAO3DYW5GL,,[0.45283019]
A20VSS4MA17WZ6,,[0.7375]
A2196WCNDZULFS,,[0.75]
A21WXJDPT7I70M,,[0.70625]
A222R4PNCF08OF,,[0.63125]
A22WWSTT8TU7G1,,[0.7]
A22ZZCICZDCSTY,,[0.68152866]
A237TMG0AIG9PX,,[0.59748428]
A24KZEEOBETVFU,,[0.56875]
A2531UD0IGT731,,[0.69375]
A26Z8M2VSEWUU4,,[0.75625]
A27KDTUI0H1KJV,,[0.73125]
A27NU7HHB8ONQN,,[0.5]
A28JBDTFGFJ5NR,,[0.6625]
A28UKEK37QVJCG,,[0.7375]
A29UAE19L171DV,,[0.75]
A2AJA3UXBCKD9X,,[0.56962025]
A2AWSN5CWONM8,,[0.67515924]
A2BLQ1GVEHJR8T,,[0.65625]
A2BWFW7YIT6SXA,,[0.69811321]
A2C3NX6FY216V5,,[0.51677852]
A2CAMPAA7650H2,,[0.78616352]
A2CFWSOCEXD81T,,[0.62025316]
A2CVQU44JRXCKU,,[0.61006289]
A2D3UKFHTXOX68,,[0.7]
A2DC6TG86OSCRK,,[0.67295597]
A2DZV5E6PH5NC4,,[0.76875]
A2E7S35ZI3WBET,,[0.58598726]
A2EGX50U9PI5JM,,[0.67948718]
A2EN2JB0M007A6,,[0.58860759]
A2GXLM74C7BDI8,,[0.62179487]
A2I14UHUQIH4L0,,[0.71698113]
A2IUAIVTQ1DSCR,,[0.61875]
A2J43FWL1Z0FV1,,[0.6875]
A2J66CSF8URI7W,,[0.65]
A2JJ46H36C4R9,,[0.69375]
A2JMIAOV67CPHI,,[0.73125]
A2JOUZDN5UTBNK,,[0.44654088]
A2K6Z7C7Z6VTBF,,[0.66929134]
A2LOLCBOJZ80DD,,[0.625]
A2MYP4G1RB2X2P,,[0.61935484]
A2N1SLTD9SIVLR,,[0.49673203]
A2O4TQTT57L48Q,,[0.6625]
A2P5UFOTXOR08T,,[0.64779874]
A2QAJ9ZTN8YY89,,[0.775]
A2QIX7DNN0DZY6,,[0.7125]
A2R1LWOGQJTGRL,,[0.62658228]
A2SAIKFIAV81P5,,[0.53164557]
A2SIHWBR1S6TGF,,[0.5443038]
A2SLEMDA17XTZ1,,[0.63694268]
A2TV18A7NQF6I5,,[0.64375]
A2TZT2OMDQFLAE,,[0.69811321]
A2UKP9VV7OULRX,,[0.6625]
A2V2DBS6NCSIQP,,[0.73125]
A2VF6506WDNXKS,,[0.6875]
A2VN59CZEQ7P0R,,[0.77987421]
A2VSUCEXMNSUF5,,[0.65605096]
A2W02ACKYETLOA,,[0.5625]
A2WNCSL3W1GK4M,,[0.58860759]
A2WQPFE3ZGE5N8,,[0.71875]
A2WSSRWT4ZBHK3,,[0.73417722]
A2WSVHUR3V9TTJ,,[0.65625]
A2WZ71TT9AJPV,,[0.57961783]
A2XWXL9TSRRALZ,,[0.4875]
A2YO1U4FV1N5MN,,[0.70625]
A2YUEEOJT5NQXV,,[0.75625]
A2YZVS6MBFQQPQ,,[0.7125]
A2ZIO0ZTIXOE9J,,[0.73417722]
A30GMGC1ADGYWB,,[0.7]
A30J4IZCMCR31F,,[0.70700637]
A30S3NM2G8YALB,,[0.5408805]
A30SW74YXUN4UK,,[0.5]
A30Z3CWKO1B6R7,,[0.70625]
A30ZF45ASY02Z6,,[0.59119497]
A31U7VGTEOY2RG,,[0.625]
A321WQIFK10UV3,,[0.62264151]
A32EDXXUOTLBPP,,[0.6125]
A32YT7XWI6B81S,,[0.625]
A342YLIMT6THWO,,[0.625]
A345TDMHP3DQ3G,,[0.6375]
A348UZASXTNGWR,,[0.7375]
A34CPKFZXBX1PO,,[0.725]
A34VID9K8BKKSH,,[0.67295597]
