sid,post accu,
A1171IQSWQS0K8,[0.6918239],0.6918239
A13324WUZPFTSU,[0.59119497],0.59119497
A14S8YR2HRXVNX,[0.77987421],0.77987421
A153HLAVH5FILS,[0.75625],0.75625
A156I0UDVISMNE,[0.6433121],0.6433121
A157EF77UKOOXO,[0.65],0.65
A159IA6F6H52HQ,[0.58064516],0.58064516
A15NB4T70DJF4A,[0.55345912],0.55345912
A15YUDP435G6GR,[0.62420382],0.62420382
A171WYHYRYMYQZ,[0.725],0.725
A177426A2F8DUY,[0.68789809],0.68789809
A17FGZ1I5P9RZA,[0.74213836],0.74213836
A18S266M02RWZU,[0.53125],0.53125
A1983JLO9O8O3C,[0.51265823],0.51265823
A19JWJ0ACBROIQ,[0.51875],0.51875
A19TD2J8506A4Y,[0.59230769],0.59230769
A19YM9K2W233IM,[0.6875],0.6875
A1B14CS9DW7008,[0.74683544],0.74683544
A1B3GZ82DXB3FC,[0.74522293],0.74522293
A1B7GQTH9YG04X,[0.7125],0.7125
A1BHS3P43IEM0C,[0.46202532],0.46202532
A1C6FKYJT2GANX,[0.61875],0.61875
A1CQ0A0GDCNWQM,[0.63125],0.63125
A1D81EKB5SHTMR,[0.64556962],0.64556962
A1D9UUBPZPYKZS,[0.7125],0.7125
A1DHGKBQOKC8CC,[0.71069182],0.71069182
A1DP4BJKMEF6LS,[0.72955975],0.72955975
A1E6CS5JV5MNGI,[0.5625],0.5625
A1G331HUXOSJAM,[0.57861635],0.57861635
A1HA5WALONI2FD,[0.8125],0.8125
A1HFPDHBLO6KZW,[0.60625],0.60625
A1HJV1Z4FCM0N6,[0.54375],0.54375
A1HMUS6WQOT9MN,[0.64375],0.64375
A1IFIK8J49WBER,[0.7875],0.7875
A1J7N95EW8EGCX,[0.6875],0.6875
A1JX9ROLDPIVTX,[0.76875],0.76875
A1K21SF4UU9I89,[0.62337662],0.62337662
A1KIL2V6SMJBGX,[0.69620253],0.69620253
A1KWZQMPW91O8D,[0.6163522],0.6163522
A1LF01EM2Q2GHY,[0.7483871],0.7483871
A1LSFPPDGORPB0,[0.7125],0.7125
A1MH9ISP7UBIUO,[0.65],0.65
A1MJ82C7YG7W89,[0.66037736],0.66037736
A1MLWVH0IE3HJ1,[0.48407643],0.48407643
A1MZ1EU82NE0PQ,[0.5875],0.5875
A1O57XVTTB1PNZ,[0.70625],0.70625
A1PLQHFKRPQ188,[0.62264151],0.62264151
A1QECZB49T1H3K,[0.52531646],0.52531646
A1QONOC90I9YMI,[0.66875],0.66875
A1QX6HVNTMQA2U,[0.55625],0.55625
