sid,pre accu,post accu
S100,,[0.4375     0.625      0.47916667 0.5625    ]
S91,,[0.5        0.47916667 0.375      0.5       ]
S92,,[0.52083333 0.66666667 0.54166667 0.47916667]
S93,,[0.4375     0.5625     0.47916667 0.39583333]
S94,,[0.4375     0.47916667 0.54166667 0.4375    ]
S95,,[0.5        0.64583333 0.4375     0.58333333]
S96,,[0.52083333 0.52083333 0.66666667 0.54166667]
S97,,[0.52083333 0.47916667 0.5        0.45833333]
S98,,[0.52083333 0.47916667 0.58333333 0.41666667]
S99,,[0.47916667 0.35416667 0.5625     0.41666667]
