,0,1,2,id,block
0,0.023221752,0.5897406,0.38703766,S100,1
1,0.4537563,1.330082e-05,0.54623044,S100,1
2,0.74819064,8.097853e-06,0.25180122,S100,1
3,0.32450452,0.6753002,0.00019526652,S100,1
4,0.012492283,0.5605913,0.4269164,S100,1
5,0.60724336,3.2679123e-05,0.392724,S100,1
6,0.5904395,0.40913245,0.0004280736,S100,1
7,0.014308406,0.4499466,0.535745,S100,1
8,0.48180047,0.5163115,0.0018880802,S100,1
9,0.3405453,0.65895385,0.0005009302,S100,1
10,0.003738255,0.45779413,0.53846765,S100,1
11,0.012153702,0.43785548,0.54999083,S100,1
12,0.48084617,0.001950045,0.5172038,S100,1
13,0.014675396,0.4552551,0.53006953,S100,1
14,0.015015722,0.453612,0.53137225,S100,1
15,0.78023475,0.21899039,0.0007748712,S100,1
16,0.4225342,0.5714821,0.0059836116,S100,1
17,0.5438522,3.4184607e-06,0.4561443,S100,1
18,0.54080683,0.45626837,0.0029248022,S100,1
19,0.5350091,0.45751026,0.007480674,S100,1
20,0.36962837,3.6682424e-05,0.63033503,S100,1
21,0.004729528,0.15856208,0.83670837,S100,1
22,0.2014273,0.0017295176,0.7968432,S100,1
23,0.75134134,1.7495408e-05,0.24864122,S100,1
24,0.014155012,0.5320364,0.45380858,S100,1
25,0.6631691,0.33590654,0.0009244076,S100,1
26,0.4331649,1.1167364e-05,0.5668239,S100,1
27,0.5638723,0.43560958,0.0005181046,S100,1
28,0.072055444,9.652055e-06,0.92793494,S100,1
29,0.5261647,0.005778579,0.46805674,S100,1
30,0.25545824,0.7425157,0.0020261088,S100,1
31,0.0033779927,0.46282575,0.5337963,S100,1
32,0.56362635,0.43100578,0.0053678504,S100,1
33,0.5616873,0.0036896893,0.43462297,S100,1
34,0.5169366,0.47973508,0.0033282754,S100,1
35,0.0038691172,0.34736696,0.648764,S100,1
36,0.5606271,0.43855923,0.00081368163,S100,1
37,0.44633305,0.5512114,0.0024554678,S100,1
38,0.004658366,0.41300303,0.5823386,S100,1
39,0.6437744,6.099505e-05,0.35616466,S100,1
40,0.022321941,0.45283896,0.52483916,S100,1
41,0.018260855,0.45828202,0.52345705,S100,1
42,0.5679768,0.0055168914,0.4265063,S100,1
43,0.5725588,0.01784317,0.409598,S100,1
44,0.016422847,0.4524151,0.5311621,S100,1
45,0.022947544,0.5095281,0.4675243,S100,1
46,0.6603186,0.33867753,0.0010038617,S100,1
47,0.46575278,0.002384822,0.53186244,S100,1
0,0.023221752,0.5897406,0.38703766,S100,2
1,0.45396692,3.652683e-05,0.5459966,S100,2
2,0.29531744,8.505662e-06,0.704674,S100,2
3,0.39742792,0.60157806,0.0009939484,S100,2
4,0.010607453,0.56170624,0.42768624,S100,2
5,0.34606394,1.1363884e-05,0.65392464,S100,2
6,0.34626973,0.65326786,0.00046243556,S100,2
7,0.019581994,0.62023336,0.3601847,S100,2
8,0.36328885,0.63434273,0.0023684222,S100,2
9,0.75573754,0.23848744,0.0057750214,S100,2
10,0.015386386,0.60303223,0.38158137,S100,2
11,0.0077755554,0.4550762,0.5371482,S100,2
12,0.42066485,0.0014255431,0.57790965,S100,2
13,0.039403636,0.6098629,0.35073343,S100,2
14,0.008382878,0.45846146,0.5331557,S100,2
15,0.8686468,0.12837413,0.0029790404,S100,2
16,0.588892,0.40319714,0.007910827,S100,2
17,0.61967367,4.376451e-06,0.38032192,S100,2
18,0.74123067,0.2533181,0.0054513277,S100,2
19,0.7508214,0.24564229,0.003536257,S100,2
20,0.31827903,6.116334e-05,0.68165976,S100,2
21,0.019729158,0.53248817,0.44778273,S100,2
22,0.2434625,0.0018916538,0.7546459,S100,2
23,0.35465178,9.25488e-06,0.64533895,S100,2
24,0.010416348,0.4662447,0.5233389,S100,2
25,0.4204748,0.5769265,0.002598686,S100,2
26,0.32488844,6.187176e-05,0.67504966,S100,2
27,0.55719686,0.4382532,0.0045498856,S100,2
28,0.19460832,1.8628933e-05,0.8053731,S100,2
29,0.29948208,0.0019309191,0.69858706,S100,2
30,0.4431764,0.55540884,0.0014147554,S100,2
31,0.015982496,0.6058052,0.37821224,S100,2
32,0.94562954,0.04525223,0.009118237,S100,2
33,0.2584502,0.0017026451,0.7398472,S100,2
34,0.6054253,0.39201817,0.0025565883,S100,2
35,0.014760287,0.5224956,0.46274406,S100,2
36,0.44265357,0.5544291,0.0029174066,S100,2
37,0.4051482,0.58824885,0.006602963,S100,2
38,0.012435723,0.5677286,0.41983563,S100,2
39,0.750497,1.9738565e-05,0.24948324,S100,2
40,0.06046838,0.49487755,0.44465405,S100,2
41,0.13773057,0.8580793,0.004190184,S100,2
42,0.90502435,0.0006469474,0.094328634,S100,2
43,0.72102755,0.0023356334,0.27663687,S100,2
44,0.013092279,0.34936133,0.6375464,S100,2
45,0.0076234182,0.5224535,0.4699231,S100,2
46,0.40767673,0.5901878,0.0021355317,S100,2
47,0.3288892,0.001720897,0.6693899,S100,2
0,0.36245996,0.62118125,0.016358787,S100,3
1,0.446854,5.303941e-06,0.55314064,S100,3
2,0.59363425,0.030932378,0.37543342,S100,3
3,0.0114118075,0.5328087,0.4557795,S100,3
4,0.007968903,0.50695133,0.48507974,S100,3
5,0.0078800665,0.48484695,0.50727296,S100,3
6,0.5366744,4.2963846e-05,0.46328264,S100,3
7,0.017124265,0.46462864,0.5182471,S100,3
